#what,what,,,,,,,,,,,,,
#as,molm,,,,,,,,,,,,,
#abs,alliumsm,,,,,,,,,,,,,
#bs,gunggmhajianm,,,,,,,,,,,,,
#organism part,whole organism,,,,,,,,,,,,,
#compound,,,indole-3-acetic acid,indole-3-acetic acid,,,indole-3-acetic acid,indole-3-acetic acid,,,,,,
Gene ID,Gene Name,DesignElementAccession,Quint_2-71_Col-0-3h_Rep2_ATH1,Quint_2-67_Col-0-1h_Rep1_ATH1,Quint_2-62_Col-0-0h_Rep2_ATH1,Quint_2-61_Col-0-0h_Rep1_ATH1,Quint_2-66_Col-0-30min_Rep3_ATH1,Quint_2-72_Col-0-3h_Rep3_ATH1,Quint_2-70_Col-0-3h_Rep1_ATH1,Quint_2-65_Col-0-30min_Rep2_ATH1,Quint_2-69_Col-0-1h_Rep3_ATH1,Quint_2-64_Col-0-30min_Rep1_ATH1,Quint_2-63_Col-0-0h_Rep3_ATH1,Quint_2-68_Col-0-1h_Rep2_ATH1
AT3G10520,AHB2,258920_at,7.539084932,7.949914919,7.979155265,7.940599627,8.239059278,7.977214744,7.845179218,7.893654561,8.061288731,7.930980993,7.866310096,7.980588481
AT3G10525,SMR1,258919_at,7.748671412,7.643429548,7.388045039,7.391779712,7.478835536,7.853694959,7.761648312,7.392899411,7.279226898,7.371854436,7.31913532,7.382307483
AT3G10530,,258965_at,6.806490445,6.58057756,6.509607433,6.636156019,6.475591479,6.783790943,6.504643623,6.539698089,6.717412222,6.471121994,6.3579201,6.731106209
AT3G10540,PDPK2,258964_at,5.729328515,5.717775137,5.58084874,5.693990394,5.787328001,5.701364703,5.728672023,5.673067663,5.641235355,5.474138922,5.718921156,5.782108938
AT3G10550,MTM1,258963_at,4.965073617,4.907754288,5.114455045,4.915697719,4.775472377,4.779062394,4.731569115,4.990268547,4.921839071,4.823304311,5.168738489,4.922580913
AT3G10560,UNE9,258918_at,3.455413226,3.47362837,3.591370356,3.493299841,3.563052522,3.368387372,3.657097371,3.394825947,3.650140591,3.818696949,3.499988665,3.480220486
AT3G10570,CYP77A6,258962_at,4.567239672,4.423767218,4.50395981,4.493111712,4.743117003,4.719552358,4.391579924,4.741871081,4.530159189,4.574702432,4.508520406,5.036537093
AT3G10580,,258961_at,3.408679271,3.356948431,3.450757976,3.48999358,3.438349884,3.179749226,3.519439607,3.488543604,3.40914046,3.582770166,3.420846805,3.481320109
AT3G10590,,258960_at,3.358908591,3.593608638,3.33873365,3.247323707,3.458384897,3.50982,3.413925492,3.399705881,3.460642163,3.45723032,3.379800122,3.475744915
AT3G10600,CAT7,258959_at,3.958626667,3.84521362,3.800262613,3.69210528,3.918344509,3.965773925,3.892974161,3.842430135,3.909836055,3.697427563,3.817472737,3.849452648
AT3G10610,RPS17C,258922_at,9.934446322,9.765751326,10.10707927,9.916871705,9.763424852,9.672538285,9.776739554,9.782091656,9.774114216,9.755325451,10.020032,9.904528065
AT3G10620,NUDT26,258924_at,7.102904443,7.14599578,7.043119738,6.965098696,7.003235959,7.316925991,7.158589236,7.041244616,7.198765487,7.090793892,7.14773982,7.147064166
AT3G10630,,258917_at,6.72308496,6.573266286,6.843779685,6.790570731,6.665235565,6.751656225,6.74709332,6.735665606,6.709532689,6.520854887,6.75078216,6.876054711
AT3G10640,VPS60.1,258915_at,7.496726927,7.330006633,6.94296006,7.161506695,7.222600831,7.616239825,7.500761019,7.252579652,7.337443913,7.364671402,7.009810808,7.373668748
AT3G10650,NUP1,258946_at,7.486976211,7.28669552,7.06948508,7.283282304,7.093022755,7.1135133,7.19540352,7.208261346,7.255469218,7.212719788,7.120147572,7.365311555
AT3G10660,CPK2,258945_at,5.097009451,5.212515676,5.096103677,5.11203407,4.921190161,5.073446728,5.161335686,4.943150275,5.130094347,5.228049661,5.181020021,5.393329744
AT3G10670,ABCI6,258916_at,7.720410992,7.867054859,7.966938992,8.000986538,8.000986538,8.033888935,7.880716857,7.87025652,7.896904207,7.932531318,8.000986538,8.046334474
AT3G10680,,258969_at,3.94121244,3.869474454,3.561975359,3.739675485,3.984155867,3.867410049,4.129679936,3.86593755,3.823058597,3.818706211,3.819954407,3.875372652
AT3G10690,GYRA,258966_at,7.492385604,7.030575588,7.194066482,7.410867947,7.24881403,7.387611599,7.228217735,7.219405205,7.202702233,7.295576347,7.337756053,7.365419519
AT3G10700,GALAK,258766_at,5.774138335,5.810135433,5.588291243,5.765958283,5.764422358,5.596134964,5.517565741,5.893413007,5.968622035,5.690014495,5.766679636,6.008062678
AT3G10710,PME24,258765_at,4.402203946,4.646478285,3.792390547,4.091341146,4.385568018,4.269626884,4.360321629,4.259980004,4.516794066,4.22470093,3.994983705,4.60110138
AT3G10720,PME25,258764_at,10.40448678,10.25223519,9.112143586,9.315999147,10.02132925,10.74425457,10.57821199,9.832992211,10.48393562,9.87169141,9.293784287,10.36245118
AT3G10730,SUN2,258773_at,6.943269897,6.908557256,6.937057238,6.857979985,6.675660065,6.642129258,7.009658341,6.774230203,6.85863762,6.926481336,6.902864946,6.969603752
AT3G10740,ASD1,258774_at,7.814339285,7.609888803,7.467716255,7.49642608,7.88735024,7.802394333,7.868891173,7.805291062,7.539121776,7.607376024,7.477066722,7.619924452
AT3G10750,,258762_at,3.115938289,3.015455669,2.962962215,3.083461015,2.934511599,2.934071868,3.090310099,2.95588656,3.064876535,2.887866534,3.054044662,2.830447824
AT3G10760,,258761_at,7.393707708,7.464962122,7.682018469,7.747152584,7.692382069,7.76294058,7.342526628,7.565311199,7.227349578,7.641345563,7.5598286,7.320150749
AT3G10770,,258771_at,9.106863366,9.167086531,9.31408535,9.389494101,9.138699313,9.180354655,9.080151062,9.174495389,9.179387503,9.174026923,9.36528815,9.130067251
AT3G10780,,258760_at,3.275998341,2.976814035,3.003094454,2.91702146,2.963052874,2.942478322,2.910706123,2.831295932,2.886759744,2.843425047,3.125360006,2.826684288
AT3G10800,BZIP28,258759_at,8.056604032,7.925760488,7.769102299,7.659753491,7.909111747,8.096964708,7.969283277,7.927427668,8.015636122,8.056045067,7.593522259,7.888664844
AT3G10810,,258758_at,7.496053075,7.113157933,7.171128478,7.350240365,7.054897011,7.458251041,7.478186665,7.120645456,7.10420687,7.112966982,7.112484878,7.170951634
AT3G10820,MED26A,258770_at,3.061233814,2.776694911,3.070554126,2.876253828,2.850941142,3.198677958,3.03188234,2.959010505,2.791340676,2.957310112,2.903470843,2.984219482
AT3G10840,,257533_at,5.839706286,6.260876523,6.086122623,6.337191265,6.517977755,5.800541626,6.092261799,6.193314776,6.20610837,6.225052362,6.047971779,6.112179947
AT3G10850,GLX2-2,258775_at,9.636253359,9.507896527,9.581681943,9.647402137,9.545758607,9.559788908,9.579688259,9.537537463,9.534983279,9.527078665,9.624974142,9.561302533
AT3G10860,,258772_at,10.246626,10.2203328,10.29865904,10.17949292,10.15375779,10.35163213,10.22830138,10.09024045,10.26851369,10.21873567,10.31232459,10.16940773
AT3G10870,MES17,258769_at,7.627714154,5.67954842,5.672983254,5.821974436,5.71003846,7.844237491,7.909067051,5.736966518,5.812936702,5.991530693,5.751266977,6.00261337
AT3G10880,,258768_at,3.795201475,3.569580294,3.614342306,3.580352066,3.362786523,3.409754606,3.492005341,3.52809462,3.674757845,3.392622746,3.610576642,3.429719186
AT3G10890,MAN3,258767_at,2.977521117,3.149036543,2.946916401,3.03298906,3.008235235,2.83671419,3.209576,2.789329683,2.862518947,2.874927649,2.893749503,2.853469121
AT3G10910,ATL72,258757_at,4.685812542,5.129489504,5.805880464,5.602970222,4.810913426,4.605804151,4.954326502,5.126217429,4.752613964,4.886277534,5.619847717,5.107928938
AT3G10920,MSD1,256439_at,10.58093939,10.45771881,10.4088306,10.34690986,10.44990728,10.51719875,10.50821121,10.51511153,10.47336186,10.53648196,10.37710072,10.46717736
AT3G10930,,256442_at,8.946316126,8.918879626,7.631541755,7.706573027,8.83212945,9.317659625,8.724467664,8.703648072,8.545368386,8.750614922,7.47938438,8.614543446
AT3G10940,LSF2,256441_at,6.536560283,6.615638412,6.948584341,6.670122755,6.633523908,6.715538008,6.706085304,6.730057776,6.815406517,6.692834732,6.873915377,6.652182178
AT3G10950,RPL37AB,256434_at,2.631659369,2.484529977,2.682667542,3.07300561,2.686221982,2.7007386,2.685923258,2.536881066,2.578214325,2.574997208,2.643943914,2.605073137
AT3G10960,AZG1,256443_at,4.965569625,5.115355038,5.034464043,4.909928781,5.217172089,5.452637735,5.426555924,4.985930952,5.0292011,4.97461202,5.060067847,5.111808066
AT3G10970,,256440_at,7.830701854,7.994291868,8.156767265,8.301726431,8.233577993,8.211563714,7.935359749,8.100969719,7.861369027,8.033892635,8.251246234,8.027022395
AT3G10985,SAG20,256433_at,9.138863738,8.590371665,7.971733379,8.247008937,8.543265035,9.203583863,9.287188566,8.44383317,8.622763651,8.423375296,8.351572267,8.353166857
AT3G10990,,256432_at,3.341694429,3.26353652,3.374473054,3.519752572,3.24409083,3.086260281,3.595398751,3.261443994,3.292511897,3.531239126,3.619008794,3.35232395
AT3G11000,,257579_at,3.050144886,2.980103663,3.239967887,2.932857603,3.06629643,2.992914464,2.937911239,3.14753791,2.997695245,3.186785433,3.019646007,2.940165669
AT3G11020,DREB2B,256430_at,3.967941935,3.847258931,3.462529796,3.580352066,3.751074535,4.229910775,3.987299085,3.78481436,4.127130464,3.795082658,3.701592172,3.977819598
AT3G11030,TBL32,251349_s_at,4.564420789,4.957143942,5.287107288,5.101612619,4.819148617,4.836947766,4.753775893,4.904425254,4.893932632,4.678619748,4.609288426,4.859526089
AT3G11040,,256429_at,4.769566723,4.49233195,4.495003486,4.889944859,4.57903875,4.725700153,4.949121329,4.551563914,4.663472958,4.600359825,4.709726561,4.669997424
AT3G11050,FER2,256416_at,4.367664276,4.116497245,4.44759932,4.522824394,4.309269733,4.258740705,4.254126524,4.196682543,4.503532159,4.358218744,4.55829811,4.657998793
AT3G11060,,256444_at,3.37358412,3.309360818,3.274349152,3.231969439,3.204862341,3.058103871,3.347075791,3.376287961,3.327655751,3.307007058,3.300701841,3.176601059
AT3G11080,AtRLP35,256428_at,3.078722059,2.988561248,2.937961783,2.874020023,2.921793191,2.973365687,2.952494726,2.990446426,3.049349518,3.050823306,2.828455357,3.139902499
AT3G11090,LBD21,256427_at,6.363471378,6.262716456,5.912121652,6.165484671,6.072942342,6.327908127,6.361018489,6.016317156,5.985234069,6.208894528,6.16604763,5.888818025
AT3G11100,,256413_at,5.271832607,5.105051674,5.71121299,5.447028511,5.17824721,5.634083283,5.478305255,5.260257086,5.366844112,5.330844222,5.602227212,5.226518638
AT3G11110,ATL66,256446_at,3.759577909,3.889272737,4.145341893,3.907022304,4.069853399,3.562702381,3.916605695,3.73949552,4.08769975,3.991786044,3.941321756,3.790252338
AT3G11150,,256436_at,4.198166694,4.526368461,4.027254288,3.738278815,4.068414779,4.102746917,4.571921919,4.004309636,4.141429842,4.144385362,3.841094457,4.14699322
AT3G11160,,256445_at,2.671398977,2.676702861,2.853479897,2.54105377,2.750918086,2.740412608,2.669171759,2.660917532,2.621781652,2.574739465,2.773933123,2.821257767
AT3G11180,,256435_at,3.097781878,2.938895305,3.101016031,2.899294062,2.888061086,2.953650685,2.937243478,2.996677124,2.794323756,3.13637427,3.160611411,3.046176282
AT3G11200,AL2,256414_at,7.901288512,7.879520814,7.890830406,7.810317838,7.757248549,8.065176192,7.977068107,7.827291771,7.908265275,7.644472066,7.991685062,7.793253696
AT3G11210,CPRD49,256415_at,7.005074403,6.460403807,6.676760464,6.564203065,6.930514193,6.944975606,6.86795465,6.563095879,6.45149262,6.666266267,6.788475141,6.381032703
AT3G11220,ELP4,256412_at,4.650561477,4.388155556,4.392787771,4.392158916,4.34351713,4.617753051,4.753607238,4.583736549,4.702540502,4.44373576,4.549765815,5.012809837
AT3G11230,,256256_at,6.580388012,6.728790383,6.783140596,6.7137138,6.86205231,6.638382211,6.566810016,6.544679073,6.493868575,6.644875435,6.770639548,6.451700136
AT3G11240,ATE2,256257_at,4.440488972,4.446487357,4.277295258,4.645052922,4.433756216,4.693386648,4.397011415,4.591962083,4.355071739,4.350800257,4.440488972,4.350707661
AT3G11250,RPP0C,256253_at,8.750747083,8.572184053,8.580933833,8.521352551,8.49054749,8.298612218,8.66283426,8.594398953,8.46814408,8.599543617,8.659010402,8.71810367
AT3G11270,RPN8B,256249_at,7.838349033,7.70914208,7.706682206,7.711016118,7.605853591,7.870763596,7.81348324,7.715273061,7.790492888,7.759906541,7.802277999,7.789802218
AT3G11280,,256255_at,8.742746589,9.052732045,9.241289483,9.199091462,8.944692967,8.905876193,8.671370306,8.879887192,8.861676054,9.055317741,9.024237807,8.910007516
AT3G11290,,256254_at,5.373032772,5.340395681,5.589258648,5.789062708,5.413096432,5.29729676,5.236683621,5.250143448,5.357191248,5.149851228,5.520778718,5.522782652
AT3G11320,,256250_at,6.643812217,7.185281678,6.933993962,6.722500423,6.965812306,6.762150674,6.908354941,6.995069702,6.987675235,7.136834871,6.880885509,6.87186564
AT3G11330,PIRL9,256251_at,7.240511218,7.425670104,7.359339603,7.276556703,7.422482914,7.129615923,7.500864063,7.473062616,7.501068556,7.436830616,7.484106983,7.638847784
AT3G11340,UGT76B1,256252_at,7.429126459,8.214147974,7.900366409,7.524143931,7.375429422,7.58015392,7.654760143,7.637106297,8.085647883,7.644270593,7.925964647,7.86455459
AT3G11350,,259289_at,3.248619709,3.181179196,2.941032301,3.058105313,3.269459298,3.261443679,3.286602954,3.0905419,3.30768139,3.140039898,3.293058295,3.093481374
AT3G11370,,259260_at,3.477352174,3.29263473,3.616507343,3.447347146,3.248219236,3.413373791,3.282045935,3.293707151,3.257277008,3.346324686,3.349762552,3.204937204
AT3G11380,,259233_at,2.665836451,2.506710806,2.586320268,2.352286846,2.621430958,2.686583819,2.604332318,2.609422938,2.643805456,2.433696007,2.657330636,2.587317666
AT3G11390,,259261_at,3.737680374,3.691071118,3.786995101,3.541912353,3.914904367,3.725727916,3.582528062,3.603982837,3.393037674,3.760744179,3.735418449,3.472113067
AT3G11400,EIF3G1,259238_at,9.70834513,9.59741503,9.744954539,9.593954665,9.614162777,9.354732883,9.666023774,9.521794331,9.533643388,9.654212433,9.636884745,9.520131069
AT3G11410,PP2CA,259231_at,7.368757055,7.195312023,6.90663185,6.890859559,7.162298187,7.197842491,7.124653878,7.254100654,7.23220764,7.17969198,6.890594707,7.060442507
AT3G11420,,259232_at,6.48876395,6.401726842,6.328293508,6.018487333,6.146683281,6.46115954,6.476706731,6.408073942,6.32111974,6.620063549,6.117586062,6.356335873
AT3G11430,GPAT5,259282_at,4.385050321,5.068252854,4.705804033,4.588740636,4.368196094,4.646538452,4.609666363,4.745201663,4.490665912,4.578394122,4.314446276,4.233989352
AT3G11440,ATMYB65,259283_at,5.277824175,5.097960143,4.89657793,5.001649493,5.061459421,5.2083808,4.972212557,5.11202629,5.111472202,5.541359771,4.915673968,5.040103586
AT3G11450,,259284_at,8.021508143,7.880373572,8.242291443,8.108767216,7.914427245,7.826102319,8.106314576,7.920071648,8.068435294,7.904918392,8.133158233,8.141130301
AT3G11460,PCMP-H52,259285_at,3.751827777,3.191320758,3.312551208,3.536501499,3.69772819,3.625302408,3.543986802,3.282658843,3.414476692,3.411586011,3.292256966,3.357240038
AT3G11480,BSMT1,259286_at,2.9428864,2.8683474,2.929145719,2.843742837,2.907977725,2.820669698,2.7709223,2.971662175,2.99538307,2.837156664,2.762359582,2.816048408
AT3G11490,ROPGAP4,259287_at,6.579259515,6.698079995,6.900401018,6.625254181,6.729551791,6.515528881,6.653905,6.729551791,6.632294363,6.802543979,6.742163522,6.82454423
AT3G11500,,259288_at,8.705246975,8.558671302,8.93379582,8.749087109,8.620215961,8.64078049,8.747127845,8.600161023,8.683474417,8.426610548,8.845871503,8.75137245
AT3G11510,RPS14B,259239_at,11.53354688,11.56995611,11.57593778,11.52390441,11.50047684,11.49112943,11.51194899,11.58159909,11.47900582,11.5924083,11.53240241,11.42851617
AT3G11520,CYCB1-3,259290_at,6.616672177,6.486282855,6.707722578,6.531856786,6.577475564,6.458971474,6.717665822,6.559669484,6.474913487,6.801512051,6.777740885,6.451845398
AT3G11530,,259236_at,7.381764302,7.561131715,7.537120852,7.338183802,7.667758163,7.425623022,7.513466318,7.530645889,7.471075886,7.739238734,7.410419178,7.48043574
AT3G11540,SPY,259259_at,7.445742143,7.359493024,7.499818507,7.422168061,7.364340734,7.20189153,7.426137628,7.477693605,7.388563753,7.394274789,7.385990452,7.528292498
AT3G11550,CASP2,259291_at,5.880465288,5.704897673,5.665217015,5.947083047,5.669301341,6.04402065,6.046229211,5.938647137,5.630874728,5.923509072,5.798619023,5.538483089
AT3G11560,,259292_at,6.585508714,6.62377252,6.632591587,6.74243765,6.658649613,6.669457203,6.394534662,6.76841565,6.36111718,6.733348961,6.72403923,6.437208255
AT3G11580,,259293_at,3.481342621,3.642724499,3.358087882,3.374403606,3.532464872,3.550781946,3.686228808,3.290523291,3.42985405,3.585705471,3.502062192,3.15212579
AT3G11590,,259240_at,5.660426859,5.786506058,6.352219857,6.165972274,5.757325962,6.022194145,5.714625353,5.945389881,5.814024813,5.813914026,6.177415751,5.743195634
AT3G11600,,259235_at,5.926758704,6.413048401,6.492573525,6.434835683,6.280111195,5.65509522,5.8141483,6.114608544,6.098291582,6.212765062,6.482884506,5.94437395
AT3G11620,,259234_at,5.271945036,5.315091457,5.549621425,5.327561668,5.553329171,5.422862487,5.477954268,5.361784603,5.273995904,5.501050128,5.525701167,5.299483382
AT3G11630,BAS1,259237_at,11.47889211,11.64740537,11.50939975,11.60921449,11.69909013,11.55778773,11.46382028,11.62072657,11.60616216,11.67959559,11.59784225,11.58941573
AT3G11640,,259101_at,3.28338213,3.099737914,3.436227866,3.312976963,3.168957494,3.070422665,3.1200174,3.295185567,3.194451635,3.226170628,3.292346749,3.050931086
AT3G11650,NHL2,259071_at,7.045930161,6.976671834,6.065695701,5.798810286,6.667106316,7.093074332,7.002724716,6.703351842,6.67660644,6.635300296,6.27532943,6.665621198
AT3G11660,NHL1,259102_at,7.582253284,7.577828845,7.169883496,7.46979321,7.036010372,7.907640317,7.841728534,7.117578001,7.509971652,7.064649181,7.208081367,7.383107656
AT3G11670,DGD1,259070_at,7.089864492,7.322226688,7.305392558,7.750527886,7.375943285,7.051013236,7.163312717,7.111973132,7.395940163,7.143179151,7.465034622,7.305065054
AT3G11690,,259103_at,6.400870593,6.325944545,5.915553616,6.226340066,5.779151314,6.548116355,6.652199552,6.119976631,6.226398079,5.935474143,6.284973337,6.094353512
AT3G11700,FLA18,259072_at,8.715023162,9.351152336,8.715683774,8.928527246,9.10209739,9.300499593,8.78385342,9.0777397,9.008953831,9.008175543,8.764037323,8.910108307
AT3G11710,ATKRS-1,259069_at,9.618519922,9.411988721,9.588249198,9.541903484,9.421734549,9.326298349,9.560655661,9.492502505,9.541402324,9.627277172,9.565888793,9.640920338
AT3G11730,RABD1,258730_at,8.144279206,7.914196454,8.000216766,7.866989624,7.904016907,8.140405839,7.992820021,7.91586956,7.83016599,7.90740127,7.755407173,7.884635772
AT3G11740,,258781_at,3.198471192,3.021450605,2.926066823,2.983390966,3.231141902,3.234955498,3.287241886,3.123244943,3.218809949,3.230128007,3.054051681,3.268638211
AT3G11745,,258726_at,3.91041212,3.922893805,4.278712546,3.770709109,3.89819656,4.144239059,3.920711363,3.907576947,3.903551441,3.603480274,3.871432015,3.769043233
AT3G11750,FOLB1,258782_at,4.661550621,5.151236215,4.073982633,4.04467312,4.798501339,4.696257661,4.044357944,4.630675621,5.16628667,4.493792146,4.648972665,4.945533006
AT3G11760,,258783_at,7.295738323,7.046219022,7.250689292,7.427089166,7.295145533,7.064930081,7.273726637,7.329039877,7.389500678,7.432591183,7.495125726,7.442547686
AT3G11770,,258784_at,8.087448216,7.987343882,8.003024759,8.162362619,8.152049501,8.113128966,8.206976876,8.081477617,8.104430866,7.987494501,8.031445474,8.110101122
AT3G11780,,258788_at,8.774542908,8.914381071,8.480690227,8.678227981,8.949923327,9.003551283,8.863281471,8.824190601,8.85992251,8.67545369,8.739965408,8.686950149
AT3G11800,,258728_at,9.117612832,9.089864824,8.983676711,8.962257271,9.087340594,8.805491537,9.150798098,9.035148656,9.102068871,8.949070919,9.031060835,9.012721204
AT3G11820,SYP121,258786_at,9.162581274,9.072892002,8.183695968,8.319509054,9.096859969,9.12322826,8.88597271,9.047915269,8.793752603,9.091847961,8.179428177,8.675647094
AT3G11830,CCT7,258776_at,9.525115349,9.3961124,9.596176598,9.429805715,9.17427168,9.632862511,9.407654691,9.535628209,9.231184747,9.630079308,9.552951961,9.367831747
AT3G11840,PUB24,258787_at,5.23300977,5.287252153,4.243351446,4.365924247,5.740919678,5.726851644,4.985986488,5.715994614,5.137733872,5.667244524,4.69001833,5.002681986
AT3G11850,,258777_at,5.222477681,5.295680971,5.290939095,5.073654347,5.329324829,5.36747232,5.395534513,5.074226314,5.284415263,5.220539405,5.293757329,5.164507489
