#what,what,,,,,,,
#age,2 (week),,,,,,,
#organism part,aerial part,,,,,,,
#dose,20 micromolar,,,,,,,
#development stage,seedling,,,,,,,
#compound,,,DMSO,DMSO,t-zeatin,t-zeatin,DMSO,t-zeatin
Gene ID,Gene Name,DesignElementAccession,NASCArrays:Tab2MAGE:E-NASC-75.20.Hybridization,NASCArrays:Tab2MAGE:E-NASC-75.17.Hybridization,NASCArrays:Tab2MAGE:E-NASC-75.32.Hybridization,NASCArrays:Tab2MAGE:E-NASC-75.38.Hybridization,NASCArrays:Tab2MAGE:E-NASC-75.13.Hybridization,NASCArrays:Tab2MAGE:E-NASC-75.35.Hybridization
AT4G39880,,252850_at,8.115611917,8.207974244,10.01834811,10.05453826,8.179992494,10.0698528
AT4G39890,RABH1C,252825_at,4.571438703,4.78937089,4.420787771,4.638678984,5.168247695,4.78937089
AT4G39900,,252852_at,9.432482162,9.502762025,9.285918044,9.267355144,9.562374235,9.184329441
AT4G39910,UBP3,252832_at,8.593943754,8.580233284,8.910723363,8.936481498,8.529237148,8.894805339
AT4G39920,TFCC,252868_at,7.450622301,7.333409189,6.88976853,6.736581252,7.448007547,6.90663172
AT4G39930,,252869_at,3.666552319,3.672654775,4.031710587,3.734285453,3.771593379,3.979528306
AT4G39940,APK2,252870_at,9.052216225,9.053683587,9.928094738,9.617790795,9.10467058,9.652840218
AT4G39950,CYP79B2,252827_at,8.311547719,8.716162165,8.932132989,9.080654332,8.104219284,8.959526481
AT4G39955,,252822_at,6.08981478,5.929266396,5.867906174,5.827340435,6.143212616,6.04863808
AT4G39960,,252828_at,9.239773184,9.202201158,9.134009557,9.247040856,9.173471771,9.002599481
AT4G39970,,252876_at,9.926785527,9.666020375,10.07783955,10.09440813,9.869569163,9.956520266
AT4G39980,DHS1,252831_at,9.305815998,9.290023683,10.00982089,10.2000453,8.983618289,10.18658171
AT4G39990,RABA4B,252875_at,9.807048113,9.92554848,8.767510965,9.007657361,10.04287549,9.016814063
AT4G40000,,252871_at,7.519234897,7.404246491,6.848751197,6.815152098,7.207448791,6.817473674
AT4G40010,SRK2F,252872_at,5.44218233,5.436530787,5.286562651,5.501978471,5.32905556,5.290282489
AT4G40020,,252873_at,3.472018242,3.443636184,3.385991561,3.459011164,3.409176436,3.462966345
AT4G40030,,252824_at,11.94827644,11.85702043,12.19253359,12.15453654,11.73159123,12.11728515
AT4G40040,HTR8,252849_at,11.81534762,11.79932324,11.62203994,11.61944932,11.92514562,11.6229613
AT4G40045,,252823_at,8.151831591,8.249280922,8.648833969,8.815907229,8.368564054,8.644179263
AT4G40050,,252826_at,5.903788191,5.828752609,5.687335175,5.903372314,5.59753312,5.744451417
AT4G40060,ATHB-16,252829_at,7.826003766,7.747355169,8.173180485,8.018291989,7.598383536,8.168893918
AT4G40070,ATL32,252834_at,4.785131006,4.543893396,4.008195325,4.104014531,4.715210948,4.203502989
AT4G40080,,252851_at,6.29072612,6.757126243,6.2800135,6.095757655,6.525935682,6.219980458
AT4G40090,AGP3,252833_at,4.088143079,3.990854233,3.943721954,3.913026497,4.120564995,3.959437591
AT5G01010,,245862_at,7.581030367,7.963253223,8.751376999,8.801473651,7.813262212,8.80057188
AT5G01015,,251142_at,9.772390467,9.678673969,9.312744832,9.32570761,10.09877002,9.410340787
AT5G01020,PBL8,251122_at,9.037622197,9.349418909,9.82885294,10.04455543,9.297746347,9.740600477
AT5G01030,,251123_at,8.926920807,8.944697334,8.063048487,8.036022407,9.027348405,7.864046264
AT5G01060,,251125_at,4.477171613,4.3728588,4.50681016,4.295154185,4.186943875,4.102742028
AT5G01070,,251126_at,4.214526776,4.105006425,3.968677366,3.96857336,3.967941392,3.925300755
AT5G01075,,251141_at,4.828764889,4.857622032,5.566868899,5.701150599,5.23315858,5.334568048
AT5G01080,,251127_at,6.656778684,6.42228351,6.146468077,5.940978728,6.271248878,6.067099386
AT5G01090,,251140_at,8.037559068,7.944265763,9.083554926,8.918224448,8.093738385,9.015512905
AT5G01110,,251128_at,5.716068113,5.679902652,5.095818959,5.29182934,5.405735699,5.415579178
AT5G01150,,251129_at,4.367381548,4.594620885,4.287929462,4.306581924,4.354943325,4.227947324
AT5G01160,,251138_at,6.946822595,7.062354301,7.485011223,7.279091323,6.798014809,7.411299098
AT5G01180,NPF8.2,251130_at,4.920993601,5.110602162,4.762667754,4.822368824,4.772064193,4.818146019
AT5G01190,LAC10,251131_at,5.264821424,5.078332196,4.947544883,5.023284415,5.008085245,5.108699025
AT5G01200,,251132_at,4.905058544,4.796047991,4.466642792,4.510479047,4.851797162,4.77684855
AT5G01210,,251144_at,6.289523647,6.989092306,6.98508964,7.402319041,6.701054814,7.342929533
AT5G01220,SQD2,251143_at,7.338703216,7.347306463,8.50889164,8.349059765,7.004276498,8.595648642
AT5G01230,,251139_at,7.935186839,7.889670706,6.752793055,6.970147906,7.869274535,6.970329573
AT5G01240,LAX1,251133_at,9.397986326,9.73652183,9.147947428,8.932368375,9.456399942,8.939316986
AT5G01260,,251110_at,6.148967473,5.908758118,6.492586131,6.051549641,5.992516022,6.194114951
AT5G01270,CPL2,251134_at,6.818712577,6.797865825,6.994116757,7.075249703,6.917007156,7.004028988
AT5G01280,,251135_at,3.881019947,4.324364764,4.02738414,4.050126705,3.998962179,3.991882372
AT5G01290,,251136_at,7.091827175,7.082293323,6.97735788,6.665633444,7.055501459,6.556806911
AT5G01300,,251137_at,5.228772898,5.014652042,5.130324471,4.997035665,4.949041619,4.997725567
AT5G01310,APTX,251111_at,5.141991927,4.649102636,5.118368041,5.064242707,5.024446783,5.092232127
AT5G01340,SFC1,251090_at,6.851536436,6.641576289,7.527698387,6.778808818,7.618809961,6.960389874
AT5G01350,,251094_at,8.808495535,8.954186722,9.29070887,9.511123783,9.119903413,9.269104024
AT5G01360,TBL3,251093_at,6.360362448,6.397810317,5.592249366,5.650154939,6.147131232,5.595401577
AT5G01370,ACI1,251113_at,6.861689157,6.511689133,7.190095855,6.63786375,6.603621659,6.61052317
AT5G01380,GT-3A,251114_at,3.574609002,3.493770229,3.453289156,3.416545153,3.559759897,3.58620906
AT5G01390,,251089_at,8.688099705,8.610723366,7.917140434,7.895388018,8.689059977,7.82995769
AT5G01400,ESP4,251115_at,8.824083888,8.785036055,7.267333669,7.332034782,8.523284072,7.190048238
AT5G01410,PDX13,251091_at,11.33197601,11.13111971,11.92092928,11.94838399,11.17741558,11.8368744
AT5G01440,,251085_at,3.649564933,3.840448368,3.55829068,3.653303001,3.636930096,3.558644486
AT5G01450,,251086_at,5.897358325,6.150289362,5.96896489,5.942275259,6.224204145,6.210351439
AT5G01460,,251087_at,7.731998519,7.807088394,8.270073362,8.322635134,7.836129889,8.178095828
AT5G01470,,251092_at,7.679479211,7.579358848,7.379399255,7.284874504,7.475228988,7.240788155
AT5G01480,,251088_at,5.391677226,5.36412762,5.028436602,5.104064311,5.180350643,5.2808163
AT5G01490,CAX4,251053_at,5.553328537,5.565696194,5.111627192,4.873427862,5.265024497,4.970803715
AT5G01500,TAAC,251106_at,7.577601654,7.612149055,7.922499615,7.951541612,7.702158081,8.01030846
AT5G01510,RUS5,251095_at,6.8431048,6.755359948,5.530218477,6.016366271,6.828358492,5.877687757
AT5G01520,,251084_at,5.610442241,5.658580947,5.531472692,5.620414417,5.330708646,5.405939396
AT5G01530,LHCB4.1,251082_at,13.64055696,13.57518715,13.87937113,13.87392508,13.68430205,13.87314629
AT5G01540,LECRK62,251054_at,6.176590843,7.026436238,5.427102102,6.291187086,6.421817148,6.570154188
AT5G01550,LECRKA4.2,251096_at,4.81124463,5.058064831,4.651202498,4.756647205,4.58422397,4.686073504
AT5G01560,LECRK64,251097_at,4.114160467,4.41658825,4.009449345,4.009660222,4.410604737,3.963789357
AT5G01590,TIC56,251083_at,8.480524089,8.509714002,9.86577915,9.920909118,8.436128368,9.803825583
AT5G01600,FER1,251109_at,9.808837917,9.202201158,9.572162201,9.909440893,9.27082019,9.843309859
AT5G01610,,251107_at,4.154661809,4.163193286,4.463786941,4.520089997,4.463281543,4.624663051
AT5G01620,TBL35,251108_at,6.679512337,6.443462681,6.591395792,6.020981924,7.126165998,6.355063769
AT5G01650,,251098_at,10.8634635,10.89010893,11.01487871,11.25332741,11.00651814,10.94047319
AT5G01660,,251099_at,6.073263366,6.155180982,5.895554732,5.766583305,6.052268604,5.890156605
AT5G01670,,251100_at,6.649887817,6.888494263,6.286560781,5.296370426,6.680292169,6.065486861
AT5G01680,CHX26,251101_at,4.360785453,4.234350514,4.205009964,3.990276114,3.968401223,4.070496059
AT5G01690,CHX27,251102_at,5.419307717,5.409290633,5.199375747,5.195839825,5.053249847,4.870834684
AT5G01700,,251103_at,5.016522683,4.783516449,4.925840665,4.691745448,4.773735861,4.906834013
AT5G01710,,251055_at,9.095482497,9.262404885,8.770836054,8.717219408,9.625492793,8.7962678
AT5G01720,FBL3,251104_at,7.017080367,6.801462526,7.147484812,7.244119517,6.727509727,7.307945446
AT5G01730,SCAR4,251105_at,7.779461598,8.171731339,6.689278743,6.957565168,8.300840998,6.77757933
AT5G01740,,251072_at,7.077117036,7.573181199,7.073407791,7.10022528,7.252918899,6.816674654
AT5G01750,,251073_at,9.548876552,9.837111889,10.3130769,10.59401673,9.666641057,10.38148202
AT5G01770,RAPTOR2,251056_at,7.518167865,7.384948433,7.030704603,6.926907405,7.341384746,6.8145462
AT5G01780,,251057_at,7.250088132,7.23521136,6.54352007,6.599561014,7.099470266,6.490523528
AT5G01790,,251058_at,5.531730204,5.773195303,6.425592863,6.576535403,5.419705176,6.531771554
AT5G01800,,251074_at,7.354363017,7.520992616,8.63541247,8.657321051,7.673061441,8.664100315
AT5G01810,CIPK15,251059_at,9.032118941,9.18054003,9.414138365,9.451300044,9.492132354,9.437827607
AT5G01820,CIPK14,251060_at,8.233620199,8.359424133,7.529099576,7.718186788,8.368044988,7.542896312
AT5G01830,PUB16,251061_at,5.238831219,5.343872348,5.155106211,5.231007114,5.485823308,5.199589154
AT5G01840,OFP1,251062_at,5.295296395,5.360165591,6.192969102,6.085676138,5.429198186,6.094679679
AT5G01850,,251063_at,7.018865446,7.020364142,6.536127709,6.419815489,7.078129829,6.428418519
AT5G01860,,251064_at,5.14320073,4.920827712,4.72363502,4.60779793,4.973681718,4.731877171
AT5G01870,LTP10,251065_at,8.299407676,8.704481507,8.463126142,8.286870673,8.397517893,8.170704477
AT5G01880,ATL74,251066_at,4.502328413,4.504506187,4.517538982,4.331809193,4.41400252,4.358384085
AT5G01890,PXC2,251075_at,8.162542433,8.106192085,8.398510336,8.281458228,7.938317774,8.333443004
AT5G01910,,251067_at,5.394535645,5.122541731,5.980191251,5.776569689,5.096205626,5.731130368
AT5G01920,STN8,251068_at,8.96845562,8.763779327,9.436573627,9.372964013,8.56107434,9.374918447
AT5G01930,MAN6,251069_at,7.092717303,7.249723136,6.749447045,7.164680496,7.397322538,6.716446477
AT5G01940,,251070_at,4.995805117,4.980043939,4.882516932,4.772911967,5.075967357,4.749568807
AT5G01950,,251071_at,6.669012568,6.629575316,6.658759618,6.733621168,6.627082969,6.720607233
AT5G01960,,251033_at,8.453635592,8.51836067,7.922909202,8.011531637,8.636151701,8.065283364
AT5G01970,,251076_at,7.080883364,7.219726898,6.64494898,6.428980649,7.3145012,6.655198975
AT5G01980,,251077_at,7.471401244,7.48884965,8.044931465,7.861696945,7.537640703,7.832825094
AT5G01990,PILS6,251078_at,5.994003344,6.09061507,6.783954931,6.618786377,5.796383038,6.799888262
AT5G02000,,251079_at,4.93262742,4.899359465,4.714444908,4.593323451,4.581543553,4.687454978
AT5G02010,ROPGEF7,251080_at,6.816029709,6.986541546,6.371716968,6.318460031,6.68863232,6.348979526
AT5G02020,SIS,251039_at,5.644055875,5.586688788,5.581084676,5.457308843,5.341925036,5.496981849
AT5G02030,BLH9,251032_at,6.898465049,6.608096528,6.729888083,6.900848617,6.900199606,6.959963893
AT5G02040,PRA1A1,251034_at,6.94600255,7.171928119,7.543318622,7.471969305,6.976397453,7.590667436
AT5G02050,,251029_at,8.21816758,7.997877392,7.968035202,8.199075864,8.027895445,8.073270984
AT5G02070,WAKL20,251081_at,3.801134899,3.516047319,3.792793284,3.653489026,3.716096501,3.669549185
AT5G02100,ORP3A,251037_at,6.808216796,6.834101297,6.679761924,6.887219644,7.002770598,6.601176174
AT5G02120,OHP1,251031_at,9.836210071,9.683507613,11.70207754,11.72852808,9.586854178,11.5624682
AT5G02130,NDP1,251030_at,6.693100157,6.698644174,5.604246353,5.780168644,6.525514546,6.014487724
AT5G02140,,251021_at,3.98473631,4.234797483,4.248212799,4.137732233,4.043620144,4.089248826
AT5G02150,Fes1C,251022_at,6.721178384,6.732267994,6.735781668,7.079245445,6.754432551,6.932255696
AT5G02160,,251036_at,8.004509337,8.42845611,10.97610636,11.20823075,8.307888439,10.95084315
AT5G02170,AVT1E,251023_at,4.545356778,4.725247276,4.426829832,4.43076802,4.333319143,4.362585159
AT5G02180,AVT1D,251024_at,5.908455844,5.895539279,6.245012004,6.069897789,6.02360895,6.232104202
AT5G02190,PCS1,251025_at,5.753248542,5.687162372,6.197290836,6.394976209,5.34364804,6.491287194
AT5G02200,FHL,251026_at,5.273433966,5.479167171,5.427102102,5.749254568,5.35096796,5.791295567
AT5G02210,,251027_at,4.236178393,4.247286444,3.837965451,3.987294936,4.210755606,3.951568641
AT5G02220,SMR4,251035_at,6.405754984,6.339142881,6.010350236,5.867691624,6.727509727,6.041817705
AT5G02230,,251028_at,6.608216697,7.420827586,7.652168339,7.865253178,7.489663214,7.781220522
AT5G02240,,251038_at,10.40776314,10.46411893,12.07262268,12.02731701,10.52033423,12.11192635
AT5G02250,RNR1,251040_at,8.547439238,8.476010763,8.538506032,8.667437093,8.197546827,8.519780865
AT5G02260,EXPA9,250992_at,4.560162768,4.524659218,5.894827813,5.918997355,4.395574587,5.630499514
AT5G02270,ATNAP9,251020_at,8.826490713,8.504640865,8.567539023,8.104743783,8.400591686,8.259448736
AT5G02280,,250993_at,8.411056002,8.043015826,8.565046907,8.23692563,8.296131542,8.380165311
AT5G02290,PBL11,250990_at,9.377369783,9.622766038,8.825617977,9.080235744,9.791715049,9.166564221
AT5G02310,PRT6,251041_at,6.423243395,6.182075621,5.917909088,5.764421061,6.336279434,5.607167936
AT5G02310,PRT6,251042_at,8.627099317,8.534096959,7.488025411,7.450080282,8.655678965,7.516278078
AT5G02350,,251044_at,3.402471958,3.483530433,3.298828048,3.427864816,3.241705092,3.32219423
AT5G02360,,251045_s_at,3.37756427,3.305890661,3.150074836,3.27879227,3.475948107,3.311639126
AT5G02370,,251046_at,5.457478108,5.304070169,5.366318475,5.360296865,5.475567981,5.095334287
AT5G02380,MT2B,250991_at,12.54310311,12.4611398,13.65112987,13.44606543,12.39611959,13.71675252
AT5G02390,,251047_at,4.328271853,4.156828172,4.017725672,3.954663636,4.019928713,3.924507782
AT5G02410,ALG10,251048_at,7.254809186,7.508202641,7.401001113,7.151633862,7.468847267,7.416262817
AT5G02420,SMR3,251019_at,4.950136415,4.89280562,4.601108507,4.762572966,5.103665311,4.49836044
AT5G02430,,251049_at,6.367641823,6.433942637,5.753507707,5.679617528,6.114710063,5.93818235
AT5G02440,,251050_at,5.726115645,5.68239903,5.640232329,5.475743478,5.693584003,5.555670267
AT5G02450,RPL36C,251018_at,11.2450351,10.98480815,11.96569079,11.67431039,11.09618686,11.82675535
AT5G02460,DOF5.1,251051_at,5.159876368,4.829482753,5.237972256,4.900276195,4.97612036,5.049955404
AT5G02470,DPA,251052_at,7.330714406,7.494054329,6.923925688,7.213275844,7.45872313,7.181453999
AT5G02480,,251015_at,10.58396105,10.81429852,10.61895622,10.56890845,10.64064928,10.43638947
AT5G02490,MED37D,250994_at,8.480708028,8.96805007,8.636225001,8.572659515,8.884563586,8.562121857
AT5G02500,MED37E,250995_at,13.08435521,13.29740434,13.75996813,13.96653766,13.24079206,13.8867852
AT5G02520,,251014_at,6.482268128,6.38739758,5.478107192,5.514733233,6.246733162,5.585917352
AT5G02530,ALY2,250996_at,7.691919895,7.505989631,9.340327283,9.182161687,7.528928693,9.169963015
AT5G02540,,251013_at,5.749109489,5.426813057,5.617802365,5.723490446,5.844409487,5.655441946
AT5G02550,,251010_at,5.965257574,6.0039585,6.517570145,6.727850045,6.34979735,6.325563551
AT5G02560,HTA12,251011_at,5.703518263,5.649713406,6.750439131,6.439215487,6.038487767,6.574099455
AT5G02570,,250997_at,6.598695902,6.551591089,6.454095186,6.224444022,6.821525137,6.3940442
AT5G02580,,251012_at,3.960189529,3.858285726,3.668872392,3.503667721,3.66402777,3.577024274
AT5G02590,,251005_at,6.603233823,6.964476075,6.25199593,6.629387595,6.71079051,6.83356576
AT5G02600,NAKR1,251006_at,6.604405724,6.595481377,7.017109162,6.955010783,6.295839161,7.049209553
AT5G02610,,251007_at,10.02928649,9.971416852,10.59085446,10.66372077,10.22048676,10.53601161
AT5G02620,ANK1,250998_at,7.805056856,7.850037242,7.529774696,7.302381042,8.080669838,7.284844466
AT5G02630,,250999_at,6.007168208,5.998372465,6.063555153,6.239783097,6.000613956,6.120454797
AT5G02640,,251009_at,4.534335157,4.453271501,4.247872354,4.310456107,4.265629215,4.165022352
AT5G02650,,251000_at,5.166233928,4.98795962,4.721737937,4.739773905,5.377582702,4.923199566
AT5G02670,,251001_at,3.929412714,3.971061677,4.364914453,4.186623977,3.813388162,4.166044503
AT5G02680,,251002_at,5.586519708,5.377056005,4.99343133,4.719391112,5.928930106,4.740831185
AT5G02690,,251003_at,5.264116498,5.411387106,5.043865389,5.036107827,5.364429725,4.584492389
AT5G02710,,251008_at,7.264413331,7.207111726,8.335853606,8.549010185,7.137289465,8.389007148
AT5G02720,,251004_at,5.353711025,5.051634564,4.718427415,4.726879385,4.732014843,4.767055162
AT5G02730,,251016_at,3.912165402,3.895952986,3.538358189,3.490217119,3.791688625,3.559657562
AT5G02740,,250969_at,8.682714565,8.742290105,8.813377733,8.698624696,8.524453809,8.682975839
AT5G02760,,251017_at,8.350150984,8.358053991,7.778859572,7.958421692,8.274428196,7.898931035
AT5G02770,MOS11,250970_at,5.485308288,5.51417569,8.124855664,8.361157308,5.775407635,8.136277231
AT5G02780,GSTL1,250983_at,4.099986316,4.113375923,3.901809061,3.942195159,4.035285144,4.008691381
AT5G02790,GSTL3,250967_at,10.65948034,10.70651609,11.44320911,11.42570017,10.5945407,11.53377748
AT5G02800,PBL7,250984_at,7.182910258,7.330602726,6.595300036,6.761759519,7.331223017,6.731064294
AT5G02810,APRR7,250971_at,7.227117911,7.289742057,7.37160001,7.379029606,7.124656579,7.365238198
AT5G02820,TOP6A,250974_at,7.990974669,8.251811546,7.683925286,7.51478173,7.990396763,7.723798625
AT5G02830,,250985_at,9.461994827,9.33101752,9.04570709,8.751886817,9.379654335,8.794163471
AT5G02840,RVE4,250972_at,7.630788715,7.646932887,9.208338625,9.065731536,7.723644023,8.961193051
AT5G02850,MED4,250986_at,7.93521357,7.858299205,7.736003142,7.867337609,7.684303002,7.660480082
AT5G02860,,250987_at,6.807384259,6.874958557,6.293926338,6.32603757,6.44814349,6.402485331
AT5G02870,RPL4D,250973_at,12.75106241,12.46081989,12.51433041,12.51576867,12.46141252,12.41414849
AT5G02880,UPL4,250988_at,7.619690902,7.561517567,7.184303392,6.905584565,7.528928693,7.19972817
AT5G02890,,250968_at,6.70870582,7.077448233,7.897224207,7.797506789,7.409057747,7.964932323
AT5G02900,CYP96A13,250989_at,3.683955656,3.424794973,3.498818148,3.539211037,3.286531591,3.496858377
AT5G02910,,250966_at,6.867661445,6.771712882,6.186837761,6.306561673,7.025610984,6.069764024
AT5G02920,FBL25,250959_at,4.278500707,4.131606405,4.145381963,3.958188347,4.120344585,4.058579156
AT5G02940,,250960_at,8.899916183,8.793394386,9.066319955,9.113436634,8.95820037,9.040029788
AT5G02980,,250961_at,4.121538681,4.096790425,4.296587319,3.966232781,4.042385669,4.102487214
AT5G02990,,250962_at,4.451649187,4.340163795,4.421064438,4.300389105,4.395549731,4.309954897
AT5G03000,,250963_at,3.978607865,4.045510659,3.891406212,4.024955966,4.062937966,3.870163295
AT5G03010,,250964_at,4.818438921,4.911651647,4.643122353,4.474792678,4.667743821,4.570675297
AT5G03020,,250965_at,4.273264576,4.116771561,4.053666448,3.99705198,4.057509555,3.945990865
AT5G03030,,250934_at,8.991673936,8.960487662,9.474137828,9.487198421,9.210175756,9.625423269
AT5G03040,iqd2,250939_at,8.531533043,8.3353868,9.740418228,10.09198544,8.592740676,9.775877127
AT5G03050,,250975_at,5.235314284,5.069039889,5.44273456,5.713453376,5.499484267,5.543589414
AT5G03060,,250976_at,3.581413467,3.547740975,3.345592021,3.511675992,3.56887803,3.479787911
AT5G03070,IMPA9,250977_at,7.250916768,7.169272982,7.312218707,7.345648411,7.159402748,7.109638646
AT5G03080,LPPG,250978_at,7.070445977,6.987688059,8.446675774,8.550578975,6.898394656,8.726346829
AT5G03090,,250979_at,5.040702396,4.731600491,4.794176639,4.484589571,4.642852556,4.550119249
AT5G03120,,250936_at,7.969935137,8.025645042,7.728885874,8.152493482,8.252070965,8.015996555
AT5G03130,,250980_at,4.799035582,4.369537988,5.324376138,5.245277993,4.63086348,4.915296446
AT5G03140,LECRK82,250981_at,8.120754403,8.097584392,7.789709638,7.606378919,8.036188297,7.504130759
AT5G03150,JKD,250982_at,5.496679677,5.702237194,5.024956078,4.931902989,5.274238909,4.89767941
