#age,7 (day),,,,,,,
#ecotype,Col-0,,,,,,,
#development stage,seedling,,,,,,,
,,,,,,,,
Gene ID,Gene Name,DesignElementAccession,H_iaa1GR-IAA-1,H_iaa1GR-IAA-2,H_iaa1GR-IAA-3,H_iaa1GR-Mock-2,H_iaa1GR-Mock-1,H_iaa1GR-Mock-3
AT3G13770,PCMP-H85,256775_at,4.115675694,3.862474418,4.066990928,3.920263458,4.099818008,3.993399197
AT3G13772,TMN7,256776_at,9.783055193,9.437861673,9.517857526,9.616378738,9.835852728,9.432360722
AT3G13780,,256777_at,5.168013807,5.094141734,5.097248104,5.207698811,5.094141734,5.050228377
AT3G13782,NAP1;4,256778_at,4.035077921,3.914048585,3.958483311,4.104598175,3.98248865,3.844204353
AT3G13784,CWINV5,256779_at,3.530615339,3.864924183,3.568699576,3.587203195,3.544357238,3.46977931
AT3G13790,CWINV1,256787_at,10.32441334,9.706475724,10.1284375,9.971638415,10.02527183,9.82183831
AT3G13800,,257602_at,6.89034936,7.120816705,7.110259008,6.947061093,6.884302735,6.900751899
AT3G13810,AtIDD11,257610_at,5.855100555,5.596122608,5.931120069,5.995876063,5.884374503,6.271535242
AT3G13820,,257603_at,3.28405807,3.412325924,3.598207315,3.357511858,3.390169647,3.459978554
AT3G13840,SCL29,257605_at,3.979966815,3.779579486,3.850664298,3.779579486,3.781134626,3.659071127
AT3G13845,,257609_at,8.084013867,8.046436704,7.738192013,8.271801853,7.996350557,7.814774099
AT3G13860,HSP60-3A,257608_at,8.759887269,9.176830645,9.389092124,9.192331937,8.583786493,9.23205605
AT3G13870,RHD3,257606_at,9.125866075,9.131255748,9.239650012,9.296745162,8.933474468,9.047022441
AT3G13880,PCMP-E89,257607_at,4.149492599,4.08032534,4.090625717,3.894830974,4.67157729,3.989294349
AT3G13890,MYB26,258195_at,3.785447878,3.953866383,4.012958188,3.559249857,3.864439461,4.118357931
AT3G13900,ALA7,258200_at,4.298531713,4.297603099,4.208412728,4.313471646,4.212933279,4.391759789
AT3G13910,,258201_at,7.821088663,7.814896218,7.083797407,7.522816141,7.58022947,7.042631282
AT3G13920,EIF4A1,258210_at,11.63743919,11.7626755,11.67563337,11.82109533,11.65085514,11.67563337
AT3G13930,,258208_at,9.917983659,10.05282586,9.805759238,10.12907384,9.787678819,9.708857149
AT3G13940,,258202_at,7.684471359,8.240348968,7.924088567,8.1616368,7.499441999,7.774979337
AT3G13950,,258203_at,4.771639158,5.35797839,4.590422268,4.916087598,5.039854677,5.550245721
AT3G13960,GRF5,258204_at,5.157948947,5.035676819,4.43977238,4.827218475,5.160338472,4.938532478
AT3G13980,,258196_at,6.283695352,6.275731803,7.557820304,6.835153102,7.410006575,7.419473463
AT3G14000,BRXL2,258197_at,5.33531298,5.315608241,5.316485071,5.305879048,5.315608241,5.303632535
AT3G14010,CID4,258206_at,8.538682659,8.452764795,8.373610108,8.545084567,8.566313673,8.395745549
AT3G14020,NFYA6,258198_at,5.161630251,4.722353491,4.527899265,4.64303057,4.953342393,4.690197704
AT3G14030,,258199_at,3.469173259,3.01255242,3.448039009,3.364811423,3.395533345,3.30497736
AT3G14050,RSH2,258207_at,7.347490657,7.60229257,6.882790528,7.376687086,7.510973448,7.344980493
AT3G14060,,258209_at,6.30408996,7.030856306,6.545179811,6.38382666,6.281403401,6.129351613
AT3G14067,SBT1.4,256997_at,7.978166481,7.581055925,7.934276746,7.978166481,8.03312887,8.3383451
AT3G14070,CCX3,257011_at,5.696659945,5.465039815,5.465039815,5.465039815,5.738983163,5.365824307
AT3G14075,,257006_at,6.475065198,6.216910702,6.282578415,5.908742192,6.280198155,6.239799297
AT3G14080,LSM1B,257001_at,7.788509638,7.66606013,7.705713401,7.784785466,7.715071294,7.634477627
AT3G14090,ATEXO70D3,257010_at,7.446526581,7.463609888,7.186916549,7.5407149,7.700073058,7.483362691
AT3G14100,UBP1C,257002_at,10.80970063,10.13300773,9.819719975,10.20582115,10.77493955,10.06687547
AT3G14110,FLU,257003_at,9.678056132,9.625382779,9.552735763,9.610990237,9.581729533,9.661229518
AT3G14120,NUP107,257000_at,7.425250525,7.449130042,7.34598596,7.382285783,7.389206052,7.536047856
AT3G14160,,257009_at,5.404939313,5.414354589,5.404939313,5.465039815,5.1993786,5.431585591
AT3G14180,ASIL2,256998_at,7.778262801,7.476511039,7.207186837,7.560422066,7.840728363,6.960192196
AT3G14190,PANS1,257005_at,7.381559495,7.356307486,7.241239074,7.395743274,7.296746064,7.321712765
AT3G14200,,256999_at,6.748155697,7.784380368,7.578959154,8.130767405,6.840441191,7.450626688
AT3G14205,SAC2,257007_at,6.761933022,7.003764774,7.451105365,7.288578157,6.794109588,7.532172217
AT3G14210,ESM1,257008_at,11.9951725,12.10925018,11.6795629,12.30421262,11.89784434,11.85226481
AT3G14220,,257072_at,9.056843912,8.909424493,9.23060603,9.033761892,8.900150658,9.026644595
AT3G14225,GLIP4,258364_at,3.272557922,3.518581395,3.409095256,3.409095256,3.067260631,3.912324441
AT3G14230,RAP2-2,258366_at,10.07082882,9.807774383,8.954138699,9.512171194,10.01492044,9.307018442
AT3G14240,SBT1.5,258368_at,9.520998858,9.072788119,9.601432188,9.343596237,9.596491012,9.544054495
AT3G14250,,258360_at,3.207199083,3.200764167,3.242486777,3.272004309,3.149449537,3.146733983
AT3G14270,FAB1B,258361_at,7.257164121,6.962177775,7.393854399,7.241579794,7.241936206,7.364080299
AT3G14280,,258362_at,4.91929138,5.196241243,4.951509401,6.128842476,4.831139795,5.166020234
AT3G14290,PAE2,258373_at,9.604634388,9.70841246,9.354761896,9.855502757,9.594717346,9.378790463
AT3G14300,PME26,258363_at,3.805307118,3.695224793,3.600175366,3.774287189,3.999506116,3.584463593
AT3G14310,PME3,258369_at,11.20735293,10.83260376,10.23470376,10.88765405,11.49097652,10.56051268
AT3G14320,ATL61,258354_at,3.528218358,3.495230426,3.614584136,3.548650916,3.55558002,3.596075299
AT3G14330,PCMP-H57,258355_at,5.138207615,4.889050991,5.663960519,5.052474336,5.232020151,5.654567407
AT3G14340,,258356_at,4.753771094,4.610182729,4.949051161,4.936173712,4.930507706,4.922458829
AT3G14350,SRF7,258357_at,7.95676522,8.021793783,8.485603099,8.70380629,7.912467048,8.636475509
AT3G14360,,258374_at,5.782314499,5.370198852,5.233198291,5.395756818,5.753525673,4.926738506
AT3G14370,WAG2,258367_at,7.914283388,6.666491516,7.351571549,6.476794929,7.220570158,6.526859255
AT3G14380,,258358_at,4.328549692,4.341799735,4.692363829,4.421462464,4.385147786,4.491731666
AT3G14395,,258370_at,3.208280485,3.08928719,3.005407147,3.08928719,3.178628199,3.140903041
AT3G14400,UBP25,258372_at,7.594029397,7.151690828,7.728234399,7.472280616,7.752524856,7.77616703
AT3G14410,,258371_at,7.809067212,7.34075225,7.70809987,7.588080806,7.838995161,7.868192878
AT3G14430,,257279_at,9.03930428,8.657138042,8.375567628,8.666180277,8.887818881,8.45394651
AT3G14440,NCED3,257280_at,3.668643931,3.073175149,3.968910865,3.237347682,3.16380738,3.530615339
AT3G14450,CID9,257275_at,6.004470237,5.048865498,6.191076029,5.127541679,5.777743797,5.673954408
AT3G14460,,257276_at,3.310376845,3.393384828,3.584943001,3.247350433,3.553544162,3.218745136
AT3G14470,RPPL1,257277_at,4.668988175,4.87192423,5.006634675,4.742004736,4.881178064,4.892141172
AT3G14480,,257278_at,3.639815449,3.676817935,3.599419048,3.755626064,3.756971111,3.718390511
AT3G14490,TPS17,257557_at,3.050397382,3.142033051,3.374488512,3.364811423,3.110806745,3.132103051
AT3G14510,,257274_at,3.898929127,3.842646124,3.733566709,3.958858442,4.260333669,3.768355388
AT3G14520,TPS18,258116_at,2.978801676,2.787995922,2.723688642,2.787995922,2.762703038,2.913620475
AT3G14560,,258091_at,7.390919802,7.441371107,7.785964243,6.609732526,6.780469999,6.972206002
AT3G14570,CALS8,258122_at,6.47395454,6.052769741,6.748929554,6.376235055,6.670686466,6.507847184
AT3G14580,,258088_at,4.022011261,3.915060834,4.109504379,4.118571263,4.03165774,3.999842291
AT3G14595,,258092_at,8.625688107,8.643001027,8.931786174,8.349881918,8.481617446,8.668986542
AT3G14600,RPL18AC,258090_at,10.5525242,11.14555207,10.68700067,11.1732256,10.45714889,10.61200394
AT3G14610,CYP72A7,258110_at,7.449657154,6.861625074,7.052500606,6.823970417,6.91431218,6.433786022
AT3G14620,CYP72A8,258063_at,7.444490318,8.683811123,7.176247882,7.565714221,6.954705766,8.052916538
AT3G14630,CYP72A9,258111_at,3.359907778,3.335138876,3.210603138,3.255254883,3.335138876,3.337444299
AT3G14640,CYP72A10,258112_at,3.806844698,4.061665804,3.999164079,4.011179474,3.671345123,4.06373798
AT3G14650,CYP72A11,258113_at,7.103991681,7.127616029,8.291053832,7.61718009,7.567516394,8.215936933
AT3G14660,CYP72A13,258114_at,9.427424292,9.085972987,8.614275189,8.566625719,9.253740919,8.776398362
AT3G14670,,258115_at,3.009098159,3.114903732,3.242486777,3.259490819,3.526966379,3.274225814
AT3G14680,CYP72A14,258064_at,5.89002854,6.494979489,6.134855833,6.059703246,5.482022926,5.605508022
AT3G14690,CYP72A15,258094_at,8.079244261,8.455330873,8.352998202,8.251032147,7.81744275,8.731715092
AT3G14700,,258117_at,3.934272551,3.395678593,3.640578846,3.320237114,3.692163765,4.11710048
AT3G14710,,258118_at,3.798390332,3.494428385,3.88340734,3.573276833,3.715611308,3.669700708
AT3G14720,MPK19,258119_at,7.240313752,7.507684064,7.97192044,8.011969,7.396504077,8.290485921
AT3G14730,PCMP-E31,258120_at,5.410796423,4.733862154,5.258771045,4.937212757,5.045492651,4.886490836
AT3G14740,,258089_at,6.784203789,6.959728731,7.11671738,7.304913112,7.19485988,7.280913397
AT3G14750,FLXL1,258093_at,7.024085894,6.823620512,6.823620512,6.78338996,6.97080677,6.770391523
AT3G14760,,256599_at,5.644914575,5.908498923,6.455303191,6.608914364,6.055182282,6.139511428
AT3G14770,SWEET2,256548_at,6.226092768,6.47374194,7.662831319,7.712482758,6.647760974,7.732178028
AT3G14780,,256574_at,4.652854918,4.639409307,4.943579232,4.652854918,4.744628528,4.750970273
AT3G14790,RHM3,256575_at,8.513314634,8.705783717,8.971605548,8.706982776,8.473566892,8.842362925
AT3G14820,,256546_at,2.845365556,2.841000365,2.966326528,3.025058384,2.956353581,2.956353581
AT3G14840,LRR-RLK,256547_at,9.571567501,9.510631039,9.119400609,9.111394836,9.568334668,8.942249348
AT3G14850,TBL41,256600_at,6.077304797,6.662146769,6.968689238,7.024306014,6.267708358,7.148151901
AT3G14860,,256573_at,7.217819444,7.090744411,7.181338179,7.212216776,7.124596151,7.043148072
AT3G14880,,257234_at,4.159948327,4.460532579,4.53517537,4.382884008,4.382884008,4.382884008
AT3G14890,ZDP,257237_at,6.89413328,6.876205008,6.695620555,6.908589906,6.484176114,6.469966079
AT3G14900,,257207_at,5.040335083,5.836188327,5.399407828,5.669043895,5.187608971,5.17810454
AT3G14910,,257208_at,5.690224752,5.607883945,5.669121193,5.802567263,5.669121193,5.669121193
AT3G14920,,257209_at,7.178799374,7.605788094,7.337860178,7.632256098,7.30313077,7.43434479
AT3G14930,HEME1,257219_at,8.470171219,8.912949053,9.153822876,8.921673732,8.56026179,9.338200701
AT3G14940,PPC3,257217_at,10.35202062,10.07679989,9.930385092,9.677844286,9.804094136,8.942907738
AT3G14950,TTL2,257210_at,2.886681926,2.878001253,2.838657396,2.763004937,2.789040244,3.004890451
AT3G14960,B3GALT13,257560_at,7.217224428,6.973928737,7.137984036,6.758881124,7.347275412,7.181556618
AT3G14980,IDM1,257265_at,5.875539013,5.605444056,5.875539013,5.875539013,6.015784308,5.875539013
AT3G14990,DJ1A,257216_at,11.03183709,11.09127403,10.57719845,10.64007278,11.01132403,10.55316181
AT3G15000,MORF8,257218_at,9.856942455,10.0470397,9.790891127,10.16166079,9.856632133,9.700672914
AT3G15010,UBA2C,257266_at,9.910108715,9.793550002,9.452862661,9.83485625,9.857949333,9.182806527
AT3G15020,mMDH2,257213_at,8.589835936,8.85817139,8.74067827,8.846186448,8.655268115,8.707428148
AT3G15030,TCP4,257267_at,7.681327299,7.604839866,7.82736976,7.951548582,7.904532102,7.940845585
AT3G15040,,257214_at,8.229533016,7.642809173,7.720879575,7.823143877,8.200704733,7.77128816
AT3G15050,IQD10,257233_at,3.784853286,3.585376902,3.566399319,3.566399319,3.413869772,3.537456395
AT3G15060,RABA1G,257235_at,7.394409469,7.509606203,7.338953393,7.514960694,7.561077717,7.269776916
AT3G15070,,257215_at,6.512864212,6.276535339,6.583616593,6.668964362,6.585171734,6.956301103
AT3G15080,,257211_at,7.483989632,8.004552623,7.839434618,7.842833809,7.282200039,7.498274004
AT3G15090,,257212_at,7.383279741,7.710146653,7.904871153,7.731802999,7.507959617,8.030908729
AT3G15095,,257236_at,8.052109326,7.560171612,7.802168955,7.507203788,8.130273812,7.548921498
AT3G15110,,256856_at,7.881383005,7.582199814,7.411078937,7.320154318,7.826756185,7.327068249
AT3G15120,,256885_at,6.820879808,6.946830768,7.030628389,7.01678167,6.523493353,7.05181664
AT3G15130,PCMP-H86,256886_at,3.253604931,3.329626999,3.18984712,3.16099522,3.293605597,3.282844573
AT3G15140,,256858_at,5.981459076,5.332298033,5.491910677,5.040047421,5.723228641,5.044630617
AT3G15150,MMS21,256887_at,6.223179556,6.105904705,6.105904705,6.038711547,6.219235159,5.927801845
AT3G15160,,256888_at,7.365655357,6.913890995,7.090282019,6.985437221,7.230094271,7.090282019
AT3G15170,NAC054,256857_at,3.765890397,3.989638332,3.997588349,3.952486663,3.754973749,3.928407034
AT3G15180,,256854_at,6.436842311,6.763583911,7.076333095,6.981997645,6.346639683,7.258451129
AT3G15190,RPS20,256855_at,11.6311649,11.86451499,11.67409624,11.84895997,11.62897678,11.69661685
AT3G15200,,256884_at,3.969075074,3.554737873,3.603396603,3.655001624,3.520400385,3.554737873
AT3G15210,ERF4,257053_at,8.68093717,8.210803438,8.004749118,8.210803438,8.982566177,7.782217215
AT3G15220,,257078_at,6.248943238,6.071884217,6.00895759,5.952295438,6.476043648,6.189582712
AT3G15240,,257079_at,4.110363274,4.332621927,3.95798803,4.115073313,4.153714589,3.859858746
AT3G15240,,257080_at,5.108745149,5.522606428,4.65966165,5.891177166,5.518451504,4.385830712
AT3G15250,,257049_at,4.145912463,4.276547764,4.288055255,3.409635834,3.482840838,3.530615339
AT3G15260,,257050_at,8.482286043,8.055828725,7.732396867,7.78448883,8.356517246,7.920108391
AT3G15270,SPL5,257051_at,3.457780022,3.737380467,3.520138894,3.733760279,3.599207334,3.630591509
AT3G15280,,257059_at,3.366106329,3.3723576,3.558887145,3.410281784,3.287284588,3.519993493
AT3G15290,,257052_at,7.864457285,7.98972802,7.999005559,8.21937133,8.011969,8.271667485
AT3G15300,VQ19,257105_at,6.541732461,6.259713503,6.080024711,6.100924269,6.335657316,5.816118036
AT3G15350,,257056_at,7.065364267,7.264200937,7.73651341,7.699898981,6.95592351,7.964137625
AT3G15351,,257055_at,6.955334264,6.782938878,6.81695991,6.82776933,6.759176799,6.806112631
AT3G15352,ATCOX17,257058_at,7.723828546,8.238807561,7.51960251,7.819285815,7.548465355,7.530008645
AT3G15353,MT3,257054_at,12.55513106,12.42964485,12.49620321,12.69109428,12.7114197,12.3058348
AT3G15355,UBC25,258382_at,5.894510699,5.846434345,5.775196507,6.052961124,5.882397513,5.796749641
AT3G15357,,258397_at,7.668934694,7.77377299,6.745447339,7.895507553,7.549225768,6.599407561
AT3G15360,ATHM4,258398_at,10.93098614,11.1985663,11.35109396,11.12030445,11.05424262,11.329198
AT3G15370,ATEXPA12,258388_at,5.564886364,5.769527632,5.52529588,4.333437087,4.489732825,4.394175961
AT3G15380,CHER1,258403_at,6.795930804,6.303087239,6.812389107,6.570575556,6.76914478,6.774608608
AT3G15390,SDE5,258389_at,4.13140121,3.767671852,4.17669607,3.844204353,3.825877804,3.914596551
AT3G15400,ATA20,258392_at,4.63489966,4.564903224,4.63489966,4.63489966,4.721930632,4.613051613
AT3G15410,,258390_at,7.953448232,7.842276407,7.955218919,7.890233069,7.805734485,7.912116665
AT3G15420,,258391_at,4.891401631,4.700010439,4.744760696,4.818601494,4.738591039,4.700010439
AT3G15430,,258401_at,8.115256401,7.37777354,7.486627031,7.588254183,8.062948143,7.533029309
AT3G15440,,258383_at,3.050397382,2.742316405,2.852202643,2.844776241,2.979748768,2.756618498
AT3G15450,,258402_at,11.2790657,11.01619661,9.108467497,9.423585444,11.13986786,8.464204245
AT3G15460,BRIX1-1,258396_at,7.478157631,7.787371416,7.557982844,7.478157631,7.219915136,7.455510087
AT3G15470,,258400_at,6.528943832,6.585628228,6.906644453,6.825286759,6.66194418,7.021021913
AT3G15480,,258393_at,9.721250033,9.459791405,9.906941564,9.46555455,9.905646327,9.532575875
AT3G15490,,258384_at,3.253861163,3.103063033,3.246374097,3.105505996,3.105505996,3.156153915
AT3G15500,NAC055,258395_at,5.306297488,4.695221997,4.801799214,4.570155195,5.331162308,4.801799214
AT3G15510,NAC056,258385_at,5.406336008,5.464059343,5.097616633,5.462185852,4.907728381,5.265639589
AT3G15520,CYP37,258386_at,7.601724697,8.140173173,7.956263646,7.779685656,7.54001366,8.179102165
AT3G15530,,258394_at,9.34867356,8.937916236,9.291352448,8.534572324,9.181721376,8.820349406
AT3G15540,IAA19,258399_at,11.06283274,10.83207196,11.69755031,6.686690718,7.803588809,7.026055121
AT3G15550,,257290_at,4.386670928,5.19286131,5.022679014,5.281186887,4.03313123,4.91113094
AT3G15550,,258387_at,3.948387406,4.825920167,4.793038859,4.550477702,4.189907269,4.550477702
AT3G15570,,257294_at,6.582107493,6.870616075,8.210396252,7.439030407,6.889623778,8.420266686
AT3G15580,ATG8I,257293_at,9.630478311,9.499646548,9.230999482,9.61101449,9.427110739,9.403054309
AT3G15590,,257291_at,8.482439128,9.008270092,8.661025352,8.743889493,8.379311886,8.685979768
AT3G15605,,258271_at,3.819827327,3.908546074,3.695164763,3.990269832,3.832883648,3.665520626
AT3G15610,,258272_at,9.070552969,8.689879255,8.788781057,8.89255844,8.993665004,8.698507367
AT3G15620,UVR3,258227_at,5.39817313,4.771459454,4.225823345,4.994424422,5.094141734,4.242496358
AT3G15630,,258225_at,9.411908939,8.136524171,6.730299881,7.521726196,9.588611582,6.471033992
AT3G15640,COX5B-1,258274_at,9.621501272,9.578329533,9.70163371,9.714629856,9.748468625,9.75617758
AT3G15650,,258270_at,8.86809512,7.586125996,7.825060641,8.190575522,8.882961459,7.945849473
AT3G15660,GRXS15,258273_at,9.086636244,9.545889397,9.281456775,9.666952655,8.84878369,9.359809129
AT3G15670,LEA29,258224_at,3.814804109,3.87578371,3.768187393,3.835278615,3.708615969,4.25417492
AT3G15680,,258222_at,8.845411923,8.708118976,8.708118976,8.576178446,8.511047229,8.76362285
AT3G15690,,258269_at,8.644782512,8.478300307,8.775476853,8.715883151,8.73042391,8.632210522
AT3G15710,,258276_at,9.599539756,9.084644287,9.244221081,9.279299527,9.506023614,9.201768386
AT3G15720,,258252_at,4.049497911,3.344826202,3.797279049,4.501972236,4.477474609,4.877070106
AT3G15730,PLDALPHA1,258226_at,9.968585406,10.15962393,10.02416551,10.18452685,10.04485615,9.852480569
AT3G15740,,258261_at,3.826731274,3.854009906,3.695588382,3.769731947,3.708546956,3.844841566
AT3G15760,,258275_at,5.189300434,5.604524487,6.223271843,5.356768886,5.394734216,5.961052482
AT3G15770,,258262_at,6.236347026,6.17041021,6.310627058,5.870603967,5.883452123,6.539149319
AT3G15780,,258263_at,6.087662365,5.817555674,5.516203759,5.460381931,6.400683014,5.830931726
AT3G15790,MBD11,258264_at,6.155372799,6.263043242,6.263043242,6.238702921,6.204235283,6.458502282
AT3G15800,,258265_at,5.765720868,5.586434481,5.715105112,5.636281861,5.797003841,5.443932563
AT3G15810,,258251_at,8.429860351,8.501905698,8.882697919,9.199207217,8.707486523,9.275656343
AT3G15840,PIFI,258223_at,9.892232305,9.890178167,10.00384787,9.72659588,9.668076212,10.01560001
AT3G15850,ADS3,258250_at,9.37858246,9.719825227,10.84543294,10.14968181,9.411956782,11.03394619
AT3G15860,,258266_at,3.60621961,3.363888035,3.838809508,3.536756087,3.634542531,3.536756087
AT3G15870,ADS3.2,258267_at,3.308431582,3.49864406,3.508277832,3.313446018,3.308431582,3.398302852
AT3G15880,WSIP2,258268_at,8.017547177,8.314743357,8.451647827,8.421818118,7.885324598,8.417634627
AT3G15890,,257799_at,4.832709382,4.514857769,4.609710877,4.780727385,4.910245766,4.49417884
AT3G15900,,257800_at,7.207597533,7.374675223,7.778729981,7.551877654,7.430905542,7.941325395
AT3G15910,,257795_at,3.782149783,3.813557524,3.83556061,3.814471535,3.815755414,3.813557524
