#organism part,guard cells,,,,,,,,,,,,,
#geno type,wild type,,,,,,,,,,,,,
#compound,,,abscisic acid,control,control,abscisic acid,control,control,control,abscisic acid,control,abscisic acid,abscisic acid,abscisic acid
#dose,50?(micromolar),,,,,,,,,,,,,
#ecotype,Col-0,,,,,,,,,,,,,
#sample_source,,,"Columbia wild-type leaves, abscisic acid treatment","Columbia wild-type guard cells, no treatment","Columbia wild-type guard cells, no treatment","Columbia wild-type guard cells, abscisic acid treatment","Columbia wild-type leaves, no treatment","Columbia wild-type leaves, no treatment","Columbia wild-type guard cells, no treatment","Columbia wild-type guard cells, abscisic acid treatment","Columbia wild-type leaves, no treatment","Columbia wild-type leaves, abscisic acid treatment","Columbia wild-type leaves, abscisic acid treatment","Columbia wild-type guard cells, abscisic acid treatment"
Gene ID,Gene Name,DesignElementAccession,GSM486930,GSM486892,GSM486894,GSM486905,GSM486916,GSM486917,GSM486893,GSM486904,GSM486918,GSM486928,GSM486929,GSM486906
AT4G14540,NFYB3,245592_at,6.423332437,6.94016018,6.493604755,5.95367274,6.761986208,7.074181215,6.838136758,6.24279471,7.397865488,6.996871909,5.733633516,5.821355233
AT4G14550,IAA14,245593_at,4.007542705,3.7789548,3.829321378,3.659763884,3.65596593,3.487833855,3.640282859,4.237970986,3.481929903,3.481181181,3.635679962,3.755588715
AT4G14560,IAA1,245397_at,5.006448798,4.671344372,4.654468277,4.883244773,5.946069485,5.881468367,4.766253887,5.089246798,7.245057033,4.636174675,5.582943853,4.864099748
AT4G14570,,245594_at,4.679058778,5.323595019,4.83263637,3.877533682,6.851592243,6.262826129,4.92173971,4.663080319,6.857876958,4.536494926,5.069754798,4.972859201
AT4G14580,CIPK4,245563_at,5.171173243,4.315807869,4.502525237,4.959243849,4.67761341,4.619948542,4.436622674,4.575302327,4.543919012,4.889217876,5.231038534,5.202140703
AT4G14590,emb2739,245564_at,5.067275958,5.140904053,5.08065642,5.314640234,4.806783932,4.946940392,5.292092805,5.469508113,4.771159025,4.63901623,4.240582064,5.38425915
AT4G14600,,245312_at,7.415408727,5.609273314,5.833702571,5.399312908,5.690416777,5.936095064,5.778147924,5.45709127,5.884998455,6.902052046,7.44788136,5.187803944
AT4G14605,MTERF5,245565_at,4.40710123,4.4877048,4.803236268,4.788615446,6.055511748,5.76180602,4.822756594,4.476269394,5.612335737,4.806192989,4.789337106,4.560850649
AT4G14615,,245333_at,9.503288367,8.181564738,8.678616741,8.394002837,9.272727303,8.78585852,9.140559453,8.349540919,8.848258229,9.516910261,9.967122766,7.967860345
AT4G14630,GLP9,245567_at,5.945846681,5.329295291,5.790168335,6.62937677,3.216486912,3.774283419,6.234179928,5.70176588,3.131642459,3.30819288,3.617476773,6.722703652
AT4G14640,CML8,245257_at,3.790528019,3.469035396,3.383795826,3.67198314,3.08482842,2.949880689,3.794413895,3.690676499,2.929620782,3.242394848,3.311355185,3.593057383
AT4G14650,,245568_at,3.581099514,3.693799491,3.767946659,3.972911107,3.664866432,3.366813023,3.600372471,3.391549523,3.46518413,3.721477621,3.805898111,4.092478054
AT4G14660,NRPE7,245569_at,4.41780598,4.355166863,4.32799859,4.857107047,5.246488927,4.25889872,4.516949032,4.369484263,4.412498315,4.245940925,4.820555206,4.737064162
AT4G14670,CLPB2,245570_at,3.631071694,4.284773942,4.062797648,3.839870966,3.567866622,3.548742952,3.912487218,4.511069091,3.57213002,3.809325773,3.713842966,3.909711166
AT4G14680,APS3,245254_at,7.101502498,7.631000964,6.790287066,5.412316853,8.264332449,8.490135862,6.557660095,5.490419483,7.265755064,8.130505854,7.467168881,4.881875314
AT4G14690,ELIP2,245306_at,4.428470099,4.702957863,4.570701176,5.206834558,4.717935239,4.401107523,4.997447669,4.897583675,4.284230605,4.702984182,4.904500159,5.007884918
AT4G14695,MPC2,245571_at,3.249007072,3.109787844,3.253495585,3.047946073,2.970115378,3.19030573,3.157581128,3.188873348,3.283260547,3.189759464,3.24706893,3.150305426
AT4G14720,PPD2,245572_at,5.323028315,4.58504413,5.398965228,5.157880123,4.966115852,5.265680749,5.289512831,5.272676063,5.28422692,5.211850169,5.632570342,4.810772777
AT4G14730,,245573_at,3.092927506,3.088033759,3.337326105,3.821088937,3.025270463,3.014857185,3.121893784,3.199054501,3.120976992,3.111142237,3.29102797,3.455223621
AT4G14750,IQD19,245574_at,4.2083767,3.691278216,3.829215972,3.78214711,3.860220297,3.954634791,3.764977743,3.954596043,4.165958054,3.775312722,3.848143689,4.081930084
AT4G14760,NET1B,245575_at,5.272304279,4.95438309,4.703471003,4.863994808,6.654783215,6.254595529,4.345841882,4.741569159,6.26244734,4.989177993,5.177539252,4.63986912
AT4G14770,TCX2,245576_at,3.727989963,4.455898498,4.077821687,3.929558634,3.937293817,3.852067339,3.88130916,4.376524098,4.123215911,3.892211775,4.118888671,4.729544563
AT4G14780,,245577_at,3.750689038,3.978742693,3.901240468,3.641232843,4.125006768,3.834655922,3.773496936,3.525593979,3.738856211,3.880153916,3.958594924,3.779853581
AT4G14790,SUV3,245578_at,5.299734437,6.370775268,6.040464054,7.141447215,5.00520533,5.136510572,6.276385678,6.40893512,4.978444028,4.948395269,5.215031262,6.7917861
AT4G14800,PBD2,245315_at,10.6443686,8.709760435,8.456863181,8.177317917,9.849569892,9.714186728,8.60740915,8.115403757,9.375558392,10.00096263,10.52142075,8.238111792
AT4G14810,,245579_at,3.233579924,3.329218503,3.428424105,3.321400318,3.127248239,3.336214019,3.309275237,3.789857647,3.274612929,3.301069213,3.510631403,3.416719967
AT4G14815,,245322_at,3.693434984,3.452040301,3.573331733,3.538475816,3.476283907,3.364599884,3.527306215,3.799629691,3.257214976,3.545353993,3.669844566,3.390611641
AT4G14820,PCMP-H3,245580_at,3.692487565,3.694264856,3.705214999,3.854600955,3.933977865,3.656435834,3.686807653,3.685964608,3.71107809,3.64790993,3.918134687,3.531312046
AT4G14840,,245581_at,3.863446546,3.783096826,3.964993953,3.744482601,3.665621081,3.947244728,3.658311078,3.728570799,4.008968422,3.867572627,3.981983317,3.844699303
AT4G14850,LOI1,245582_at,3.553311738,4.033877386,3.851913135,4.53836251,3.879671498,3.741057179,4.100792162,4.09220658,3.690070316,3.63852146,3.644047591,4.251157323
AT4G14870,SECE1,245396_at,8.360907023,5.460417159,5.608690262,4.290841097,8.567001094,8.090898415,5.86124732,4.72365269,8.280417947,8.645846543,8.598927016,4.239041668
AT4G14880,OASA1,245286_at,10.58448884,10.3046329,10.29181215,9.904905735,11.27248297,10.95233136,10.44002288,10.09884387,11.09418803,10.83962256,10.4577268,10.08171866
AT4G14890,FdC2,245347_at,5.600534512,5.199683886,5.914020438,4.080377891,7.887559232,7.189614443,6.205257709,4.393116693,7.767672075,5.776546435,6.701692599,4.600285566
AT4G14900,FRL4B,245398_at,6.11214549,7.203659579,6.962843157,8.233489466,5.610480375,6.82170449,7.041122224,8.032755558,6.965738005,6.26788654,5.300864819,7.92144914
AT4G14910,HISN5B,245287_at,7.402196193,7.568010728,7.92820907,8.436718317,7.143823456,7.047328357,7.818283489,7.386935572,6.831031933,7.270834545,7.384272263,8.567489261
AT4G14920,,245583_at,5.72909954,6.024270745,6.190186736,6.215096177,6.409712977,6.577424221,6.218466126,6.235890012,6.420209605,5.976817578,5.545379594,5.21362182
AT4G14930,,245330_at,9.395937772,7.566796522,8.053113633,7.608656327,8.394695657,8.76893833,8.303479139,7.492207229,9.061259757,10.17690745,8.972186565,7.896820339
AT4G14940,AO1,245584_at,3.831029027,3.989980093,3.564667621,3.688386226,3.780623559,3.63731728,3.667975015,3.712472039,3.76427656,3.583842887,3.46032265,3.480766069
AT4G14950,KMS1,245273_at,7.933607323,7.322137119,6.889321797,7.899290089,6.534694725,6.636832615,6.974159146,7.192406632,6.402187213,7.767960697,7.47012173,8.044565552
AT4G14960,TUBA6,245270_at,10.96345273,10.097636,9.800028172,11.34250312,11.46444611,10.6721418,9.628007587,10.71214811,10.38384565,10.71366766,11.41866085,11.11645761
AT4G14965,MAPR4,245366_at,7.712527448,7.746953277,7.988009783,7.772273112,7.7862381,7.447732686,8.016333205,7.715068142,7.080860182,7.697285652,7.949673054,7.53708904
AT4G14970,,245585_at,3.026594102,3.344848645,3.611646941,3.613873013,3.195264054,3.312868142,3.592855237,3.519348991,3.189292208,3.156950171,2.99301665,3.41873948
AT4G14980,,245586_at,3.29864359,3.338134983,3.275665566,3.484433443,3.369373077,3.094139257,3.26975887,3.322157716,3.287152064,3.401475719,3.525395479,3.430285359
AT4G14990,,245282_at,6.904500096,7.30113611,7.455496957,8.6848077,7.912441144,7.761197707,7.565516486,8.272416902,7.818898709,7.288441773,7.230313122,8.139543043
AT4G15000,RPL27C,245372_at,8.916022916,7.009529131,8.133558672,7.892954683,9.079933972,8.787957921,8.11926461,6.804579812,8.427983303,8.600349465,9.486477685,7.637574875
AT4G15010,,245298_at,7.502932462,7.26796345,6.972812418,7.686049151,7.257575857,7.306649399,7.57493929,7.503727601,7.444546355,7.418265941,7.370405982,7.136284468
AT4G15020,,245587_at,4.471745655,7.002225233,7.027255463,7.287794614,5.180123747,5.600105104,6.880484873,6.363515445,5.805470402,4.755218871,4.585297322,7.569688646
AT4G15030,,245588_at,3.739385362,4.00156625,3.798273976,3.716204554,4.287444069,4.334742119,4.030221621,3.757616755,4.174921572,3.722704163,3.488135987,3.182124402
AT4G15040,,245589_at,3.497316966,3.378780104,3.311645176,3.35747036,3.563796508,3.821678033,3.587409387,3.370083022,3.390024059,3.694027954,3.431408603,3.670777946
AT4G15060,,245590_at,3.391571734,3.227122743,3.277986707,3.396244739,3.357440073,3.183158946,3.466760415,3.095993142,3.134868444,3.327634979,3.339244844,3.223167483
AT4G15090,FAR1,245256_at,4.670591294,5.648553933,6.452027719,6.372784042,5.484839059,5.535364105,6.581101512,5.84872226,5.666292677,4.017081945,4.122960639,5.881132452
AT4G15093,LIGB,245292_at,8.153514424,5.998458411,6.259964649,6.093692128,6.880329458,7.021009834,5.822222428,6.317073317,6.634169623,8.344697403,7.919590461,6.815178972
AT4G15100,SCPL30,245531_at,3.462317832,3.229927844,3.512708535,3.490263827,3.318056274,3.323047384,3.637011877,3.314047159,3.482384621,3.461553798,3.517699842,3.316478409
AT4G15110,CYP97B3,245532_at,7.152041264,6.837712177,7.010831618,8.234848035,7.426730199,7.838583697,7.478503533,8.121814917,7.826567414,7.543793187,7.315841605,7.42035973
AT4G15120,,245363_at,6.546761807,4.94832588,5.347685999,9.211126503,3.637539436,3.627679539,4.694927753,8.374749638,3.509689881,7.081427159,6.885968846,8.696858854
AT4G15130,ATCCT2,245533_at,6.072111484,7.049720907,7.009814323,7.868893605,7.196013523,7.303743079,7.071299598,8.858208131,6.591607054,6.241893846,6.146047451,6.924581648
AT4G15140,,245309_at,8.413283942,3.542900577,4.234790973,5.721707735,5.631742165,5.893534215,3.540264863,5.883437928,5.448626124,8.103158513,8.636045908,4.739910226
AT4G15150,,245534_at,4.349823881,4.282781488,4.331697325,4.492332234,4.225397172,4.1843929,4.163942428,4.423472348,4.131213302,5.069262349,4.324646997,4.604351476
AT4G15165,PAC2,245535_at,4.033825591,4.058345396,4.033107926,3.955819513,3.780120647,3.802194215,4.20201746,4.005792847,3.913086568,4.095330082,4.216457469,4.098988454
AT4G15180,ATXR3,245536_at,4.295323662,5.837650597,5.293837971,5.659438235,4.989794204,4.821552697,5.539751814,5.778013534,5.512031476,4.617106386,4.938770879,5.386806459
AT4G15200,AFH3,245537_at,3.120553773,3.048123773,3.139545679,3.11474965,3.029187266,3.043229991,3.07516163,3.210703582,3.061380505,3.132436116,3.041462499,3.523986583
AT4G15200,AFH3,245538_at,3.43696258,3.35927204,3.10281338,3.533191884,3.52591618,3.400134228,3.169703454,3.493086121,3.439337849,3.582409878,3.424810395,3.601310921
AT4G15210,BAM5,245275_at,3.637557888,3.799085175,3.488253459,3.6815008,8.203363886,4.400107974,3.645247744,3.860507896,3.779480028,3.878000486,5.679147823,3.848542088
AT4G15230,ABCG30,245539_at,3.170575332,4.079474748,4.282380076,3.915551311,3.505405851,3.40627575,4.823231108,3.506326007,3.356760122,3.515857565,3.38500877,3.59051709
AT4G15230,ABCG30,245540_at,5.427947415,6.59895873,7.488454743,6.508514671,4.823768194,4.762154987,8.187453955,5.870864903,4.702503824,5.22182727,5.520311797,5.904991749
AT4G15240,,245541_at,5.168142156,5.807394362,5.654450206,5.379742864,5.353200431,5.367162589,5.812889501,5.45120563,5.202395985,5.268733663,5.338090921,5.33572241
AT4G15250,COL11,245542_at,3.436587138,3.56264354,3.513418295,3.607817309,3.107757574,3.19993756,3.491808822,3.601467338,3.316593034,3.334686507,3.455402449,3.854607286
AT4G15260,,245543_at,7.516260183,7.13889911,7.16397593,7.348357138,6.794834082,6.666776701,7.158889285,7.320279638,6.849304474,7.453099664,7.045294736,6.921076809
AT4G15270,,245544_at,4.947046267,4.550881066,5.105526809,4.792665479,4.776759597,4.699048391,4.507533909,4.64435868,4.570835116,5.00790673,5.071455309,5.387146654
AT4G15280,UGT71B5,245545_at,4.70643366,4.626565294,4.529394982,4.891771227,4.315567924,4.131455222,4.50689526,5.044502774,4.387018395,4.66480571,4.116802925,5.472450523
AT4G15290,CSLB5,245546_at,3.776541059,3.649973416,3.504046136,3.772235538,3.609525116,3.311289036,3.47352031,3.51266473,3.561542683,3.7243801,3.650552769,3.930682071
AT4G15300,CYP702A2,245547_at,3.863640863,3.595492464,3.659291297,3.905891996,3.776982447,3.308568936,3.579446273,3.545744044,3.394092539,3.618254208,3.629004476,3.632339227
AT4G15310,CYP702A3,245548_at,3.944005791,4.104149743,3.933562233,3.866949968,3.674869346,3.883951959,3.96719155,3.689315105,4.092696287,4.248173861,3.889184642,3.985739036
AT4G15320,ATCSLB06,245549_at,3.578673067,3.281144227,3.219282226,3.351527552,3.562171936,3.297708278,3.172834048,3.335354437,3.406332672,3.508576526,3.270495429,3.506789472
AT4G15330,CYP705A1,245550_at,3.51024758,3.547693066,3.336640863,3.572353081,3.586960454,3.481105369,3.370433447,3.448083738,3.500701633,3.756691649,3.539631302,3.587680795
AT4G15340,PEN1,245258_at,3.312067023,3.427978515,3.323090991,3.424928127,3.355416327,3.144989046,3.394959327,3.687838821,3.219133583,3.58027012,3.218026115,3.549347238
AT4G15350,CYP705A2,245551_at,3.3163345,3.353295573,3.355326051,2.902047072,3.045928211,3.07713566,3.081716017,3.103332252,3.11786591,3.154997594,3.235576193,3.430584066
AT4G15360,CYP705A3,245552_at,3.376308885,3.120653578,2.975567683,3.24167762,2.859361865,2.980568075,2.951896154,2.948705656,2.932299937,3.288485702,3.041484073,3.036523409
AT4G15370,BARS1,245553_at,3.291738154,3.398184231,3.476398077,3.253615666,3.412013759,3.204889938,3.253954684,3.293031679,3.28890253,3.330226526,3.569318304,3.344814381
AT4G15380,CYP705A4,245554_at,3.317968367,3.375665506,3.353533379,3.238689784,3.048874679,3.26257582,3.277801498,3.247094164,3.250921067,3.075478447,2.972597864,3.406097408
AT4G15390,,245555_at,3.492118875,3.442531602,3.471871666,3.561869513,3.479401094,3.409731115,3.832314726,3.429131983,3.300462013,3.768141233,3.664491188,3.908498396
AT4G15400,BIA1,245556_at,3.616956336,3.561654567,4.153055231,3.770044696,3.47630621,3.836460581,3.726317763,3.451464026,3.728470171,3.593841488,3.694659978,3.728239578
AT4G15410,PUX5,245557_at,6.861389152,8.538727978,8.512197811,8.244024336,6.785046023,6.87127562,8.260362017,8.693437844,7.017477041,6.840762588,6.705848491,8.117004679
AT4G15415,B'GAMMA,245248_at,5.829597202,7.543686538,7.192619137,6.903477359,6.803941438,6.47434644,6.962003126,6.841769912,6.423836298,5.674992587,6.023882216,7.033453525
AT4G15420,,245313_at,7.589441584,10.94997844,10.99332064,10.85739167,7.8288385,8.114817534,11.55672032,10.927328,8.057711852,7.799218761,7.253949831,10.57608462
AT4G15430,,245558_at,4.101616592,5.143386517,4.877659897,4.835395651,4.121997854,4.397743147,4.738706257,5.432694458,4.356011739,4.017126884,4.151052531,5.199631783
AT4G15440,CYP74B2,245253_at,4.025937211,3.831807653,4.010054531,3.836279364,5.834431435,4.334250034,3.976871936,4.007576588,4.183425573,6.330814366,7.80137735,4.115331225
AT4G15460,,245559_at,3.947520155,3.827721256,3.81889692,3.966439094,3.645344095,3.645729354,3.524235028,3.889509678,3.958014529,3.83533638,3.613503811,3.763058002
AT4G15470,,245289_at,10.62256126,11.00056334,11.21451347,11.208511,10.4701006,10.98373236,11.09364442,10.92323485,10.5756188,10.72764232,10.48541887,11.59030022
AT4G15475,FBL4,245344_at,6.190840403,6.827728011,6.906153413,6.911711409,7.528941215,7.566197176,7.240543294,6.657178298,7.611398353,6.618548961,6.134726003,6.787134192
AT4G15480,UGT84A1,245560_at,4.174594777,4.183953322,4.481616612,4.67705149,3.917156688,3.884813827,4.132723855,4.326492054,4.014492001,4.471179524,4.228611058,4.550029603
AT4G15490,UGT84A3,245352_at,7.878415132,4.349781254,4.158377067,4.630853923,7.48496858,5.917433428,4.435917495,5.030568598,5.326481009,8.680008316,8.866134166,4.664023753
AT4G15500,UGT84A4,245561_at,4.693797717,4.532463452,4.723898639,4.663870703,5.07656086,4.905270223,4.435711811,4.778780633,4.477539253,4.861081922,4.798137568,5.123172507
AT4G15510,PPD1,245368_at,4.802326041,3.873102673,4.328457372,4.128345161,5.913292069,5.337873831,4.013313082,3.909726589,5.441007967,5.390482607,5.678991628,4.138912477
AT4G15520,,245562_at,6.952031389,5.241324699,5.426808197,4.745963894,6.7890647,7.029675823,5.49338675,4.744700501,6.578725557,6.32114608,6.850292738,4.939850569
AT4G15530,PPDK,245528_at,10.67119583,9.839105025,10.51117469,8.807442592,10.73037048,12.26158858,10.80007989,8.363031543,12.4723311,11.26553261,9.06317866,8.034185256
AT4G15545,,245321_at,9.705582853,10.38641315,10.34616196,9.40126206,11.36632801,11.72832392,11.00621203,9.737424089,11.90576216,10.58906676,9.471370058,9.676667564
AT4G15550,UGT75D1,245277_at,6.999743636,7.308306818,8.379855926,6.992185713,6.669306928,6.509778386,7.423934078,7.381307001,7.737590037,7.993125614,6.68302622,7.680221327
AT4G15560,DXS,245281_at,8.962448447,10.48011287,10.76777164,10.04671213,11.54509698,10.84039205,10.69941343,9.670337471,11.18287866,9.634397396,9.524539391,10.27900624
AT4G15570,MAA3,245529_at,4.738151481,5.414391377,5.673271937,5.162179144,5.135811012,5.26571431,5.786145501,4.714151995,5.289351193,4.213035583,4.601521125,4.640464919
AT4G15610,,245317_at,12.44437706,9.034489676,9.700303232,10.36914852,10.28260474,11.36695004,9.544705099,9.192878753,11.16679213,12.40843108,12.59209091,10.51257339
AT4G15620,,245501_at,9.152958664,3.491470018,3.570521741,3.948381624,4.196521464,4.631313731,3.529686588,3.870974455,5.03262841,9.214649042,9.317919281,4.847177042
AT4G15630,,245304_at,10.29854835,5.313048282,5.321463703,5.634926993,7.548448112,8.156259614,4.494323418,5.929412855,7.097984171,10.40089395,10.42677031,5.880379717
AT4G15640,,245502_at,4.925446718,5.111838513,5.264533206,4.720972963,6.359629794,6.173672678,5.406698039,4.563996233,6.06235555,4.521999679,5.125940093,5.07819776
AT4G15650,,245503_at,3.170575332,3.237872603,3.241733857,3.363238121,3.006058213,2.919345867,3.223769381,3.276122084,3.09796714,3.15388328,2.892261733,3.472989872
AT4G15660,GRXS8,245504_at,6.603345324,3.777847581,4.278667475,4.563724639,4.926183982,5.130873091,3.540264863,3.832619105,5.54047213,7.133338364,5.952949017,4.478137788
AT4G15680,GRXS4,245392_at,4.142083104,3.543856702,3.572036323,3.880118942,3.592223166,4.13778152,3.580699391,3.416982573,4.132800104,4.048160308,3.655700377,3.756704525
AT4G15690,GRXS5,245505_at,8.009064657,3.911367287,5.043223027,4.116628095,5.19884004,7.032071496,4.65869072,3.584913146,6.834529907,7.92704561,5.163828146,4.509069058
AT4G15700,GRXS3,245506_at,8.305488181,2.835598655,4.378314671,3.285138387,5.766674863,7.410940676,3.613503811,2.946215488,7.669814674,8.390299119,6.281016903,3.783703768
AT4G15710,,245507_at,3.729807154,3.642564308,3.622824478,3.503710276,3.341110314,3.486242861,3.613503811,3.667658374,3.563402106,3.69379353,3.604848966,3.575468003
AT4G15720,PCMP-H1,245508_at,3.740792281,3.579400241,3.823710156,3.655605165,3.783614734,3.570263768,3.500983093,3.473887676,3.404605315,3.612464949,3.562914445,3.855603339
AT4G15730,,245509_at,3.51285109,4.052703224,4.20344692,3.804119419,3.627276402,3.611748062,3.943286105,3.827066129,3.668662522,3.368056388,3.409876543,3.601813791
AT4G15740,,245510_at,3.742488569,3.578314758,3.507156361,3.72351303,3.525166788,3.3395713,3.607843774,3.62644809,3.56738991,3.562501601,3.703910525,3.977709784
AT4G15750,,245371_at,3.46335085,3.629563192,3.434171812,3.426215897,3.419716378,3.407241582,3.505721761,3.383619112,3.308053351,3.756016819,3.256696834,4.061643333
AT4G15755,,245511_at,3.397684115,3.308146463,3.436487235,3.542954013,3.280406349,3.119051041,3.348320706,3.384519199,3.33221707,3.299010627,3.366318092,3.344358294
