#devolpment stage,radicle emergence,,,,,,,,,,,,,
#ecotype,Ler-0,,,,,,,,,,,,,
#dose,20 (micromolar,,,,,,,,,,,,,
Gene ID,Gene Name,DesignElementAccession,Penfield_1-10_embryo-control_Rep1_ATH1,Penfield_1-4_endosperm-ABA_Rep1_ATH1,Penfield_1-12_embryo-control_Rep3_ATH1,Penfield_1-1_endosperm-control_Rep1_ATH1,Penfield_1-15_embryo-ABA_Rep3_ATH1,Penfield_1-13_embryo-ABA_Rep1_ATH1,Penfield_1-3_endosperm-control_Rep3_ATH1,Penfield_1-11_embryo-control_Rep2_ATH1,Penfield_1-5_endosperm-ABA_Rep2_ATH1,Penfield_1-2_endosperm-control_Rep2_ATH1,Penfield_1-14_embryo-ABA_Rep2_ATH1,Penfield_1-6_endosperm-ABA_Rep3_ATH1
AT5G11650,,250335_at,4.946408305,5.194231922,5.138694584,5.590533417,5.199437736,5.375163392,6.856444562,5.055243518,5.027698052,5.707230802,5.598099985,5.842282713
AT5G11670,NADP-ME2,250339_at,8.30544052,8.459086365,8.139829863,9.213220669,6.665944424,7.02889598,9.527128448,8.249764886,8.374032848,8.984038387,6.828307389,8.543024308
AT5G11680,,250332_at,7.724923577,8.367112973,7.282661984,8.65418065,8.195159344,8.309910834,9.292324563,7.757082966,8.540177618,9.084536338,8.566036865,8.939223987
AT5G11690,TIM17-3,250333_at,6.810582844,6.479538239,6.596120125,5.725678607,6.752629614,6.667858984,5.299745493,6.813042412,6.283631176,5.274366633,6.44623359,5.665213416
AT5G11700,,250355_at,5.035063523,5.836570067,5.278258881,5.489361699,5.735292476,5.395953603,6.088351052,4.715193004,5.831247787,5.765454298,5.62895091,5.985798838
AT5G11710,EPSIN1,250356_at,7.53104648,7.670615208,7.281553061,8.373494605,7.044095592,7.150364904,8.689280888,7.683567016,7.706231071,8.706334786,7.460576237,8.051129522
AT5G11720,,250336_at,7.190499986,5.935805574,6.988570836,6.239931982,6.028128022,6.28206178,6.765225773,7.155685284,6.051976407,6.339055315,6.554629228,5.486015028
AT5G11730,,250357_at,5.743880855,6.443693158,5.9652752,6.171403267,6.249843939,6.192313425,5.624385457,5.360950272,6.267332871,5.926195317,6.014530084,6.31567045
AT5G11740,AGP15,250358_at,11.22052619,11.76084264,10.99462169,12.23777484,11.36568749,11.43060618,11.50683575,11.1084453,11.63429674,12.04829634,11.49420278,11.77678251
AT5G11760,,250338_at,8.563362154,8.703963903,8.859229191,8.086680374,9.362376394,9.42100673,8.026954217,8.424376217,8.665294109,7.985939629,9.373104152,8.597250764
AT5G11770,,250334_at,10.50590048,11.29365904,10.46049071,11.589399,11.05167136,10.90244345,11.56782401,10.50308904,11.25371258,11.53474052,10.96167322,11.57579514
AT5G11780,,250328_at,3.72685808,4.038335688,3.940497907,3.781794638,4.474883162,4.115662532,3.8143247,4.011262117,4.112224857,3.562824737,3.989870592,3.921471239
AT5G11790,NDL2,250337_at,6.896028177,5.908202043,6.519998555,6.016848544,5.849630669,5.770181907,5.807790351,7.025221104,5.927138017,5.641085792,5.807340894,5.946974968
AT5G11800,KEA6,250329_at,5.155196134,5.382807789,5.413418222,5.186719225,4.999310671,4.962109988,5.053876925,5.131242004,5.13722672,5.371079739,5.09270954,5.491057572
AT5G11810,,250330_at,7.512049008,8.168637442,7.402271733,8.057829343,7.760056197,7.57218357,8.360514978,7.542641892,8.055999164,8.309367219,8.072521597,8.779606263
AT5G11820,,250331_at,3.050300361,3.373937221,3.214821902,3.266697375,3.283170994,3.319100334,3.783108599,3.185113959,3.378858293,3.299653972,3.716243179,3.405018468
AT5G11840,,250340_at,5.3796906,6.204797169,5.516256286,6.316966972,6.314635906,6.448283346,7.084271803,5.683525506,6.310775828,6.717020154,6.708685146,6.495056138
AT5G11850,,250341_at,3.890949997,3.929620003,4.046488335,4.359370743,3.841994801,4.227853083,3.950643679,3.9151888,3.873821259,3.908263508,4.337741761,4.327902787
AT5G11860,SSP5,250298_at,6.915213928,7.902086815,6.943294737,7.599976211,8.111475054,8.029999195,7.994274111,6.870977333,8.111955324,7.685361727,8.034800667,8.471104477
AT5G11870,,250342_at,4.859827105,5.974993158,5.239338586,5.770640065,6.277785522,5.853685711,6.020917578,5.107786928,5.782195611,5.419791477,6.389773835,5.845016577
AT5G11890,,250300_at,7.056238883,6.499222952,7.172259525,5.573256637,6.275560119,6.288177442,4.756428269,7.057150721,6.700545169,5.808750363,6.101888114,6.451446107
AT5G11900,,250343_at,8.15774204,8.733388158,8.422881842,8.48094104,8.899173383,8.925738187,8.511330797,8.027938964,8.88323685,8.287270931,9.037859438,8.942563665
AT5G11910,,250299_at,7.715121161,7.910314903,7.841608827,8.231176847,7.9169614,7.605590082,8.755513382,7.663618115,7.81433615,7.917455144,7.565722192,8.081642528
AT5G11920,CWINV6,250302_at,3.392683187,3.636963074,3.310791386,3.505700744,3.573927314,3.708603703,3.335798682,3.750488545,3.754666912,3.223607473,3.470031322,3.586966388
AT5G11930,GRXC10,250344_at,3.294680232,3.083844476,3.325088997,3.398784491,3.232636143,3.377533611,3.53067419,3.287299435,3.47987616,3.963880963,3.533296658,3.546751083
AT5G11940,SBT3.11,250345_at,3.323735165,3.367983963,3.245557198,3.742915709,3.237581872,3.47491135,3.409230248,3.194056832,3.128960184,3.310921751,3.217598252,3.146698485
AT5G11950,LOG8,250346_at,8.87460625,7.68652323,9.286279879,8.952252059,7.490043418,7.225524878,9.965209677,9.017275539,7.677092264,9.057660817,7.233721601,8.19594805
AT5G11960,,250347_at,7.548583927,7.750631943,7.624730457,8.20478072,7.925030148,7.783556775,8.440391773,7.393037252,7.684824216,8.201003328,7.726431015,8.002236697
AT5G11970,,250301_at,7.155547801,7.106663482,6.930275874,7.849933939,6.510303507,6.423800694,8.659155252,6.931738347,7.19298164,7.916081322,6.06591644,6.742332211
AT5G11980,,250297_at,8.489520306,8.876873134,8.472198161,8.980968766,8.447403453,8.467197424,8.893827874,8.468547171,8.765538138,8.887716337,8.135722875,8.924605421
AT5G11990,,250348_at,3.350507531,3.379876759,3.441944274,3.42579394,3.341951,3.491155425,3.461710729,3.751043176,3.541518236,3.475395201,3.739673863,3.492231523
AT5G12000,,250349_at,3.657988112,3.649426414,3.468711411,3.589249526,3.488941405,3.54732272,3.452028171,3.718408835,3.726971099,3.750764904,3.902576238,3.922842018
AT5G12010,,250350_at,7.033470802,8.132599865,6.957739437,9.087314734,8.670292335,8.686844486,9.120007086,7.10736986,8.233430412,9.135528626,8.931446787,8.987286537
AT5G12020,HSP17.6,250296_at,5.824924577,8.098647544,5.219450685,6.478628988,6.601692769,7.399172394,5.555991172,5.894893191,8.277338466,6.844041381,7.352953082,7.527306001
AT5G12030,HSP17.7,250351_at,4.906552467,9.769455602,5.510141034,8.749378112,10.12784349,10.68883191,6.425299898,5.018066576,10.19312602,9.141950653,10.72716284,10.47953674
AT5G12040,NLP3,250324_at,8.050918212,9.356861244,8.281064034,9.246740286,8.604426359,8.62213271,9.150897792,7.854263452,9.090728547,9.193509395,8.596700175,9.346008569
AT5G12050,,250327_at,3.391947753,3.102904242,3.444231261,3.025654922,2.928099249,3.059736706,3.11446092,3.151540275,3.054845314,3.051813994,3.108392067,3.13808048
AT5G12080,MSL10,250326_at,7.455451517,7.639568091,7.239173435,6.982957951,7.954560162,8.045908239,5.263168271,7.458262445,7.647374644,7.213581765,8.035575597,7.703102026
AT5G12100,,250303_at,4.139972654,4.467679563,4.353812658,4.2721413,4.721467938,4.712168205,3.878529984,4.070574206,4.475509572,4.226290203,4.519366834,4.307928263
AT5G12110,,250304_at,7.957507559,7.132497586,8.10665636,5.72701573,6.361385542,6.263336178,5.800667619,7.770356492,7.172333789,5.931409161,6.334851674,6.428748306
AT5G12120,,250319_at,8.002647537,8.526402193,7.985418944,8.500869218,8.654953736,8.474133726,8.394541777,8.022649406,8.471924139,8.152369742,8.486722787,8.58429524
AT5G12130,TERC,250315_at,7.74613548,6.489623387,8.078282514,6.74359202,7.162868146,6.912229528,6.886183448,7.907801486,6.740156312,6.90801821,6.867279052,6.133685787
AT5G12140,CYS1,250316_at,9.870020588,9.448606231,9.694825966,9.720666701,9.229435558,9.093819266,10.02478935,9.740638697,9.55832379,9.883537608,9.487851768,9.650813219
AT5G12150,ROPGAP6,250305_at,7.121646959,6.302541656,6.754933931,6.303819752,6.491261392,6.460890205,6.120628146,7.199744256,6.460091213,6.545226539,6.382590129,6.020630456
AT5G12170,CLT3,250306_at,3.681696307,3.663783059,3.468302894,3.831648264,3.487941347,3.970767263,3.992175888,3.618499598,3.622942695,3.698520385,3.754030214,3.748937979
AT5G12170,CLT3,250307_at,6.209853372,4.378766983,5.444777441,5.710617843,4.503092478,4.485220461,6.560669091,6.234018262,4.382320387,5.601602287,4.458581331,4.961891755
AT5G12180,CPK17,250308_at,2.979155808,2.98925052,2.806990807,2.787893553,2.9171353,3.013889229,3.216707651,3.010748822,2.993554365,2.927235195,3.078342633,2.846011739
AT5G12190,,250314_at,10.22619459,9.285728568,10.01353739,8.946795653,9.832078799,10.02571146,9.420224883,10.36537265,9.496880257,9.416379279,10.14312078,9.868543846
AT5G12200,PYD2,250318_at,7.989094264,8.511524735,7.761132361,9.233575136,7.429242908,7.540370546,9.888369305,7.810551582,8.422736231,9.269313046,7.370178121,8.600736996
AT5G12210,RGTB1,250313_at,8.150528076,9.53129643,8.352831791,9.112303532,9.145175288,8.987080611,9.503768906,8.502554825,9.614540337,9.233208923,9.269701877,10.09438588
AT5G12220,,250309_at,5.416891614,5.577252723,5.436845833,5.286031948,6.018028314,6.009739657,4.867445666,5.186737531,5.707821283,5.315077064,6.176862514,5.57727934
AT5G12230,MED19A,250310_at,5.641745605,5.461807014,6.103989305,5.502059687,6.081830807,5.891610709,5.783044517,5.616186014,5.366129814,5.312235942,5.47654544,5.570296705
AT5G12240,,250311_at,3.070941175,2.974728607,3.17463982,2.946866424,3.310721445,3.267910321,3.236425472,3.12411379,3.172267233,2.944408802,3.235391674,3.294758799
AT5G12250,TUBB6,250317_at,8.200674533,6.720433437,7.887792127,6.675159239,6.785802354,6.701391035,6.584547435,8.286238718,7.102463882,7.356620081,6.888609022,6.899349105
AT5G12260,,250312_at,6.088598021,6.008591104,5.96501953,6.058698867,6.055267333,5.970437778,6.053306122,6.048837252,6.096919052,6.087135573,5.980589069,6.374380971
AT5G12270,,245204_at,3.629940696,3.510494731,3.608372113,3.917031974,3.724000741,3.876123242,3.814145624,3.969712006,3.848128638,3.918381789,4.050277862,4.038718267
AT5G12280,,245205_at,4.162250514,4.111113034,4.13154476,4.026279097,4.309619536,4.232514951,4.059619846,4.136501159,3.852817277,3.958747046,4.135999789,4.059388582
AT5G12290,DGS1,245206_at,5.503608832,6.474322815,5.589055324,6.292796548,6.520499476,6.185144705,6.149994793,5.694990103,6.513394962,6.023278539,6.077546603,6.45833067
AT5G12310,,245207_at,7.72722573,8.107318517,7.428734949,7.841095613,8.396298596,8.254812446,8.140548354,7.823605489,8.126501063,8.145340352,8.315502105,8.633950568
AT5G12330,LRP1,245208_at,4.834514295,4.508865821,4.753822394,4.691044279,4.892445723,4.661963977,4.733517355,4.412133231,4.57762045,4.71050761,4.931586981,4.4798022
AT5G12340,,245209_at,3.202693825,3.404903867,3.059111226,3.709796917,3.121749433,3.155444161,5.130191261,3.295998372,3.152528353,3.771175958,3.78160101,3.241028158
AT5G12350,,245210_at,5.396551835,5.709856576,5.096848405,5.607681135,5.69309246,5.892367935,5.771920064,5.246321696,5.730828396,5.762599542,5.870655573,5.8515287
AT5G12370,SEC10a,245211_at,6.321649468,7.090744891,6.300915631,7.113482837,6.821100068,6.706261242,6.86780145,6.055921755,7.190812981,6.982806457,6.644708697,6.933394654
AT5G12380,ANNAT8,245177_at,3.369885883,3.329970336,3.372520551,3.483292704,3.383951812,3.416185978,3.37246939,3.205702332,3.448237555,3.201982872,3.641623373,3.58159991
AT5G12390,FIS1B,245178_at,7.355043108,8.257147219,7.185644171,8.136481969,8.057756486,8.228101761,8.881433438,7.202942302,8.448703366,8.218207036,8.334967367,8.408401587
AT5G12400,,245179_at,3.630416592,4.36935823,4.005164327,3.55944357,4.349593089,4.01042026,3.773897864,3.558504779,4.115102485,3.750788168,4.318174256,4.159574767
AT5G12410,,245180_at,8.901160678,9.42771795,9.186896736,8.713186169,9.743538321,9.658174457,8.201009416,8.890103895,9.512144323,8.773449261,9.507601473,9.211063263
AT5G12420,,245181_at,3.260866439,2.968398827,3.084781606,4.987125254,3.044099334,3.41024635,5.905755925,3.091570103,2.956343506,6.253333301,3.500780572,3.352053345
AT5G12430,TPR16,245182_at,4.103139279,4.227974336,4.314043967,4.153917819,4.320149248,4.305681146,4.690820261,4.177131059,4.254279943,4.089694082,4.173270665,4.322728654
AT5G12440,,245183_at,4.959189804,4.654996204,5.480215376,4.319055508,4.976975414,4.503022271,4.636931891,5.213893818,4.708515854,4.52174143,4.659654411,4.723956537
AT5G12450,,245153_at,2.623930912,2.643949369,2.562507995,2.84080162,2.695561049,2.696780864,2.707218355,2.595046586,2.742577368,2.708998615,2.787564811,2.80271373
AT5G12460,,245154_at,4.228933077,4.637928104,4.466044096,4.456555444,4.472572207,4.367881982,4.51917255,4.32212433,4.469846589,4.571418398,4.739030339,4.855061705
AT5G12470,RER4,245155_at,8.383763086,9.5188497,8.56823063,8.996243553,8.898161789,8.720364368,8.955721386,8.42354806,9.286996578,9.005312274,8.73405411,9.292129567
AT5G12480,CPK7,245156_at,3.701732631,3.972405958,3.839422573,3.533180263,4.129379178,4.073633486,3.730633829,3.784692379,3.971384996,3.577908169,4.132325807,3.778146944
AT5G12840,NFYA1,250320_at,4.343053192,5.478367382,4.508816329,4.818647748,6.110289404,6.095437324,4.440775972,3.967546132,5.364341293,4.928104768,6.187919841,5.918018271
AT5G12850,,250321_at,6.225563476,6.211734047,6.321235005,6.557548904,6.094225898,6.011661342,6.185965347,6.159083044,6.010066935,6.30852544,5.3507614,6.147064481
AT5G12860,DIT1,250278_at,7.081021556,8.091099375,7.363948518,8.384270758,6.445262912,6.279664179,7.97571038,6.96602494,7.822403624,8.011588327,6.219867603,7.601145293
AT5G12870,MYB46,250322_at,4.26180038,3.884723825,4.219427292,3.925464729,4.012799544,4.218358321,3.881923825,4.042239342,3.50479465,3.711302956,3.810927745,3.8929648
AT5G12880,,250323_at,5.442293855,3.433311682,4.115228983,3.852345108,3.383526595,3.585725622,4.515575557,5.583966998,3.475462858,3.659513093,3.610310425,3.680171953
AT5G12890,UGT92A1,250264_at,5.885692579,6.147919375,5.831242691,6.158819412,5.590898897,5.439706103,6.127360071,6.075531328,6.11930488,6.128856158,5.794006114,6.111877776
AT5G12900,IRKI,250265_at,3.952035228,2.935775113,3.879730787,2.992641766,3.719888724,3.342652846,3.083155941,3.92307001,3.172534237,3.358310911,3.362845532,2.917092346
AT5G12910,,250266_at,3.348869436,3.521016357,3.200681773,3.647603053,3.305525667,3.589232718,3.262605307,3.202130035,3.196474654,3.335387983,3.380580517,3.207245016
AT5G12930,,250267_at,4.623462236,4.883674094,4.794737486,4.559916527,4.977638773,5.102379949,4.256195561,4.607007576,5.016088763,4.746658061,4.483383354,4.984195433
AT5G12940,,250277_at,9.302790478,7.748022295,8.938125285,7.278086716,6.828061959,7.105674401,6.203004724,9.116569598,7.600201052,7.467519431,7.155632134,7.200319556
AT5G12970,,250269_at,4.431076652,4.154098027,4.263392843,4.367313244,3.803051338,4.1559721,3.807208987,4.262811414,4.042885313,4.158452966,4.154779524,3.870715584
AT5G12980,,250270_at,7.764565346,7.681494871,7.706384508,7.041480114,7.37294493,7.372240603,6.794180175,7.445132188,7.534675114,7.155681447,7.271384282,7.407881963
AT5G12990,CLE40,250271_at,3.08464097,2.995767449,3.173545712,3.175053064,3.024648618,2.886018338,3.025261723,2.991524507,3.003872623,2.826180732,2.990916341,3.008925779
AT5G13000,CALS3,250272_at,10.10930038,10.19343645,10.08279163,10.04339079,10.35073218,10.39004341,9.085260988,10.16558645,10.19188862,10.21165754,10.48411123,10.07077261
AT5G13010,CUV,250273_at,6.714149713,8.4642413,6.870774112,8.133067966,8.08265105,8.244832211,7.610255318,6.785417575,8.017240739,7.841162696,7.814492635,7.712112589
AT5G13020,EML3,250274_at,5.656572899,6.28214839,5.975193596,6.122440047,6.790220121,6.405430837,6.176542925,5.703471896,6.115786119,5.897549841,6.864554532,6.227441957
AT5G13030,,250275_at,4.29181822,4.806831431,4.119938628,4.910901673,4.914650916,4.821882807,4.244717777,3.87104794,5.033236433,5.056664664,4.935115782,5.12305792
AT5G13030,,250276_at,7.583335418,8.43517367,7.572537022,8.231238378,8.6503319,8.518827508,8.214436369,7.391201514,8.515733052,8.437359378,8.595466298,8.622979168
AT5G13050,5FCL,245983_at,6.261940431,6.524093837,6.021586397,6.393580555,6.385340926,6.314446585,6.608728632,6.420801114,6.721302745,6.935547261,6.409702615,6.626694416
AT5G13070,,245975_at,8.238973342,8.735943027,8.245549645,7.790585957,8.818144506,9.18609725,8.425475444,8.031615844,8.65916881,8.058306538,9.168559736,8.625868952
AT5G13080,WRKY75,245976_at,3.268222343,5.162314468,3.101645249,4.395086397,3.180925215,3.26800499,6.312521785,3.223440051,4.927513491,4.256554678,3.458180841,4.80934661
AT5G13090,,245984_at,7.348881855,7.223886003,7.370025138,7.327821531,6.936512411,7.025280557,7.402341397,7.468052896,7.027074013,7.318485124,7.074957697,7.12810161
AT5G13100,,245981_at,9.421427299,7.013403565,9.349140572,7.993629585,6.325425028,6.040933328,8.215357095,9.202218754,6.744471737,7.963735973,5.647174923,6.788459491
AT5G13110,G6PD2,245977_at,9.03026033,9.256802516,8.637913488,10.82146622,8.231800409,8.400021875,11.19673259,9.080372347,9.319926318,10.75905189,8.307677647,10.0616048
AT5G13120,PNSL5,245985_at,9.92541607,9.002034357,9.716086773,8.227293988,9.284158266,9.375152635,7.969703165,9.787127227,9.053002562,8.566846357,9.343311369,8.328217463
AT5G13130,MORC5,245978_at,3.255290144,2.929534849,3.2637891,3.432334589,3.21819142,3.219820526,3.064102588,3.099909987,2.975286992,3.116063983,3.420282524,3.39037369
AT5G13140,,245980_at,7.740047406,3.983699062,6.761831695,4.402863423,6.056291129,5.732655696,4.964130204,7.567828368,4.51584292,4.451017549,5.664728697,4.593486566
AT5G13150,ATEXO70C1,245979_at,3.520919554,3.060581671,3.41879673,3.159264423,3.287004461,3.236742728,3.378547934,3.510741309,3.170475447,3.08949598,3.281375699,3.351352481
AT5G13160,PBS1,245986_at,5.276529096,6.22616468,5.050760718,6.507883029,5.812044061,5.999422377,6.558703617,5.527424746,5.979193499,6.688734916,5.973269327,6.58418731
AT5G13170,SWEET15,245982_at,5.283977602,8.699026192,4.949069592,10.20392897,5.094296136,5.203732171,11.51521377,4.891769697,8.46323181,10.1761245,5.149875286,8.93738161
AT5G13180,NAC083,245987_at,7.500813782,6.632665874,7.081944791,8.984323568,5.151092926,5.567896093,10.01642865,7.559473039,6.805133143,9.312684443,5.419542519,6.557735857
AT5G13190,,250289_at,8.116368503,8.209648359,7.998219876,9.074037019,8.105401373,8.301596797,9.794019885,8.197895467,8.042219738,9.044759548,8.330721685,8.725612181
AT5G13200,,250279_at,4.072944266,8.178222904,4.283260585,7.697354238,8.9355789,9.217766903,5.857465636,3.838272149,8.189787496,7.977632748,9.336469667,8.697288979
AT5G13220,JAZ10,250292_at,5.013945904,4.243580529,4.884584245,4.383518034,5.34049916,5.699327449,4.352456778,4.961136559,4.407472774,4.556810089,5.322731462,4.602657263
AT5G13230,PCMP-H89,250280_at,3.766613403,3.832231526,3.542169048,3.710803795,4.141724263,3.997776916,3.727749775,3.747306793,3.860861845,3.824196357,3.777766281,3.771151947
AT5G13240,,250281_at,6.451191938,6.261370909,6.364825464,6.903163393,7.145563643,6.834434321,7.333099056,6.438728039,6.502029249,7.173929754,6.944008633,6.534365202
AT5G13260,,250282_at,6.691031871,6.742464768,6.711583066,6.300058118,6.743659786,6.680180006,6.404163779,6.976260326,6.680936977,6.54577344,6.884716442,7.133228308
AT5G13270,PCMP-H90,250283_at,6.452156486,6.303565586,6.309559258,5.842101579,6.567470375,6.519062241,5.72662939,6.286714344,6.180475223,5.880296935,6.086193553,6.292006917
AT5G13280,AK1,250291_at,6.984509527,7.229825761,7.331189477,6.721868389,7.103053284,7.172796543,6.336417047,7.035508988,7.28841458,6.753554601,6.933415139,6.94653522
AT5G13290,CRN,250284_at,7.32404076,6.110063309,7.367704948,5.689216265,6.825981833,7.40397988,4.65248601,7.26314001,6.037521596,5.521406275,6.860014145,5.350890335
AT5G13300,AGD3,250285_at,4.574438898,5.231690714,4.875977913,4.883358823,5.267651819,5.126649846,4.963791933,4.741419744,5.317063047,4.947993473,5.234194038,4.864277341
