#development stage,seedling,,,,,,,
#organism part,aerial tissue,,,,,,,
#ecotype,Col-0,,,,,,,
#,,,,,,,,
Gene ID,Gene Name,DesignElementAccession,Sakakibara_1-2_TZ-treatment-wild_Rep2_ATH1,Sakakibara_1-9_DMSO-treatment-wild_Rep3_ATH1,Sakakibara_1-7_DMSO-treatment-wild_Rep1_ATH1,Sakakibara_1-1_TZ-treatment-wild_Rep1_ATH1,Sakakibara_1-8_DMSO-treatment-wild_Rep2_ATH1,Sakakibara_1-3_TZ-treatment-wild_Rep3_ATH1
AT3G12203,SCPL17,256290_at,3.967458544,3.907017014,4.134290433,3.757504851,3.895987902,4.106466661
AT3G12210,,256264_at,7.859708766,7.379195908,7.306888669,7.785577207,7.257962993,7.831613624
AT3G12220,SCPL16,256265_at,3.564842255,3.62077932,3.632703137,3.501127396,3.641191031,3.602562058
AT3G12250,TGA6,256269_at,5.606172326,5.595714121,5.599078179,5.615804492,5.450538506,5.697997256
AT3G12260,,256267_at,11.5618989,9.749391338,10.09299456,11.52767631,10.10361902,11.4108412
AT3G12270,PRMT3,256288_at,8.102813631,8.85257148,8.554528821,8.08424641,8.703454504,8.091249074
AT3G12280,RBR1,256268_at,8.11830474,8.946384206,8.541848072,8.281088573,8.748518193,8.366444702
AT3G12290,FOLD2,256263_at,11.16527454,9.944422917,9.857541536,11.09256427,10.08311866,10.97597476
AT3G12300,,256270_at,7.272000279,7.208241064,6.927749802,7.257750973,6.868907452,7.258923796
AT3G12320,LNK3,256266_at,7.668961124,8.010163504,8.318494242,8.035098026,7.727125214,7.891167456
AT3G12340,FKBP43,256230_at,5.779863981,6.200163323,6.024945728,5.798633313,6.092143987,5.780594011
AT3G12350,,256236_at,7.880890515,8.725426219,9.069472152,7.880824944,8.828208864,8.052885298
AT3G12360,ITN1,256233_at,8.773068899,9.13540832,9.2402892,8.677094458,9.045315041,8.586584774
AT3G12370,,256234_at,7.888455837,8.319330854,8.284659443,8.113110521,8.367338128,8.092462636
AT3G12380,ARP5,256242_at,6.965914237,7.304711474,6.983028213,6.847428949,7.077329667,6.967359395
AT3G12390,,256241_at,11.01549425,11.62673997,11.47765022,11.0110126,11.55668666,11.09472396
AT3G12400,ELC,256238_at,8.0974523,7.478529423,7.693318225,7.800826944,7.628641261,8.1418611
AT3G12440,,256260_at,3.572375019,3.701100659,3.711984212,3.631716942,3.592737676,3.612620932
AT3G12460,,256259_at,4.539934615,4.356301614,4.278849362,4.577379208,4.490089229,4.57279357
AT3G12470,,256239_at,4.357755568,4.333088214,4.227776168,4.480865858,4.138679098,4.098534569
AT3G12480,NF-YC11,256258_at,7.411149812,7.679577782,7.702479558,7.315881334,7.710050488,7.295563714
AT3G12490,CYS6,256235_at,10.25161101,8.995351075,8.934638242,10.10973218,9.184611807,10.09544331
AT3G12500,CHI-B,256243_at,6.957183808,5.64722068,5.140069376,5.214434584,5.791998732,5.527283867
AT3G12510,,256285_at,5.379406539,4.623927783,4.532173993,5.142066631,4.300147465,5.258159717
AT3G12520,SULTR4;2,256244_at,7.373589751,7.05946511,7.330767458,6.979775177,7.504586446,7.193867303
AT3G12530,GINS2,256284_at,6.781685736,7.148159759,7.186216952,7.04335419,7.281211773,6.880240528
AT3G12540,,256283_at,3.881906042,4.203496638,3.9640714,3.890997185,4.033289574,4.079661211
AT3G12550,FDM3,256282_at,6.499452857,6.90498869,6.454396933,6.615550981,6.50863864,6.36076802
AT3G12560,TRP3,256281_at,7.574878784,7.789379136,7.958357558,7.283538411,7.747718435,7.465054326
AT3G12570,FYD,256232_at,8.660996401,9.363029238,9.336162234,8.662741882,9.524374588,8.717600203
AT3G12580,MED37C,256245_at,7.301644153,6.916526196,8.536882661,6.784404348,9.19352911,7.090765301
AT3G12590,,256280_at,7.067566471,6.881880523,6.915615495,7.309804608,6.665774975,7.295645832
AT3G12600,NUDT16,256240_at,8.540125007,7.997122007,8.159392628,8.613126112,8.093573116,8.526644008
AT3G12610,DRT100,256237_at,9.218942358,9.178046435,9.121362855,9.061981415,9.002242607,9.355871558
AT3G12620,PP2C38,256279_at,8.899011663,9.689281534,9.957274386,8.68402616,9.823966136,8.800049982
AT3G12630,SAP5,256231_at,10.82826074,9.013632774,9.695077326,10.39130637,9.301635098,10.59335095
AT3G12640,,257703_at,7.518637038,8.235894541,8.196698361,7.548302328,8.021534115,7.712912832
AT3G12650,,257707_at,9.060933518,9.776052021,9.885046108,9.025307756,9.814087751,8.954200461
AT3G12660,FLA14,257691_at,4.151880527,4.412973389,3.991786975,4.062910703,4.415237288,4.110254616
AT3G12670,emb2742,257702_at,9.497686861,10.20119509,9.987442895,9.514919306,10.09430683,9.547797525
AT3G12680,HUA1,257695_at,7.530222314,7.65728595,7.383006309,7.629374135,7.589338463,7.40320291
AT3G12685,,257706_at,7.268291037,6.228791784,6.250778016,7.42029154,5.87663094,7.263104029
AT3G12690,AGC1-5,257696_at,5.915362666,6.087911159,5.848238878,6.139491154,5.97858745,6.121265995
AT3G12700,,257697_at,8.674848107,8.005586806,7.791222402,8.375919088,8.174380745,8.396329672
AT3G12710,,257701_at,6.917305748,6.324858787,6.462567635,6.957532008,6.314281364,6.900285112
AT3G12720,ATY53,257704_at,3.709584132,3.827125786,3.90239635,3.766658804,3.801947619,3.663974665
AT3G12730,PHL12,257698_at,5.955788204,5.895127797,6.031063318,5.972398053,5.89334133,5.882422497
AT3G12740,ALIS1,257700_at,10.70264062,10.68980748,11.01193444,10.2133489,10.82678774,10.5363269
AT3G12750,ZIP1,257715_at,7.099038605,6.428423094,6.59218897,7.167869467,6.396383411,6.731721059
AT3G12760,,257705_at,9.963958092,10.36606659,10.41997242,9.86356946,10.40879225,9.870423904
AT3G12770,PCMP-H43,257685_at,5.198501868,6.037441605,5.942874541,5.259698412,6.257696678,5.079222829
AT3G12780,PGK1,257699_at,13.23294097,13.13500847,13.14330938,13.23368484,13.12335077,13.17924664
AT3G12800,SDRB,257686_at,9.104236368,9.704199461,9.910413664,9.017788664,9.694224306,9.094309875
AT3G12800,SDRB,257687_at,9.622592382,9.812012351,9.740997782,9.614764402,9.809772017,9.608165228
AT3G12810,PIE1,257688_at,4.363390848,3.996711569,3.911440767,4.052039819,3.934270324,4.049871665
AT3G12820,AtMYB10,257689_at,4.515040502,4.526206229,4.154226532,4.644811142,4.705455214,4.462713955
AT3G12830,SAUR72,257690_at,6.01977172,6.555992995,6.922608934,5.680480899,6.643591529,6.44639027
AT3G12840,,257692_at,3.591302314,3.657653357,3.578186529,3.630880767,3.55268007,3.601946787
AT3G12850,,257693_at,5.644722152,5.801206009,5.832358866,5.645455423,6.052749241,5.516292975
AT3G12860,,257694_at,6.707714325,6.257623141,6.25207006,6.632337077,6.517071608,6.457701613
AT3G12870,,257134_at,7.913186541,7.207467812,7.07525075,8.32616537,7.142994833,8.162336169
AT3G12890,ASML2,257136_at,4.618111559,4.529385385,4.351470319,4.699941571,4.321458117,4.644695049
AT3G12900,,257135_at,4.827752948,5.373869288,5.457440321,5.173613805,5.094741176,5.100704199
AT3G12910,,257846_at,3.705991044,4.046880392,3.902092458,3.833457955,3.895810029,3.764267576
AT3G12920,BRG3,257858_at,9.511480681,9.651420025,10.0839796,9.587470245,9.91400664,9.709338102
AT3G12930,IJ,257856_at,10.16922659,9.551352093,9.371825951,10.12092441,9.335189454,10.04910418
AT3G12940,,257851_at,6.307406119,7.163099598,7.186530426,6.348860176,7.034869771,6.291338273
AT3G12955,,257859_at,4.304535293,4.561894416,4.449735789,4.225221032,4.605693384,4.409356727
AT3G12960,,257853_at,3.783381832,3.730647334,3.732316866,3.826923887,3.617779245,3.812097977
AT3G12980,HAC5,257854_at,7.616480877,7.754001774,7.542609701,7.639737613,7.76486974,7.613441771
AT3G13000,,257547_at,7.425617583,7.393882467,7.293139661,7.508408139,7.343725348,7.347031786
AT3G13020,,257847_at,4.749531558,5.509248158,5.356931484,4.860579103,5.264535504,4.877915674
AT3G13030,,257848_at,5.477075186,5.789860871,6.051923333,5.415031839,5.99424641,5.283994703
AT3G13040,PHL6,257855_at,8.67875495,8.986767584,9.061985053,8.971927853,8.935835135,8.67728838
AT3G13050,07-Oct,257861_at,7.167291297,6.843321226,6.982302503,6.721429738,6.830202896,6.732487224
AT3G13060,ECT5,257849_at,8.373985609,8.752871704,8.939424864,8.412324815,8.799952256,8.444526465
AT3G13062,,257860_at,8.117289422,7.842753949,8.328136786,7.954043618,7.800196999,7.979836672
AT3G13065,SRF4,257850_at,4.876490276,5.141411723,4.980147966,4.773046535,4.990393956,4.61875182
AT3G13070,CBSDUFCH1,257178_at,9.032774248,10.1330256,10.20272712,9.112626094,9.939299156,9.049629745
AT3G13090,ABCC6,257184_at,4.510372194,4.330859765,4.29239456,4.424854605,4.379671808,4.355660431
AT3G13100,ABCC7,257185_at,4.458299377,4.645426174,5.339058645,4.417091461,5.06385563,4.302787883
AT3G13110,SAT3,257194_at,10.47670158,10.68958521,10.83510894,10.79808965,10.94834102,10.46777981
AT3G13120,RPS10,257190_at,13.06833784,11.57981204,11.46951746,13.11832507,11.53086265,13.10051217
AT3G13130,,257186_at,3.77602122,3.911327105,3.921093812,4.063828934,4.001795497,3.682122253
AT3G13140,,257187_at,4.455194779,4.620134266,4.230152562,4.537130087,4.457555298,4.36906907
AT3G13150,,257188_at,6.393235996,7.265675858,6.911932805,6.473739895,7.271884683,6.392650036
AT3G13160,,257193_at,8.417043895,8.949492731,8.769830004,8.332620392,8.770988875,8.48207222
AT3G13170,SPO11-1,257179_at,4.443551266,4.213555876,4.203704562,4.367245331,4.496497733,4.175303803
AT3G13175,,257191_at,7.385860372,8.133368674,7.976669336,7.029897368,7.934368529,7.018837865
AT3G13180,,257180_at,8.8348088,9.179067362,9.093579941,8.972908523,8.960340734,8.728467297
AT3G13190,,257181_at,5.800080115,6.280348974,6.654801288,6.089089406,5.99402533,5.554222471
AT3G13200,EMB2769,257192_at,9.794853305,10.25403313,10.4914103,9.688233184,10.30355855,9.795108858
AT3G13220,ABCG26,257183_at,4.054409149,4.200757357,3.918174276,4.279452256,3.987033308,3.92289569
AT3G13222,GIP1,257189_at,6.717821147,7.555438467,7.42256436,6.776575931,7.461765989,6.92334421
AT3G13225,,257653_at,6.429601984,7.154168258,6.751886145,6.586592676,6.986541546,6.115167605
AT3G13226,,257659_at,7.833142012,8.59575411,8.643542233,7.944997696,8.585751759,7.945948046
AT3G13228,,257656_at,3.795085269,3.937265404,4.088554507,3.874374218,4.148502502,3.929998657
AT3G13230,,257658_at,10.06295428,9.288531904,8.931729565,10.0659186,9.084681943,9.927695138
AT3G13235,,257657_at,8.584658434,7.746106583,7.291906912,8.588025044,7.818763918,8.703808571
AT3G13240,,257682_at,3.53268983,3.437802364,3.382548272,3.302895779,3.315935488,3.382097647
AT3G13280,,257683_at,3.988407616,4.052455635,3.828678545,4.36288905,4.148268339,3.791727439
AT3G13310,,257654_at,7.453075093,5.515556794,5.573019964,7.340613426,5.597334057,7.318321859
AT3G13320,CAX2,257662_at,8.771823915,8.660249591,8.650773791,8.455830386,8.577362078,8.668952604
AT3G13330,PA200,257708_at,7.859204374,8.55744212,8.514720967,7.87360964,8.636331357,7.761048065
AT3G13340,,257661_at,8.259382024,7.806588568,7.693186264,8.283733763,7.612780109,8.197003572
AT3G13350,HMGB10,257655_at,6.100920741,5.603284581,5.387726361,6.340775139,5.103722704,5.852761973
AT3G13360,WIP3,257660_at,7.95580422,7.406009587,8.11081365,8.02580322,7.41585049,7.763872198
AT3G13370,,257681_at,3.398213674,3.608433587,3.498477027,3.251089308,3.546225201,3.332337239
AT3G13380,BRL3,256981_at,6.657381533,5.745994965,5.75295121,6.830280326,5.847433379,6.74825246
AT3G13390,sks11,256955_at,4.447997643,4.730949959,4.759873436,4.471689203,4.638912453,4.382088862
AT3G13400,sks13,256966_at,3.73936029,3.89707235,3.99871183,3.91192044,4.006602962,3.92180946
AT3G13410,,256956_at,10.99188402,10.73503392,10.69436992,11.0620102,10.74456089,10.99810414
AT3G13420,,256957_at,5.706064346,6.477622391,6.233144771,5.683595264,6.430757898,5.658851945
AT3G13430,,256958_at,7.006576134,7.051490716,7.084492813,6.696590734,7.1718273,6.999818777
AT3G13440,,256959_at,7.656952016,8.04221975,8.090085377,7.69563985,7.912753654,7.650355055
AT3G13445,TBP1,256961_at,7.695498229,7.082177203,7.098936662,7.489225084,6.985254417,7.823104237
AT3G13450,DIN4,256965_at,7.723795911,7.37870462,7.317757872,7.627093797,7.634345267,7.611603851
AT3G13460,ECT2,256982_at,9.748888319,9.353991179,9.101859911,9.64196794,9.254373795,9.767588746
AT3G13470,CPN60B2,256983_at,12.03504292,12.84713487,12.80363233,12.01865702,12.74520333,12.03619481
AT3G13480,,256984_at,7.195430827,8.441687088,8.663921515,7.251906802,8.424058023,7.340189134
AT3G13490,OVA5,256963_at,8.403803449,8.447215414,8.267514962,8.429761669,8.349538202,8.338828576
AT3G13510,,256960_at,8.174548147,8.379942283,8.349064446,8.345573638,8.506168955,8.198835969
AT3G13520,AGP12,256964_at,12.75398181,11.48909701,11.80399684,12.73012705,11.76433237,12.73880218
AT3G13540,MYB5,256985_at,5.110647188,5.395547983,5.319927906,5.13858386,5.248646652,4.912078683
AT3G13550,COP10,256954_at,7.107365171,6.942683046,6.880240185,7.01619088,6.991401055,7.013007209
AT3G13560,,256962_at,9.217708784,8.919090675,8.989540587,9.215919588,8.875530997,8.980171715
AT3G13570,SCL30A,256649_at,9.730932156,9.110122902,9.087646016,9.595329939,8.893781722,9.56479107
AT3G13580,RPL7D,256648_at,10.22938112,9.080264037,9.032180176,10.21573815,9.065400173,10.13152786
AT3G13590,,256646_at,5.818532326,6.243726416,6.284393307,5.789620008,6.315276286,5.756564682
AT3G13610,F6'H1,256647_at,4.501774011,4.563836822,4.156836177,4.647320354,4.488830748,4.735479582
AT3G13620,,256650_at,7.407628066,7.595461947,7.605517047,7.805816151,7.499264679,7.547555805
AT3G13630,,256773_at,4.67658782,4.69361672,4.462846929,4.887149534,4.87034115,4.609198641
AT3G13640,ABCE1,256780_at,4.127845732,4.107966329,4.181009246,4.101372321,4.217594325,4.233207625
AT3G13650,DIR7,256781_at,7.024980807,5.538330239,5.850546319,6.650549872,5.496966178,7.142869596
AT3G13660,DIR22,256782_at,4.463857077,4.146656085,4.184767125,4.352579305,4.134917935,4.193476459
AT3G13662,DIR8,257570_at,4.584656422,4.628718634,4.626112702,4.68529983,4.546875341,4.6432275
AT3G13670,,256783_at,9.033635197,9.25511115,9.125902621,9.015306802,9.223900899,9.104614892
AT3G13672,,256789_at,5.939779647,5.993029334,6.494864685,5.785877395,6.3635628,5.739604259
AT3G13674,,256784_at,6.875144862,5.304585641,5.407079316,6.728643702,5.558986712,7.070377917
AT3G13680,,256767_at,3.800034915,4.067526948,4.228512253,3.942165694,4.090705719,4.062903793
AT3G13682,LDL2,256768_at,4.87344171,4.978888006,5.150326815,5.092475574,4.999576589,4.930549117
AT3G13690,,256769_at,8.080408473,8.455679599,8.543580926,8.082357451,8.422145002,7.998014357
AT3G13720,PRA1F3,256785_at,9.057126061,7.361949687,7.459182456,8.961307687,7.233389462,9.581282946
AT3G13730,CYP90D1,256788_at,4.71161662,5.197283803,4.716373694,4.932599526,4.865422607,4.904987566
AT3G13740,,256786_at,8.605802905,7.531563523,7.704450151,8.871098411,7.428977222,8.755913635
AT3G13750,BGAL1,256772_at,10.57390173,10.21048334,9.834872555,10.45900753,10.27454478,10.60812504
AT3G13760,,256774_at,4.062633087,4.307491269,4.000226219,4.137066424,4.307491269,3.864908526
AT3G13770,PCMP-H85,256775_at,4.258292423,4.381965947,4.620824963,4.198567998,4.729929542,4.303448707
AT3G13772,TMN7,256776_at,9.359736555,9.884287981,9.848737546,9.230905997,9.756628937,9.315078126
AT3G13780,,256777_at,5.440314646,4.613487328,4.846959724,5.100434122,4.644502349,5.186972944
AT3G13782,NAP1;4,256778_at,4.398182051,4.976538976,4.601626924,4.595618665,4.624417069,4.371319914
AT3G13784,CWINV5,256779_at,4.212472342,4.789495998,4.519021336,4.195951418,4.382267887,4.280502417
AT3G13790,CWINV1,256787_at,8.165312107,8.043618372,8.451012624,7.687053859,8.32991848,7.945053124
AT3G13800,,257602_at,7.848794476,8.46704974,8.383246689,7.738502663,8.419070678,7.773484818
AT3G13810,AtIDD11,257610_at,5.741684032,6.7810251,6.486454548,5.825266146,6.633333416,5.755731999
AT3G13820,,257603_at,4.08527194,4.174557215,4.140430258,4.06974656,4.155968998,4.160104103
AT3G13840,SCL29,257605_at,4.166942484,4.10922742,4.156093522,4.213481126,4.110338344,4.002629188
AT3G13845,,257609_at,7.687699905,7.579578113,7.64430989,7.647124077,7.400038492,7.767824661
AT3G13860,HSP60-3A,257608_at,9.496645091,9.988001963,9.77473358,9.592957569,9.825183645,9.651814379
AT3G13870,RHD3,257606_at,8.911233493,9.256186807,9.122575424,8.867575034,9.176621509,8.943040321
AT3G13880,PCMP-E89,257607_at,4.869868454,5.554121364,5.31369469,4.814976112,5.215011517,4.920966721
AT3G13890,MYB26,258195_at,4.108598257,3.986316165,4.244539858,4.128186278,4.256135458,3.96641723
AT3G13900,ALA7,258200_at,4.672731949,4.870570127,4.75883018,4.657074021,4.78722115,4.60666063
AT3G13910,,258201_at,6.932851413,6.254960505,6.803410584,6.528680207,6.640520026,6.915677825
AT3G13920,EIF4A1,258210_at,12.17128703,10.97001464,10.73059804,12.21471699,10.86031492,12.28285195
AT3G13930,,258208_at,10.03555279,10.74153973,10.54870691,10.01589001,10.50263061,10.08230198
AT3G13940,,258202_at,7.472268807,7.633012705,7.341873822,7.506173758,7.543199971,7.616549681
AT3G13950,,258203_at,4.095607268,3.876360464,4.10146783,4.030421834,4.071029313,3.978816596
AT3G13960,GRF5,258204_at,4.757390761,5.220691618,5.712757509,5.194770435,5.461651265,4.975194933
AT3G13980,,258196_at,7.250802323,6.443404328,6.295771079,7.085749719,6.310547578,6.988496163
AT3G14000,BRXL2,258197_at,5.276389707,5.463494798,5.355455925,5.578932659,5.397207872,5.16980355
AT3G14010,CID4,258206_at,8.69618103,8.609674246,8.402306528,8.613019926,8.614869512,8.549395819
AT3G14020,NFYA6,258198_at,5.734598116,6.384282109,6.083065705,5.719689355,6.289202442,5.459023817
AT3G14030,,258199_at,3.689874819,4.004358321,3.905141188,3.681666266,3.728079013,3.871537617
AT3G14050,RSH2,258207_at,7.591081234,7.142302902,7.293315707,7.352181523,7.339019989,7.255200523
AT3G14060,,258209_at,5.920066948,5.068493698,4.837680759,5.945750137,4.964926602,5.827266268
AT3G14067,SBT1.4,256997_at,9.460295299,8.211940002,8.265245658,9.63160483,8.278196672,9.415954965
AT3G14070,CCX3,257011_at,5.938189666,6.444193065,6.643598119,5.954177474,6.51776249,5.721368801
AT3G14075,,257006_at,6.107002699,7.291385937,7.357577743,6.000227466,7.129175583,6.123498098
AT3G14080,LSM1B,257001_at,8.083543526,8.150004315,8.192261322,8.088718481,8.115349375,7.906238627
AT3G14090,ATEXO70D3,257010_at,7.052951881,7.41259673,7.547057906,6.910741947,7.434460647,7.074312903
AT3G14100,UBP1C,257002_at,10.39977896,10.89253422,10.76342702,10.38293602,10.85906964,10.2336324
AT3G14110,FLU,257003_at,10.16973981,9.444569824,9.61720532,9.992407641,9.732601171,10.11172486
AT3G14120,NUP107,257000_at,7.902924419,8.632403661,8.548700983,7.773914896,8.432706587,7.847993814
AT3G14160,,257009_at,5.112170723,5.203066664,4.487124936,5.045744964,5.184710984,5.227787398
AT3G14180,ASIL2,256998_at,7.655809346,6.562962708,6.944164857,7.489104851,6.93548008,7.503083127
AT3G14190,PANS1,257005_at,8.088723741,6.763502033,6.767742072,8.191154655,6.717886382,8.032439021
AT3G14200,,256999_at,7.644962285,7.241282337,8.118172119,7.642744743,8.140832386,7.669847145
AT3G14205,SAC2,257007_at,7.815890167,8.057507668,7.937614877,7.887759153,8.147386812,7.9347648
AT3G14210,ESM1,257008_at,12.84427987,12.88898085,12.75267683,12.65422696,12.79794258,12.88642892
AT3G14220,,257072_at,10.10098291,8.579020957,8.53587709,10.24548931,8.850939381,10.22370819
AT3G14225,GLIP4,258364_at,4.048104109,4.095622151,4.08458936,4.152715586,4.015470401,4.170043801
AT3G14230,RAP2-2,258366_at,8.967868552,8.468000815,8.523204017,8.693893179,8.470256007,8.857416248
AT3G14240,SBT1.5,258368_at,9.738892588,9.539988936,9.565051292,9.727864472,9.563038417,9.895151393
AT3G14250,,258360_at,3.964240822,4.140998747,3.845726215,3.889543682,3.856161006,3.737196014
AT3G14270,FAB1B,258361_at,7.613737875,7.804811661,7.804162957,7.502874651,7.705360965,7.485997299
AT3G14280,,258362_at,4.083795209,3.840247793,3.75696717,3.859952812,3.923231365,3.915664206
AT3G14290,PAE2,258373_at,9.358545855,10.04459822,10.09945224,9.355631698,10.0063025,9.406562431
AT3G14300,PME26,258363_at,4.156803164,4.355086414,4.026145823,4.402814164,4.10432179,3.977673542
AT3G14310,PME3,258369_at,12.14339457,11.64825289,11.43424954,11.74541267,11.59417743,11.97304733
AT3G14320,ATL61,258354_at,4.000730418,3.979029342,3.830577483,3.998335443,4.154575118,3.94227794
AT3G14330,PCMP-H57,258355_at,7.08634113,7.368018148,7.334911443,7.196736808,7.248583161,6.904873669
AT3G14340,,258356_at,6.559547177,7.261721689,7.362990619,6.178942317,7.454522283,6.195371558
AT3G14350,SRF7,258357_at,9.345721696,8.53979854,8.608225094,9.210816742,8.595173211,9.222967265
AT3G14360,,258374_at,5.664186512,6.439835008,6.093758743,5.590276877,6.37169542,5.682710199
AT3G14370,WAG2,258367_at,4.169581035,4.1679687,3.968220694,4.14126073,4.273495597,4.246186477
AT3G14380,,258358_at,5.273305926,5.297287483,5.216585594,5.412523776,4.975758034,5.053984103
