#development stage,vegetative stage,,,,,,,
#age,21 (day),,,,,,,
#genotype,Col-0,,,,,,,
#organism part,whole organism,,,,,,,
#compound,,,t-zeatin,t-zeatin,none,none,t-zeatin,none
Gene ID,Gene Name,DesignElementAccession,NO.20-2,NO.19-2,NO.11,NO.10,NO.21-2,NO.12
AT5G54190,PORA,248197_at,6.752126427,6.82238568,6.643096258,6.868468119,6.82930562,6.834843245
AT5G54200,,248198_at,7.520368118,7.266869338,7.396080459,7.441897529,7.361307689,7.66174654
AT5G54220,,248202_at,6.880349902,6.781182232,7.029335256,6.929920327,6.811579194,6.593431724
AT5G54230,MYB49,248203_at,5.093443218,5.336953318,5.594636624,5.503582384,5.080873226,5.443414131
AT5G54250,CNGC4,248153_at,8.34758368,8.356116775,7.723956451,7.696399999,8.50441117,7.595609519
AT5G54260,MRE11,248152_at,7.122825724,7.122839138,7.065234891,6.800683188,7.184378278,6.7986928
AT5G54270,LHCB3,248151_at,12.98184906,12.92901018,13.34015722,13.31984271,12.95621145,13.32654053
AT5G54280,VIII-2,248204_at,6.344499571,6.026930847,6.003519765,5.977592056,6.057002542,5.880433463
AT5G54290,CcdA,248181_at,9.75213418,9.768542201,10.21100202,10.16776254,9.818751886,10.11624847
AT5G54300,,248205_at,7.202488783,7.053830415,6.154045462,6.066365538,6.952720024,6.639789632
AT5G54310,AGD5,248180_at,9.16015427,9.080385734,9.329556195,9.381680307,9.124761823,9.386241676
AT5G54350,,248206_at,7.257520438,6.919363631,7.204153351,7.141658115,6.775752581,6.99946253
AT5G54370,,248178_at,7.590327197,7.620133957,7.758511818,7.864703095,7.645913896,7.9510912
AT5G54380,THE1,248179_at,8.245913358,8.340183136,9.147509712,9.245885195,8.438297219,9.194159889
AT5G54390,AHL,248155_at,9.678353847,9.558280488,10.29793633,10.18154959,9.561744892,10.32348204
AT5G54400,,248154_at,4.892981774,5.219340507,4.959407809,4.820392346,5.051543114,4.74263619
AT5G54410,,248156_at,3.960249623,4.082957483,3.961146035,3.959824103,4.008453396,3.983036188
AT5G54420,,248157_at,4.142265277,4.196842975,4.271594586,4.226834653,4.011536284,4.039967662
AT5G54430,ATPHOS32,248165_at,10.10239975,10.09917655,9.862077933,9.861909935,10.03252811,9.858495216
AT5G54440,TRS130,248158_at,8.778184062,8.850380792,8.598728596,8.686761797,9.070113713,8.619174901
AT5G54460,,248159_at,4.420988253,4.465660672,4.645155837,4.481193339,4.345967261,4.478770633
AT5G54470,,248160_at,5.780228179,5.805925913,5.618144838,5.688103481,5.893473733,5.659316248
AT5G54480,,248161_at,4.112245408,3.926052901,3.908460193,3.996155756,3.894618677,4.042804464
AT5G54490,PBP1,248164_at,6.700787169,6.556366547,7.655430305,7.674601074,6.631585429,7.777874647
AT5G54500,FQR1,248162_at,10.51217574,10.49325489,11.08367867,11.01869217,10.45770537,11.162226
AT5G54510,GH3.6,248163_at,8.395856613,8.404358045,8.913087683,8.840174196,8.333813278,8.92184545
AT5G54520,,248166_at,6.239270922,6.144396702,6.305075267,6.356532583,5.957459801,6.358830305
AT5G54530,,248167_at,7.11171609,7.116155741,7.678657605,7.703561568,7.038459936,7.81898466
AT5G54540,,248120_at,10.85796094,10.9260197,10.93674931,11.00661392,10.98871799,11.01456042
AT5G54570,BGLU41,248168_at,4.75145656,4.899598637,4.83124359,4.932489039,4.687038638,4.834334251
AT5G54580,ORRM2,248173_at,10.18844443,10.0976429,9.364900284,9.469773554,10.04807252,9.651074031
AT5G54590,CRLK1,248119_at,7.033080492,6.893458696,7.026682454,6.976992203,6.929027778,6.927038039
AT5G54600,RPL24,248174_at,11.69232719,11.72312247,12.01685189,11.93772543,11.67207884,11.99902092
AT5G54610,BAD1,248169_at,7.111871887,7.147386755,7.593322424,7.490980853,7.446687509,7.599532029
AT5G54620,,248170_at,4.469460423,4.450597105,4.350110449,4.422415272,4.39153459,4.405044559
AT5G54630,,248177_at,8.544715791,8.53299171,7.908843971,7.748602225,8.527189931,7.955229616
AT5G54640,RAT5,248175_at,9.724940873,9.560075974,9.358649587,9.499662862,9.638606417,9.496653729
AT5G54650,FH5,248176_at,6.370082715,6.449423149,6.184520052,6.305281076,6.414340246,6.33768009
AT5G54660,HSP21.7,248172_at,6.839764831,6.687179462,6.888450896,6.815484255,6.710757959,6.980623874
AT5G54670,KIN14N,248150_at,6.755311037,6.735385114,6.606212032,6.759729738,6.906961982,6.630304053
AT5G54680,ILR3,248171_at,10.38101096,10.44043648,10.48913302,10.53830027,10.44622607,10.47775397
AT5G54690,GAUT12,248121_at,5.978028514,6.29963852,5.998280677,6.275986408,6.114732927,5.939305547
AT5G54700,,248122_at,4.474954426,4.545192393,4.419265738,4.183056602,4.277164933,4.382799596
AT5G54720,,248123_at,5.090830756,5.116537898,6.515209423,6.421162562,4.904790584,6.311827681
AT5G54730,ATG18F,248124_at,7.601292649,7.273234245,7.759733009,7.891377617,7.330619281,7.664564524
AT5G54740,SESA5,248125_at,4.803396258,5.017747812,5.017704836,4.971944253,4.770779534,4.836820861
AT5G54750,,248127_at,10.28881085,10.24163956,10.11970831,10.018323,10.26171177,10.12248272
AT5G54760,,248126_at,11.19148716,11.17702978,10.91532786,10.89192656,11.25321244,11.01846016
AT5G54770,THI1,248128_at,13.05354799,13.0878888,13.23429346,13.25979018,13.11785249,13.25261708
AT5G54780,,248129_at,6.837662205,6.894580135,6.994350133,6.917854586,6.875908065,6.911137491
AT5G54790,,248130_at,4.610277251,4.952887639,5.121830062,4.82958182,4.634702942,4.94931634
AT5G54800,GPT1,248144_at,9.224754964,9.162355508,9.406066956,9.615414074,9.193406198,9.413259872
AT5G54830,,248131_at,8.14825285,8.122783938,7.762265438,7.784028565,8.089848286,7.693764893
AT5G54840,SGP1,248132_at,7.717662231,7.703890612,7.920771331,7.868221733,7.696096949,8.115016271
AT5G54850,,248133_at,5.860688865,5.724133083,6.094087136,5.819247617,5.900887182,6.265441998
AT5G54855,,248149_at,9.114149566,9.172113923,9.218835955,9.233006436,9.06279828,9.375238976
AT5G54860,,248134_at,8.078226886,8.162768073,8.762116056,8.823233975,8.157809956,8.758232785
AT5G54870,,248115_at,9.083146403,9.166813755,9.343031246,9.223755236,9.194984198,9.287004949
AT5G54880,,248145_at,7.065662317,6.98632934,6.739166824,6.887003719,6.974590711,6.688485378
AT5G54890,,248135_at,6.831050458,6.865286889,6.967081662,6.999685117,6.837567993,6.905993064
AT5G54900,RBP45A,248147_at,10.08731898,10.10627616,9.667089641,9.667656833,10.05589247,9.726904665
AT5G54910,RH32,248136_at,8.024303295,8.069253493,6.615178806,6.625608748,8.345633261,6.47781162
AT5G54930,,248148_at,7.349833751,7.350288463,7.1243595,7.227888767,7.258776528,7.212570724
AT5G54940,,248146_at,11.68204242,11.76224909,12.48148047,12.5520133,11.69538605,12.5700592
AT5G54950,,248137_at,4.033724537,4.103449515,4.161870395,4.185626975,4.118031352,4.131499321
AT5G54960,PDC2,248138_at,10.14601541,10.13980083,10.04608987,10.12165724,10.19108737,10.03485525
AT5G54970,,248139_at,9.391984014,9.375802691,8.481490213,8.421257634,9.336776065,8.649250475
AT5G54980,,248140_at,8.721477454,8.775776822,9.104920833,9.092086949,8.614333278,9.044409169
AT5G55000,FIP2,248117_at,7.630470358,7.733597951,7.934510426,8.106008275,7.515617568,8.029531896
AT5G55020,ATMYB120,248116_at,5.266095904,5.362945944,5.365459681,5.282567123,5.367170837,5.317379572
AT5G55040,,248142_at,7.244833603,7.381500332,7.545797338,7.657174362,7.448963975,7.456845274
AT5G55040,,248143_at,4.613127884,4.860291756,4.727037694,4.88663016,4.698506679,4.629850538
AT5G55050,,248118_at,8.449900579,8.368703089,7.073426732,6.992306525,8.449402871,7.25880434
AT5G55060,,248087_at,7.458636197,7.536650739,7.768786784,7.819711055,7.402449626,7.744309938
AT5G55070,,248088_at,10.77869306,10.72295551,10.20147323,10.16766332,10.7016107,10.15270865
AT5G55080,RAN4,248089_at,5.15871132,5.09233447,4.838922719,4.804959443,4.981870219,4.89065842
AT5G55090,MAPKKK15,248090_at,4.114603827,4.146680352,4.320788819,4.194193457,4.294569609,4.283325305
AT5G55100,,248106_at,6.66684767,6.922713302,7.574111275,7.636970931,6.96932926,7.445893942
AT5G55120,VTC5,248091_at,7.509471774,7.548576173,7.341936396,7.293026407,7.512440454,7.237760051
AT5G55130,MOCS3,248108_at,9.217896706,9.261260642,8.718553795,8.732595327,9.248075817,8.779875037
AT5G55140,,248102_at,9.044347121,8.933796863,8.033011643,8.029146409,8.879022697,8.133919654
AT5G55160,SUM2,248103_at,10.69145161,10.70503821,10.34602652,10.52344192,10.63973624,10.5901892
AT5G55170,SUMO3,248092_at,6.803942737,6.840072847,7.882791778,7.745354754,6.810439773,8.1008989
AT5G55180,,248100_at,9.420538311,9.291868873,9.347416594,9.397814268,9.451777967,9.436393288
AT5G55190,RAN3,248107_at,11.17232861,11.14382229,10.69024667,10.75882925,11.15591404,10.79967372
AT5G55200,,248101_at,8.619332874,8.654093831,7.513726292,7.499880618,8.651023416,7.842546235
AT5G55210,,248093_at,9.006019102,8.944185413,8.946259545,8.890884897,9.033598879,9.121645075
AT5G55220,TIG,248094_at,8.680868274,8.803266496,8.968318575,8.94237771,8.91996491,8.890436932
AT5G55230,ATMAP65-1,248095_at,8.931821398,8.733168226,8.888493085,8.9610596,8.85532659,9.053396972
AT5G55240,PXG2,248096_at,5.236628766,5.196268398,5.566582029,5.391636765,5.273747439,5.384608959
AT5G55250,IAMT1,248104_at,6.265707081,6.270339492,6.03161333,6.219666796,5.942275244,6.123290087
AT5G55260,PPX2,248097_at,7.987638347,7.760772547,7.456440104,7.376831117,7.847119347,7.321528115
AT5G55280,FTSZ1,248105_at,9.21761799,9.315317252,8.558614419,8.586609832,9.147564884,8.602006668
AT5G55290,VHA-E1,248098_at,10.6849223,10.67607194,10.37505865,10.44475726,10.63419825,10.44845087
AT5G55300,TOP1ALPHA,248099_at,8.391308412,8.37223054,7.982545548,7.601884874,8.378402477,8.076493763
AT5G55310,TOP1B,248109_at,8.287246207,8.345935425,8.022368577,8.038140692,8.25238183,8.050957963
AT5G55320,AT7,248110_at,5.481217514,5.500865172,5.742648686,5.791033904,5.624297516,5.60132305
AT5G55330,AT6,248111_at,5.242617276,5.316974323,5.46208735,5.686159105,5.268247811,5.33601811
AT5G55340,AT5,248061_at,6.113776571,6.25390513,6.249335444,6.117833081,6.189425817,6.265749874
AT5G55350,AT4,248112_at,5.518596685,5.390589556,5.413238966,5.413561391,5.409263264,5.281674312
AT5G55360,AT3,248113_at,5.62312614,5.584576826,5.673077891,5.619102944,5.570594767,5.672305807
AT5G55370,AT2,248114_at,4.631680358,4.922864032,4.981334838,5.076946174,4.994313144,4.802506564
AT5G55380,AT1,248080_at,7.768095648,7.751092198,7.941036264,7.996767987,7.839841084,7.832899427
AT5G55390,EDM2,248081_at,7.695456895,7.658364125,7.625690614,7.68305454,7.741190082,7.393934919
AT5G55400,FIM3,248082_at,6.531581223,6.416169768,6.532012076,6.541094076,6.602963355,6.563279749
AT5G55450,,248062_at,9.746836379,9.730972164,10.33053592,10.31160531,9.757714946,10.39114219
AT5G55470,NHX4,248084_at,6.280659202,6.238704004,6.561232882,6.589441058,6.30934355,6.259315171
AT5G55480,GDPDL4,248085_at,8.268853031,8.336069698,7.670103725,7.918514383,8.508355327,7.656299891
AT5G55490,GEX1,248086_at,4.73864709,5.153282856,5.264015118,5.073999822,4.961170438,5.14798403
AT5G55500,XYLT,248056_at,8.232086312,8.222579501,8.067101993,8.088623713,8.192805976,8.229443497
AT5G55520,,248057_at,4.558634633,4.626760278,4.759800858,4.962921358,4.713414727,4.84719027
AT5G55530,,248058_at,9.2443313,9.257223487,8.968562577,9.09716062,9.237549947,8.983352416
AT5G55540,TRN1,248059_at,7.503236534,7.537561313,7.611847892,7.910588166,7.648938957,7.67125375
AT5G55550,,248063_at,7.429860169,7.471755554,7.76615125,7.590477025,7.397460342,7.532214029
AT5G55560,WNK11,248060_at,5.984602712,6.081475789,6.147694387,6.175126744,5.728755613,6.532224483
AT5G55570,,248064_at,5.361432601,5.48848397,5.789796023,5.718971369,5.371351122,5.664110229
AT5G55580,MTERF9,248065_at,7.818101692,7.843697409,7.229849198,7.288184789,7.811094557,6.936033223
AT5G55590,QRT1,248066_at,5.536524445,5.339797871,5.159878988,5.215057923,5.298509196,5.269675544
AT5G55600,,248067_at,6.302360247,6.481859302,6.589812229,6.574370763,6.558113615,6.444404455
AT5G55610,,248068_at,9.46397345,9.436507316,8.829159266,8.761841287,9.302798233,8.906068357
AT5G55620,,248028_at,10.63261315,10.51288567,9.718225469,9.708091699,10.53834721,9.723932446
AT5G55630,TPK1,248027_at,9.599894346,9.537804512,9.271900438,9.345691853,9.561939906,9.418713761
AT5G55640,,248031_at,8.028034635,8.012713822,7.549974587,7.611177993,7.97560161,7.877870447
AT5G55650,,248069_at,5.602329294,5.792107909,5.587068429,5.836548867,5.812514524,5.834603596
AT5G55660,,248070_at,7.792527256,7.667723852,7.52648196,7.496929821,7.865466975,7.399845209
AT5G55670,,248071_at,7.054065015,7.085538477,6.671434912,6.803530078,7.195421364,6.768432158
AT5G55680,,248072_at,5.671228085,5.505026222,5.567399223,5.393968176,5.552990685,5.477441851
AT5G55700,BAM4,248029_at,7.477120566,7.33506291,7.768847934,7.724661668,7.382262967,7.674467131
AT5G55710,TIC20-V,248026_at,9.338814817,9.323798483,9.102246873,9.20649231,9.462549042,9.222106088
AT5G55720,,248073_at,5.883820074,5.51620205,5.826766243,5.857814078,5.671940872,5.880770231
AT5G55730,FLA1,248074_at,9.829620779,9.697718331,9.127397193,9.126772357,9.872680948,9.224619966
AT5G55740,CRR21,248075_at,6.447310466,6.500650858,5.653177943,5.58345726,6.420887851,5.71795636
AT5G55750,,248076_at,4.911387152,4.947641945,5.480706015,5.181029404,5.07776035,5.07292441
AT5G55760,SRT1,248030_at,7.145568017,7.329273215,6.678287353,6.564200204,7.26548337,6.818657889
AT5G55770,,248077_at,5.21476163,5.373707808,5.390101969,5.413328898,5.309888802,5.264742662
AT5G55780,,248078_at,5.383235345,5.361975241,5.278013958,5.458734608,5.285445505,5.340152322
AT5G55790,,248079_at,7.346540327,7.325668896,7.248921749,7.466941818,7.32753206,7.568779862
AT5G55800,,248052_at,4.340644155,4.433458714,4.593392149,4.495039117,4.295038584,4.485565986
AT5G55810,AtNMNAT,248053_at,5.164160695,5.209250848,5.406882252,5.306023799,5.133795102,5.539104748
AT5G55820,,248054_at,4.194414716,4.151604033,4.127861964,4.15644805,4.306659441,4.144494208
AT5G55830,LECRKS7,248055_at,5.146075206,4.998254025,5.011427212,4.948405584,5.231442641,5.088249266
AT5G55840,,248024_at,5.028480522,5.438802786,5.025923109,5.255684108,5.06159594,5.074476134
AT5G55850,NOI,248025_at,9.748734701,9.830172723,10.17548834,10.13650152,9.723839775,10.27822497
AT5G55860,,248032_at,5.973214383,6.142075974,6.888008886,6.985765171,6.293801308,6.89331735
AT5G55900,,248035_at,6.481392061,6.509511116,6.484193875,6.497866628,6.550570254,6.628504893
AT5G55910,D6PK,248034_at,9.654547452,9.584499382,9.900951107,9.94093376,9.68287195,9.764579806
AT5G55920,OLI2,248036_at,9.386458932,9.253587171,7.708025264,7.4838603,9.48460496,7.614503763
AT5G55930,OPT1,248037_at,7.996349697,7.988275326,8.173113438,8.286896529,7.997596825,8.13786323
AT5G55940,EMB2731,248041_at,10.03804632,9.979037949,9.812128975,9.714147618,9.944748429,9.845499065
AT5G55950,,248039_at,5.185673249,5.438019137,5.510655543,5.60910172,5.279308633,5.403091155
AT5G55960,,248042_at,8.960965522,8.926696341,8.504413117,8.52151993,9.052979138,8.444054489
AT5G55970,,248040_at,7.260232261,7.373102855,7.569161086,7.570157019,7.346220142,7.591609972
AT5G55980,,248038_at,5.07935771,5.114541782,5.105477962,5.372067474,5.138886714,4.98803711
AT5G55990,CBL2,248001_at,9.040054653,9.007318684,9.412123047,9.306505225,9.080728256,9.317739575
AT5G56020,,248044_at,7.697339452,7.799595686,8.280662791,8.331238975,7.623411619,8.278914872
AT5G56030,HSP81-2,248045_at,12.33591127,12.33901117,10.31337719,10.29756785,12.52272232,10.21566413
AT5G56040,,248046_at,8.988353489,9.025632275,8.490597854,8.735863014,9.045564695,8.475284095
AT5G56070,,248047_at,4.323074795,4.256124625,4.337305619,4.286596191,4.256516479,4.355092089
AT5G56080,NAS2,248048_at,6.560162606,6.659011231,8.172393909,8.229539007,6.830259526,8.39026638
AT5G56090,COX15,248049_at,7.769946822,7.731204673,7.18695361,7.042170863,7.878254221,7.255661025
AT5G56100,,248050_at,7.501390429,7.537040581,8.210826076,8.04323223,7.483964613,8.355448748
AT5G56110,MYB80,248051_at,5.941357326,6.049902004,6.295609224,6.428438471,6.026027077,6.15584116
AT5G56130,THO3,247993_at,7.737340888,7.709194287,7.204276047,7.158089516,7.666542675,7.363545361
AT5G56140,,247994_at,9.963203124,10.10897797,9.861799736,9.714523228,10.04854498,9.82893195
AT5G56150,UBC30,247999_at,9.720997881,9.663980422,9.568726599,9.516942292,9.663959201,9.631293324
AT5G56160,SFH14,247995_at,4.790725217,4.889863317,5.016654725,5.239708431,4.734452511,5.020167862
AT5G56170,LLG1,247996_at,10.19235087,10.14783296,10.88854404,10.83846849,10.2537427,10.82008996
AT5G56180,ARP8,247997_at,7.787319195,7.968123523,8.440032385,8.385098863,7.862693024,8.587631157
AT5G56180,ARP8,248002_at,7.679413175,7.737194342,8.256177775,8.194492674,7.530684213,8.284838144
AT5G56190,,248000_at,8.347357433,8.233930084,8.035429508,7.945860395,8.069878024,8.029911966
AT5G56200,,247998_at,4.356955626,4.512449586,4.493157085,4.568297231,4.399619073,4.340540881
AT5G56220,,248003_at,6.493917201,6.726596511,6.731785714,6.765029122,6.618143673,6.739274414
AT5G56230,PRA1G2,248004_at,7.126320897,7.023161801,8.182210922,8.194354901,7.139165068,8.160944265
AT5G56240,,248005_at,7.604839713,7.431940296,8.013664992,8.206848747,7.749475556,8.155961702
AT5G56250,HAP8,248006_at,6.403901041,6.464021136,6.864997706,7.036476783,6.688246566,6.652654638
AT5G56260,,248007_at,9.545921385,9.470747953,9.583856784,9.450967913,9.449234277,9.593391898
AT5G56270,WRKY2,248008_at,6.294268989,6.037870752,6.366715296,6.393494684,6.02820908,6.515209423
AT5G56280,CSN6A,248009_at,9.270611939,9.260875852,8.948710194,8.813262141,9.260380109,9.0094992
AT5G56290,PEX5,248010_at,9.123688528,9.155612269,9.147493243,9.258777568,9.052922768,9.229479349
AT5G56300,GAMT2,248011_at,4.353324282,4.226115999,4.361840171,4.339389281,4.314954457,4.304246285
AT5G56310,PCMP-E13,248012_at,4.173153126,4.228003999,4.235515631,4.114177529,4.106562145,4.132438116
AT5G56320,ATEXPA14,247991_at,5.688876903,5.792921313,5.278018834,5.47001223,5.633309074,5.43242867
AT5G56330,ATACA8,248013_at,4.551997322,4.44683841,4.552345546,4.532252924,4.577641429,4.446689304
AT5G56340,ATCRT1,248014_at,8.547174133,8.630665966,9.017875029,8.996281384,8.510746376,9.098286167
AT5G56350,,247989_at,10.08843714,10.07665398,9.584417193,9.648524954,10.09846897,9.559276544
AT5G56360,PSL4,247990_at,9.722681574,9.772847473,9.176855083,9.089334669,9.731460192,9.166348376
AT5G56370,,248015_at,5.72980608,5.890250173,5.855567244,5.655004877,5.860499961,5.677298553
AT5G56380,,248016_at,6.787576571,6.784747201,6.947123286,7.06120559,6.799669675,6.716011397
AT5G56450,,248023_at,7.085440372,7.256040559,7.161686498,7.217102766,7.104658896,7.306121235
AT5G56460,PBL16,248017_at,6.055581323,6.29641733,6.363682651,6.349036257,6.15268432,6.436770035
AT5G56470,GULLO7,248018_at,4.98299126,5.257190982,5.222663385,5.415995223,5.279138398,5.298041087
AT5G56480,,248019_at,6.214252437,6.164762975,6.085308788,6.186372106,5.930574456,6.006234401
AT5G56490,GULLO4,248020_at,4.290506675,4.285556081,4.283189634,4.262013337,4.357378828,4.194443326
AT5G56500,CPN60B3,248021_at,7.969518863,8.034115438,7.835584793,7.706037153,7.989642653,7.941193325
AT5G56510,APUM12,248022_at,4.017632901,4.18241863,4.127861964,4.156346619,4.057403728,4.123686934
AT5G56520,,247992_at,6.747010157,6.810350476,7.37037135,7.531273786,6.976242194,7.383403038
AT5G56540,AGP14,247965_at,9.53149063,9.365729031,9.662919164,9.571167664,9.344486005,9.706682791
AT5G56570,,247961_at,4.347240381,4.39319804,4.501075169,4.476444232,4.384997526,4.39745224
AT5G56580,MKK6,247962_at,6.110230644,6.040220288,6.392076292,6.598110927,6.167301437,6.485307453
AT5G56590,,247963_at,7.810016405,7.9711871,8.030214574,8.047788538,8.049967599,8.001364898
