#ecotype,Col-0,,,,,,
#age,10 (day),,,,,,
#developmental stage,seedling,,,,,,
#organism part,whole organism,,,,,,
#age,10 (day),,,,,,
#development stage,seedling,,,,,,
#compound,,none,none,treated with 5 microMolar BA for 120 minutes,treated with 5 microMolar BA for 120 minutes,treated with 5 microMolar BA for 120 minutes,none
Gene ID,Gene Name,SRR797194,SRR797230,SRR797231,SRR797240,SRR797241,SRR833246
AT2G27200,LSG1-1,339,734,200,336,712,682
AT2G27210,BSL3,1174,2694,769,1154,2667,2481
AT2G27220,BLH5,0,6,4,1,7,8
AT2G27228,,0,0,0,0,0,0
AT2G27229,,4,14,5,5,19,11
AT2G27230,LHW,0,0,0,0,0,0
AT2G27240,ALMT7,1,4,0,0,5,2
AT2G27250,CLV3,1,0,0,0,1,0
AT2G27260,,598,1257,324,526,1080,1039
AT2G27270,,6,22,0,10,4,13
AT2G27280,,5,3,2,4,4,9
AT2G27285,,493,1016,331,508,1134,1014
AT2G27290,,1621,2539,849,1301,3092,2250
AT2G27300,NTL8,8,21,4,13,29,14
AT2G27310,,235,649,206,226,888,488
AT2G27315,,0,0,0,0,0,0
AT2G27320,,0,1,0,0,1,0
AT2G27330,,176,411,151,211,497,418
AT2G27340,,101,262,104,114,326,299
AT2G27350,,899,2146,658,890,2398,2057
AT2G27360,,682,1379,354,532,1250,1394
AT2G27370,CASP3,24,240,38,21,238,131
AT2G27375,,0,1,0,0,0,0
AT2G27380,EPR1,3,71,0,0,22,20
AT2G27385,,387,1036,295,416,1130,1056
AT2G27389,,6,53,11,15,54,36
AT2G27390,,0,0,0,0,0,0
AT2G27395,,0,0,0,0,0,0
AT2G27400,TAS1A,243,536,215,342,844,642
AT2G27402,,1328,2031,818,1521,2671,1913
AT2G27410,,0,0,0,1,1,1
AT2G27420,,119,237,49,75,168,116
AT2G27430,,29,76,14,20,62,76
AT2G27440,,8,32,8,6,41,18
AT2G27450,CPA,789,1621,443,703,1467,1415
AT2G27460,,455,1107,366,457,1220,1227
AT2G27470,NF-YB11,269,590,118,239,571,497
AT2G27480,CML48,72,147,45,58,163,150
AT2G27490,COAE,322,653,172,306,679,578
AT2G27500,,3262,6475,2125,3041,5680,5175
AT2G27505,,14,53,24,24,66,57
AT2G27510,FD3,4728,9184,2196,3084,7590,7894
AT2G27520,,0,1,0,0,0,0
AT2G27530,RPL10AB,6910,13643,4859,8139,17228,13734
AT2G27535,,0,0,1,0,2,1
AT2G27540,,0,0,0,0,0,0
AT2G27550,CEN,80,430,53,70,243,414
AT2G27560,,0,0,0,0,0,0
AT2G27570,SOT4,0,1,0,2,0,0
AT2G27580,SAP3,2370,3958,889,1488,3329,3077
AT2G27590,,115,274,103,219,425,325
AT2G27600,SKD1,2714,5797,1962,2781,6330,5546
AT2G27610,PCMP-H60,37,69,22,33,63,72
AT2G27630,,9,22,7,9,16,14
AT2G27650,,2,0,1,0,2,6
AT2G27660,,728,1989,493,515,1336,1577
AT2G27670,,2,0,0,0,0,0
AT2G27680,,4105,6603,2134,3071,7619,6285
AT2G27690,CYP94C1,9432,16473,4482,4855,14497,13643
AT2G27700,,12,10,1,4,10,10
AT2G27710,RPP2B,4784,9273,2639,3721,10944,8745
AT2G27720,,3892,7931,2216,3234,9691,7432
AT2G27730,,1892,3489,1000,1402,3934,3121
AT2G27740,,34,161,54,69,221,135
AT2G27750,,0,0,0,0,1,1
AT2G27760,IPT2,175,422,159,225,575,465
AT2G27770,,445,1023,368,372,1033,1072
AT2G27775,,162,339,136,217,437,363
AT2G27780,,0,0,0,0,0,0
AT2G27790,,61,104,50,60,146,117
AT2G27800,,115,188,79,105,245,199
AT2G27810,ATNAT12,517,1149,427,577,1669,1407
AT2G27820,ADT3,1011,1791,560,789,2043,1705
AT2G27830,,461,909,258,287,909,983
AT2G27840,HDT4,1184,2615,1481,2337,5146,2785
AT2G27850,,0,0,0,0,0,0
AT2G27860,AXS1,10189,21280,6850,8647,23948,20876
AT2G27870,,0,2,0,0,1,1
AT2G27880,AGO5,2,4,2,3,10,9
AT2G27900,,1159,3091,1021,1433,3319,3149
AT2G27920,SCPL51,138,355,141,181,582,264
AT2G27930,,17,28,10,10,52,37
AT2G27935,,0,0,0,0,0,0
AT2G27936,,0,0,0,0,0,0
AT2G27940,ATL57,0,0,0,0,4,0
AT2G27950,,791,1898,549,794,1954,1929
AT2G27960,CKS1,439,884,274,385,1049,843
AT2G27970,CKS2,164,354,127,170,486,421
AT2G27980,,620,1671,530,792,1729,1622
AT2G27990,BLH8,54,108,20,40,56,144
AT2G28000,CPN60A1,12421,23975,6992,13365,27066,23661
AT2G28010,,0,0,0,0,0,0
AT2G28020,,0,0,0,0,0,0
AT2G28030,,0,0,0,0,0,0
AT2G28040,,14,25,7,16,34,28
AT2G28050,,75,198,98,164,302,183
AT2G28053,,2,2,0,5,5,3
AT2G28056,MIR172A,29,35,11,31,31,15
AT2G28060,KINB3,289,515,232,284,669,547
AT2G28070,ABCG3,310,735,234,408,930,768
AT2G28080,UGT86A2,1119,2701,564,862,2214,2480
AT2G28085,,0,6,1,4,6,10
AT2G28090,HIPP01,0,0,0,0,0,0
AT2G28100,FUC1,271,505,137,237,554,554
AT2G28105,,34,57,28,55,101,65
AT2G28110,IRX7,52,256,89,56,286,182
AT2G28120,,174,406,136,107,450,398
AT2G28130,,408,870,281,383,1083,836
AT2G28140,,94,253,98,103,287,174
AT2G28150,,406,868,337,482,1201,991
AT2G28160,FIT,34,418,76,72,389,345
AT2G28170,CHX7,0,0,0,0,0,0
AT2G28180,CHX8,5,6,2,2,4,3
AT2G28190,CSD2,493,852,272,370,991,919
AT2G28200,ZAT5,190,368,81,89,333,314
AT2G28210,ATACA2,221,373,198,644,409,178
AT2G28220,,5,9,0,0,0,5
AT2G28230,MED20A,202,463,145,201,533,494
AT2G28240,,222,394,115,183,469,399
AT2G28250,NCRK,95,371,190,300,649,401
AT2G28260,CNGC15,178,601,123,203,492,575
AT2G28270,,0,9,5,1,11,8
AT2G28280,,3,16,2,3,8,9
AT2G28290,SYD,2357,6537,1751,3199,5529,5751
AT2G28305,LOG1,963,1947,391,566,1755,1712
AT2G28310,,325,725,244,350,966,849
AT2G28315,UXT1,41,210,82,80,337,158
AT2G28320,,933,1988,647,944,2053,1806
AT2G28330,SMR11,107,195,95,164,282,194
AT2G28340,GATA13,2,1,0,0,0,1
AT2G28350,ARF10,271,575,116,167,519,647
AT2G28355,LCR5,0,0,0,0,0,0
AT2G28360,,555,1335,443,546,1420,1469
AT2G28370,,741,1427,395,530,1640,1278
AT2G28380,DRB2,1060,2343,751,1203,2651,2393
AT2G28390,MON1,793,1629,546,925,1764,1655
AT2G28400,,147,318,111,120,377,258
AT2G28401,,0,0,0,0,0,0
AT2G28405,LCR32,0,0,0,0,0,0
AT2G28410,,94,212,76,122,226,219
AT2G28420,,7,19,3,8,46,14
AT2G28426,,5,8,0,5,7,5
AT2G28430,,406,753,239,371,1010,820
AT2G28440,,56,157,66,78,252,130
AT2G28450,,660,1605,753,1157,2395,1613
AT2G28460,,92,238,98,101,238,244
AT2G28470,BGAL8,652,1821,816,840,2553,1613
AT2G28480,,232,481,143,282,561,532
AT2G28490,,32,162,5,6,1288,99
AT2G28500,LBD11,195,443,100,143,333,386
AT2G28507,,0,0,0,0,0,0
AT2G28510,DOF2.1,452,1111,585,933,1873,1276
AT2G28520,VHA-A1,1622,3734,1369,2015,4222,3744
AT2G28540,,856,1891,663,1081,2026,1926
AT2G28550,RAP2.7,2224,4687,1421,2011,4950,4451
AT2G28560,ATRAD51B,22,43,20,31,52,47
AT2G28570,,235,611,241,203,741,779
AT2G28580,,14,30,8,17,33,32
AT2G28590,PBL6,79,182,78,98,251,185
AT2G28600,,707,1671,737,1260,2598,1792
AT2G28605,PPD2,457,856,222,443,895,905
AT2G28610,WOX3,3,17,1,3,4,12
AT2G28620,,217,503,149,261,534,701
AT2G28625,,0,0,0,0,0,0
AT2G28630,KCS12,128,268,134,110,231,186
AT2G28640,ATEXO70H5,0,0,0,0,0,0
AT2G28650,ATEXO70H8,19,74,11,18,52,68
AT2G28660,,153,323,83,132,318,399
AT2G28670,,9,17,5,7,22,19
AT2G28671,,3,9,2,3,8,9
AT2G28680,,1,0,0,2,0,0
AT2G28690,,36,111,41,54,94,157
AT2G28700,AGL46,3,22,13,16,34,66
AT2G28710,,33,151,62,52,291,153
AT2G28720,,395,955,316,416,1032,945
AT2G28725,,0,0,0,0,1,0
AT2G28730,,0,0,0,0,0,0
AT2G28740,HIS4,761,1540,398,608,1505,1599
AT2G28750,,0,0,0,0,0,0
AT2G28755,,0,2,0,0,3,0
AT2G28760,UXS6,148,677,206,273,793,583
AT2G28770,,0,0,0,0,0,0
AT2G28780,,64,227,36,66,171,249
AT2G28790,,679,999,177,440,972,1074
AT2G28800,ALB3,8084,13888,4190,6290,14603,12570
AT2G28810,DOF2.2,292,590,165,339,722,532
AT2G28830,PUB12,99,222,54,95,174,197
AT2G28840,XBAT31,4142,10122,2600,3520,8805,8759
AT2G28850,CYP710A3,0,6,1,0,1,4
AT2G28860,CYP710A4,9,248,180,155,1011,58
AT2G28870,SMR10,28,54,34,62,88,64
AT2G28880,ADCS,422,893,287,470,906,837
AT2G28890,PLL4,1110,3178,1157,1448,4444,2708
AT2G28900,OEP161,10606,18921,5346,6806,19260,17184
AT2G28910,CXIP4,4926,9494,2615,3833,9839,8248
AT2G28920,,4,2,0,1,6,3
AT2G28930,APK1B,1247,2677,827,1023,2778,2498
AT2G28940,,119,286,92,109,411,250
AT2G28950,EXPA6,1050,1803,815,1153,3333,2290
AT2G28960,,47,347,239,206,813,504
AT2G28970,,15,160,89,80,292,197
AT2G28980,,0,0,0,0,0,0
AT2G28990,,2,72,56,50,179,75
AT2G29000,,0,5,3,1,9,5
AT2G29010,,1,30,28,18,49,17
AT2G29020,,755,1514,462,619,1645,1482
AT2G29030,,0,0,0,0,0,0
AT2G29040,,0,0,0,0,0,0
AT2G29045,LCR62,0,0,0,0,0,0
AT2G29050,RBL1,230,556,192,239,743,538
AT2G29060,SCL33,40,120,34,50,159,131
AT2G29065,SCL34,422,750,130,330,382,437
AT2G29070,,142,349,99,163,335,256
AT2G29080,FTSH3,1714,3968,1248,1894,4167,3690
AT2G29090,CYP707A2,111,260,111,179,299,211
AT2G29100,ATGLR2.9,2,2,2,2,8,4
AT2G29110,ATGLR2.8,3,7,3,2,7,3
AT2G29120,GLR2.7,523,761,239,391,534,635
AT2G29125,RTFL2,27,51,12,24,42,58
AT2G29130,LAC2,11,75,24,25,103,40
AT2G29140,APUM3,747,1853,563,974,2109,1821
AT2G29150,,0,1,0,0,1,1
AT2G29160,,1,3,0,4,3,4
AT2G29165,,15,30,5,7,11,15
AT2G29170,,67,187,33,60,69,98
AT2G29180,,710,1070,341,577,1367,1023
AT2G29190,APUM2,953,2536,804,1421,2695,2331
AT2G29200,APUM1,718,1833,750,1314,2370,1684
AT2G29210,,1538,3574,1054,1522,3720,3359
AT2G29220,LECRK31,0,0,0,0,0,0
AT2G29230,,2,0,0,0,1,0
AT2G29240,,0,0,0,0,0,0
AT2G29250,LECRK32,0,0,0,0,0,0
AT2G29260,,46,81,40,38,101,106
AT2G29263,,0,1,0,1,2,0
AT2G29270,,2,6,0,1,2,7
AT2G29280,,3,4,0,0,4,3
AT2G29290,,475,846,222,313,954,875
AT2G29300,,74,251,74,59,297,261
AT2G29310,,172,347,67,113,320,355
AT2G29320,,245,449,122,170,383,550
AT2G29330,TRI,3,44,27,18,116,44
AT2G29340,,424,534,125,222,587,450
AT2G29350,SAG13,17,24,32,24,23,18
AT2G29360,SDR,1076,2095,782,906,2639,2100
AT2G29370,,14,23,18,23,50,12
AT2G29380,HAI3,8,11,0,9,24,14
AT2G29390,SMO2-1,327,646,234,359,744,609
AT2G29400,TOPP1,1000,1992,577,996,2208,1926
AT2G29410,MTPB,115,246,33,111,121,192
AT2G29420,GSTU7,10264,16912,4315,8119,12618,11859
AT2G29430,,10,25,4,11,25,9
AT2G29440,GSTU6,663,2555,1131,1576,4979,1954
AT2G29450,GSTU5,24145,44125,12575,22702,36092,31190
AT2G29452,,1,0,0,1,1,0
AT2G29460,GSTU4,505,1037,285,547,810,633
AT2G29470,GSTU3,20,38,17,11,34,12
AT2G29480,GSTU2,203,265,243,362,586,240
AT2G29490,GSTU1,996,1540,1551,2299,4214,1381
AT2G29500,HSP17.6B,2988,5976,768,2643,3159,2919
AT2G29510,,1508,3849,1184,1759,3664,3837
AT2G29520,,0,0,0,0,0,0
AT2G29525,IPCS3,89,201,79,107,251,203
AT2G29530,TIM10,717,1483,617,801,2259,1585
AT2G29540,ATRPC14,249,504,199,328,786,542
AT2G29550,TUBB7,7217,15134,4437,6309,15828,14070
AT2G29560,ENO3,775,1876,589,793,2148,1929
AT2G29570,PCNA2,446,778,291,454,964,897
AT2G29580,,254,548,160,246,557,578
AT2G29590,,91,209,58,46,184,185
AT2G29600,,2,1,0,0,0,1
AT2G29605,,0,0,0,0,0,0
AT2G29610,,0,0,0,0,0,0
AT2G29620,,4,103,44,25,165,46
AT2G29628,,0,0,0,0,1,0
AT2G29630,THIC,8904,12057,4072,7109,14969,12970
AT2G29640,JOSL,117,269,73,95,256,247
AT2G29650,ANTR1,1652,3167,884,1462,2702,2584
AT2G29654,,0,0,0,0,0,0
AT2G29660,,387,841,190,313,786,931
AT2G29670,,1721,3263,730,1627,2400,2436
AT2G29679,,0,0,0,0,0,0
AT2G29680,CDC6,42,115,28,63,135,96
AT2G29690,ASA2,1189,2703,909,1281,2843,2584
AT2G29700,PH1,1550,2875,893,1011,3148,2451
AT2G29710,UGT71D2,12,61,37,55,139,59
AT2G29720,CTF2B,518,919,233,423,775,771
AT2G29730,UGT71D1,204,507,171,200,634,473
AT2G29740,UGT71C2,148,393,108,93,382,364
AT2G29750,UGT71C1,115,1157,396,328,2123,846
AT2G29760,PCMP-H33,173,384,129,201,379,371
AT2G29770,,0,0,0,0,0,0
AT2G29780,,0,0,0,0,0,0
AT2G29790,,0,0,0,0,0,0
AT2G29800,,0,0,0,0,0,0
AT2G29810,,0,0,0,0,0,0
AT2G29820,,0,0,0,0,0,0
AT2G29830,,0,0,0,0,0,0
AT2G29840,,0,0,0,0,0,1
AT2G29850,,0,0,0,0,0,0
AT2G29860,,0,0,0,0,0,0
AT2G29870,,0,0,0,0,0,0
AT2G29880,,0,0,0,0,0,0
AT2G29890,VLN1,247,648,247,350,845,852
AT2G29900,PS2,350,690,212,329,732,634
AT2G29910,,219,464,144,221,475,447
AT2G29920,,0,1,0,0,1,1
AT2G29930,,0,0,0,0,0,0
AT2G29940,ABCG31,97,380,115,179,286,249
AT2G29950,EFL1,11,33,14,14,22,20
AT2G29960,CYP19-4,1069,2193,670,928,2444,2225
AT2G29970,SMXL7,887,2089,921,1443,2696,2057
AT2G29980,FAD3,2390,4612,1591,2364,5639,4890
AT2G29990,NDA2,221,538,73,173,272,301
AT2G29995,PSY3,157,629,258,336,1110,611
AT2G30000,,181,259,60,87,248,219
AT2G30010,TBL45,1720,4239,1411,1574,5203,4471
AT2G30020,,735,1439,269,509,912,870
AT2G30032,,0,0,0,0,0,0
AT2G30040,MAPKKK14,1642,2954,767,1097,3369,2116
AT2G30050,SEC13B,1102,2634,696,883,2755,2312
AT2G30060,RANBP1B,2279,4970,1617,2129,5577,4815
AT2G30070,POT1,1306,2698,746,1116,2614,2678
AT2G30080,ZIP6,74,112,23,55,108,101
AT2G30090,,0,0,0,0,0,0
AT2G30100,,515,1006,234,479,734,700
AT2G30105,,369,813,266,405,874,777
AT2G30110,UBA1,5024,11460,3711,5477,11767,10613
AT2G30115,,0,1,0,1,1,3
AT2G30120,,196,448,157,176,446,428
AT2G30130,LBD12,53,162,29,39,123,175
AT2G30140,UGT87A2,1552,2272,625,1133,1757,1785
AT2G30150,,238,376,70,174,370,362
AT2G30160,,384,850,223,421,923,751
AT2G30170,,738,1355,420,653,1536,1260
AT2G30180,,0,0,0,0,0,0
AT2G30190,,0,0,0,0,0,0
AT2G30200,,1359,2765,867,1372,3250,2958
AT2G30210,LAC3,69,517,195,122,598,285
AT2G30220,,2,3,3,0,3,0
AT2G30230,,124,299,109,115,397,278
AT2G30240,CHX13,0,1,0,0,0,2
AT2G30250,WRKY25,924,2136,733,934,2325,2002
AT2G30260,U2B'',947,1890,503,866,2115,1906
AT2G30270,,402,681,239,348,929,732
AT2G30280,RDM4,270,595,191,331,632,550
AT2G30290,VSR2,0,0,0,0,0,0
AT2G30300,,0,4,2,0,1,4
AT2G30310,,0,0,0,1,1,0
AT2G30320,,396,777,245,400,833,747
AT2G30330,BLOS1,344,549,156,272,566,568
AT2G30340,LBD13,30,152,35,33,127,107
AT2G30350,,223,498,176,218,508,457
AT2G30360,CIPK11,99,185,51,72,192,167
AT2G30362,,5,2,0,2,1,3
AT2G30370,CHAL,18,33,7,15,36,48
AT2G30380,,0,1,2,2,4,4
AT2G30390,FC2,1632,2692,788,1300,2874,2635
AT2G30395,OFP17,19,98,29,37,110,49
AT2G30400,OFP2,65,141,16,52,56,95
AT2G30410,TFCA,633,1235,438,455,1441,1164
AT2G30420,ETC2,13,20,10,14,35,32
AT2G30424,TCL2,125,286,75,57,304,327
AT2G30430,,0,0,0,0,0,0
AT2G30432,TCL1,8,33,10,6,39,26
AT2G30440,TPP1,4019,7984,2240,3306,8097,7167
AT2G30450,,0,0,0,0,0,0
AT2G30460,UXT2,309,614,196,287,599,636
AT2G30470,VAL1,1155,2750,916,1191,2944,2321
AT2G30480,,137,298,75,183,269,295
AT2G30490,CYP73A5,5355,14881,4554,6989,15677,11563
AT2G30500,NET4B,780,1790,655,796,2124,1879
AT2G30505,,25,71,30,37,68,73
AT2G30520,RPT2,6422,13105,4086,5069,14587,14487
AT2G30530,,398,842,305,395,1065,789
AT2G30540,GRXS9,74,280,166,320,867,262
AT2G30550,,618,1368,438,478,1789,1053
AT2G30560,,0,1,2,0,2,1
AT2G30570,PSBW,27790,44994,14380,22773,49671,37482
AT2G30575,GAUT5,216,535,177,229,611,525
AT2G30580,DRIP2,241,574,248,278,836,675
AT2G30590,WRKY21,1320,2632,759,1106,2489,2528
AT2G30600,,2160,7635,2922,3005,10513,8279
AT2G30615,,21,57,26,24,82,51
AT2G30620,,2242,4630,1474,2044,5885,5206
AT2G30630,,6,12,6,5,27,10
AT2G30640,,104,259,105,148,347,234
AT2G30650,,0,1,0,1,1,0
AT2G30660,,8,14,4,2,5,3
AT2G30670,,9,7,7,5,5,11
AT2G30680,,1,1,0,2,1,1
AT2G30690,MYOB4,9,13,2,3,9,11
AT2G30695,,479,904,297,426,1108,1018
AT2G30700,,641,1312,368,711,1441,1250
AT2G30710,,522,1196,395,577,1336,1235
AT2G30720,,648,1172,306,491,938,868
AT2G30730,,0,6,1,1,4,4
AT2G30740,PTI12,890,2113,646,891,2220,2108
AT2G30750,CYP71A12,3,8,14,5,22,6
AT2G30760,,2,3,2,0,12,3
AT2G30766,,159,167,75,84,454,178
AT2G30770,CYP71A13,22,24,14,5,35,20
AT2G30780,,398,795,304,487,890,816
AT2G30790,PSBP2,32,34,9,17,32,33
AT2G30800,HVT1,597,1548,496,811,1595,1470
AT2G30810,GASA12,0,0,0,0,0,0
AT2G30820,,35,57,20,33,73,63
AT2G30830,,8,25,4,8,10,11
AT2G30840,,27,150,70,99,257,187
AT2G30850,,0,0,0,0,0,0
AT2G30860,GSTF9,12469,27828,7616,12774,29146,23147
AT2G30870,GSTF10,40777,85285,18323,25563,69699,76206
AT2G30880,,524,1199,496,652,1459,1253
AT2G30890,,67,133,34,61,90,172
AT2G30900,TBL43,4,7,3,3,13,10
AT2G30910,ARPC1A,142,340,67,138,361,337
AT2G30920,COQ3,178,390,155,215,467,421
AT2G30925,,0,0,0,0,0,0
AT2G30930,,1910,4215,1898,2025,5846,3954
AT2G30933,,15,42,8,8,42,26
AT2G30940,,0,2,0,1,2,0
AT2G30942,,15,42,20,23,56,60
AT2G30945,,21,28,3,17,39,17
AT2G30950,VAR2,18060,32094,10362,15727,34532,27277
AT2G30960,,145,314,73,125,294,287
AT2G30970,ASP1,2085,4306,1280,1913,4566,4715
AT2G30980,ASK6,1722,3288,1140,1591,4178,3653
AT2G30984,,0,0,0,0,0,0
AT2G30985,,0,0,0,0,0,0
AT2G30990,,1640,3486,1064,1484,3191,3255
AT2G31005,,1,0,0,0,0,0
AT2G31010,,2021,4517,1425,1502,4925,4779
AT2G31018,,0,10,10,8,35,10
AT2G31020,ORP1A,137,671,433,409,1518,766
AT2G31030,ORP1B,0,3,0,3,0,0
AT2G31035,,1,0,3,1,4,0
AT2G31040,,2344,3911,1456,2292,4513,3811
AT2G31050,,0,0,0,0,0,0
AT2G31060,,944,2504,858,1284,2656,2447
AT2G31070,TCP10,1634,3101,1136,1494,4032,2929
AT2G31080,,0,1,0,0,1,0
AT2G31081,CLE4,1,14,3,1,9,5
AT2G31082,CLE7,0,6,1,0,1,1
AT2G31083,CLE5,4,75,25,10,116,26
AT2G31085,CLE6,6,33,9,4,32,23
AT2G31090,,312,811,178,251,787,709
AT2G31100,,5,2,1,2,3,5
AT2G31110,TBL40,275,666,103,175,336,593
AT2G31130,,164,333,106,172,374,297
AT2G31140,,430,867,365,554,1127,883
AT2G31141,,1374,267,36,479,207,744
AT2G31150,,212,513,181,235,515,512
AT2G31160,LSH3,131,200,54,93,177,247
AT2G31170,SYCO,634,1320,414,721,1654,1382
AT2G31180,MYB14,44,147,70,150,225,193
AT2G31190,RUS2,141,271,109,181,378,320
AT2G31200,ADF6,1359,2524,895,1305,2700,2287
AT2G31210,BHLH91,9,17,1,8,8,12
AT2G31215,BHLH138,0,0,0,0,0,0
AT2G31218,,0,0,0,0,0,0
AT2G31220,BHLH10,5,9,16,17,44,11
AT2G31230,ERF15,152,253,77,110,162,223
AT2G31240,,425,939,355,563,1179,949
AT2G31250,HEMA3,17,21,18,24,37,30
AT2G31260,ATG9,595,1335,456,731,1346,1140
AT2G31270,CDT1A,271,548,199,352,631,647
AT2G31271,,0,0,0,0,0,0
AT2G31280,CPUORF7,578,1313,587,1035,1843,1370
AT2G31290,,56,163,44,75,137,157
AT2G31300,ARPC1B,105,200,79,110,227,248
AT2G31305,INH3,257,490,138,233,598,476
AT2G31310,LBD14,2,5,4,4,12,0
AT2G31320,PARP1,150,415,133,230,451,457
AT2G31335,,0,0,0,0,1,2
AT2G31340,emb1381,243,538,162,253,617,502
AT2G31345,,5,14,1,4,5,7
AT2G31350,GLX2-5,1031,2065,757,996,2431,1895
AT2G31360,ADS2,3149,6698,2105,3126,6914,6141
AT2G31370,POSF21,1765,3774,1087,1704,3849,3889
AT2G31380,BBX25,4602,7226,2734,3700,9092,7686
AT2G31390,,1739,4568,1524,1894,6373,4389
AT2G31400,GUN1,5705,12129,3166,5486,11879,11243
AT2G31410,,1853,3368,1265,1926,4815,3467
AT2G31420,,1,1,1,0,0,0
AT2G31425,,1,0,1,0,0,0
AT2G31430,PMEI5,0,0,0,0,0,0
AT2G31432,,0,0,0,0,0,1
AT2G31440,,328,569,177,275,653,557
AT2G31450,NTH1,218,468,117,209,518,438
AT2G31460,,0,0,0,0,0,0
AT2G31470,DOR,0,2,0,0,1,1
AT2G31480,,0,4,1,1,4,3
AT2G31490,,1044,1855,708,836,2510,1709
AT2G31500,CPK24,1,1,1,1,0,4
AT2G31510,ARI7,823,2056,636,954,2144,1862
AT2G31520,,2,2,2,0,4,0
AT2G31530,SCY2,450,932,395,565,1378,1104
AT2G31540,,1,3,2,5,21,1
AT2G31550,,1,5,2,0,5,2
AT2G31560,,564,964,245,337,810,767
AT2G31570,GPX2,1734,4406,2541,2865,8702,3967
AT2G31580,THG1,261,643,283,332,787,691
AT2G31585,,53,97,39,50,110,68
AT2G31590,,5,9,0,4,3,2
AT2G31600,,90,178,57,85,163,187
AT2G31610,RPS3A,4896,9996,3209,5402,12481,9783
AT2G31620,CRRSP10,0,3,0,3,0,1
AT2G31625,,2,3,1,3,2,2
AT2G31650,ATX1,206,510,160,277,517,507
AT2G31660,SAD2,1563,3973,1730,2890,5355,4042
AT2G31670,UP3,1146,1980,500,810,1815,1766
AT2G31680,RABA5D,512,1037,269,368,976,884
AT2G31690,,1,2,1,2,2,1
AT2G31700,,0,0,0,0,0,0
AT2G31710,,278,551,209,278,626,584
AT2G31720,ARF70,1,2,1,3,5,6
AT2G31725,,205,480,159,268,611,444
AT2G31730,BHLH154,357,655,245,256,875,707
AT2G31740,,648,1477,506,878,1736,1514
AT2G31750,UGT74D1,2176,3741,939,1330,3080,3717
AT2G31751,,127,228,70,125,220,223
AT2G31760,ARI10,0,0,0,0,0,0
AT2G31770,ARI9,0,0,0,0,0,0
AT2G31780,ATARI11,0,0,0,0,0,0
AT2G31790,UGT74C1,1036,1890,434,1050,1913,1591
AT2G31800,,1263,2600,823,1105,2617,2413
AT2G31810,,2308,4375,1416,2088,4646,3967
AT2G31820,,1162,2507,573,948,1951,2137
AT2G31830,,39,95,35,30,94,79
AT2G31840,MRL7L,482,888,278,536,983,928
AT2G31850,,0,2,0,0,0,0
AT2G31860,,0,17,10,2,42,2
AT2G31862,,0,0,0,0,0,1
AT2G31865,PARG2,141,403,164,154,433,365
AT2G31870,PARG1,81,208,53,107,230,161
AT2G31880,SOBIR1,1691,2882,803,1121,2312,2268
AT2G31890,RAP,466,904,249,462,868,908
AT2G31900,XIF,98,446,133,158,374,336
AT2G31902,,27,70,28,26,89,71
AT2G31910,CHX21,4,17,5,5,16,11
AT2G31920,,6,11,3,5,16,9
AT2G31930,,0,8,0,1,7,4
AT2G31940,,26,55,5,22,31,37
AT2G31945,,19,34,14,15,43,24
AT2G31953,LCR76,0,3,0,1,3,1
AT2G31955,CNX2,1087,1985,705,1078,1858,1811
AT2G31957,LCR75,0,0,0,0,0,0
AT2G31960,CALS2,1668,4334,1257,2036,4037,3874
AT2G31970,RAD50,352,1105,400,613,1197,1160
AT2G31980,CYS2,35,101,18,23,145,72
AT2G31981,,0,0,0,0,0,1
AT2G31985,OBAP1B,2,4,0,0,9,2
AT2G31990,,34,79,25,41,100,72
AT2G32000,,414,955,306,472,1190,932
AT2G32010,IP5P7,104,232,97,130,328,269
AT2G32020,,23,45,14,40,74,37
AT2G32030,,87,235,49,60,161,147
AT2G32040,,631,1229,387,564,1444,1335
AT2G32050,,1,15,2,3,5,12
AT2G32060,RPS12C,3272,6290,2461,4030,9015,6364
AT2G32070,CAF1-7,1691,3148,1141,1551,4023,3222
AT2G32080,PURA1,1237,2583,885,1145,3123,2419
AT2G32090,,227,398,113,199,389,349
AT2G32100,OFP16,123,241,64,83,272,238
AT2G32110,,0,0,0,0,0,0
AT2G32120,HSP70-8,1008,1802,237,912,710,941
AT2G32130,,15,26,3,5,7,14
AT2G32140,,231,404,77,132,246,221
AT2G32150,,1066,2032,437,682,1743,1181
AT2G32160,,73,125,28,43,71,70
AT2G32170,,517,1128,406,651,1437,1148
AT2G32179,,10,20,5,18,40,29
AT2G32180,PTAC18,45,83,26,41,111,123
AT2G32190,,571,986,215,374,826,597
AT2G32200,,397,654,137,177,444,416
AT2G32210,,357,695,140,231,456,410
AT2G32220,RPL27A,388,712,334,505,1238,721
AT2G32230,PRORP1,1117,2132,679,1158,2593,2337
AT2G32235,,76,177,41,67,154,146
AT2G32240,,7890,25528,9613,12002,24057,21245
AT2G32250,FRS2,868,1889,656,895,1939,1777
AT2G32260,CCT1,1196,2510,837,1076,2628,2372
AT2G32270,ZIP3,115,477,167,339,731,533
AT2G32273,MIR417,0,0,0,0,0,0
AT2G32275,,0,0,0,1,1,0
AT2G32280,,69,183,83,117,322,167
AT2G32290,BAM6,240,292,116,201,249,232
AT2G32291,,0,0,0,0,1,0
