#organism part,whole organim,,,,,,
#age,12 (day),,,,,,
#dose,50 micromolar,,,,,,
#compound,,mock,mock,mock,abscisic acid,abscisic acid,abscisic acid
Gene ID,Gene Name,SRR1761506,SRR1761507,SRR1761508,SRR1761509,SRR1761510,SRR1761511
AT1G48440,,417,486,1137,1278,885,853
AT1G48450,,600,803,1674,1271,947,1037
AT1G48460,,52,69,146,87,61,73
AT1G48470,GLN1-5,1,0,0,0,4,0
AT1G48480,RKL1,337,334,882,717,485,567
AT1G48490,,154,195,382,409,282,279
AT1G48500,TIFY6A,41,52,74,30,35,44
AT1G48510,,19,20,30,5,8,5
AT1G48520,GATB,297,354,867,529,386,357
AT1G48530,,0,1,0,1,0,0
AT1G48540,,124,176,422,449,337,344
AT1G48550,,108,149,315,251,184,232
AT1G48560,,16,12,29,32,18,24
AT1G48570,,148,220,397,181,150,165
AT1G48580,,19,14,21,23,23,18
AT1G48590,CAR5,0,0,0,0,0,0
AT1G48598,,1,0,2,2,0,1
AT1G48600,NMT2,2,6,10,6,5,1
AT1G48605,HAL3B,9,12,19,19,11,17
AT1G48610,,86,88,204,104,87,75
AT1G48620,HON5,570,795,1657,1397,964,1114
AT1G48625,,0,0,0,0,0,0
AT1G48630,RACK1B,230,294,505,277,205,175
AT1G48635,PEX3,120,119,229,298,169,212
AT1G48640,,2,3,2,1,1,1
AT1G48650,,154,171,342,221,194,172
AT1G48660,,2,0,2,7,7,5
AT1G48670,,2,3,10,4,4,7
AT1G48680,,0,0,0,0,0,0
AT1G48690,,12,18,37,20,26,40
AT1G48698,,2,4,4,6,9,7
AT1G48700,,1,6,15,4,5,8
AT1G48710,,0,1,1,0,1,1
AT1G48720,,0,0,0,0,0,0
AT1G48730,,0,0,0,0,0,0
AT1G48740,,3,3,4,3,2,4
AT1G48742,MIR157D,0,0,0,0,0,0
AT1G48745,,6,16,31,68,52,41
AT1G48750,,0,0,0,0,0,0
AT1G48760,DELTA-ADR,114,154,343,293,204,252
AT1G48770,,41,81,135,69,63,60
AT1G48780,,29,57,108,61,49,63
AT1G48790,AMSH1,260,349,700,645,470,512
AT1G48800,TPS28,0,0,0,0,0,0
AT1G48810,,0,0,0,0,1,0
AT1G48820,,1,3,3,5,3,1
AT1G48830,RPS7A,582,703,1412,1171,849,831
AT1G48840,,125,143,366,446,340,347
AT1G48850,EMB1144,332,395,709,751,572,546
AT1G48860,,238,347,671,587,390,421
AT1G48870,,5,9,13,12,7,6
AT1G48880,TBL7,11,20,52,41,29,27
AT1G48890,,0,0,0,0,0,0
AT1G48900,SRP-54C,365,443,892,780,580,656
AT1G48910,YUC10,0,0,0,0,0,0
AT1G48912,,0,0,0,0,0,0
AT1G48920,NUCL1,1320,1683,2713,1421,1184,1225
AT1G48930,AtGH9C1,56,61,58,30,28,27
AT1G48940,ENODL6,0,0,0,0,0,0
AT1G48950,,130,160,315,229,165,199
AT1G48953,,0,0,0,0,0,0
AT1G48960,,68,97,173,146,114,103
AT1G48970,,116,141,314,212,170,193
AT1G48980,,0,0,1,0,0,0
AT1G48990,,0,0,0,0,0,0
AT1G49000,,7,5,16,41,27,28
AT1G49005,CLE11,0,2,2,4,1,2
AT1G49010,,200,217,543,416,366,342
AT1G49015,,0,0,0,0,0,0
AT1G49020,,0,0,0,0,0,0
AT1G49030,PCR6,5,9,11,4,1,2
AT1G49032,,91,111,244,138,116,104
AT1G49040,SCD1,173,230,434,407,295,281
AT1G49050,APCB1,81,121,249,195,143,133
AT1G49060,,0,0,0,0,0,0
AT1G49070,,0,0,0,0,0,0
AT1G49080,,0,0,0,0,0,0
AT1G49090,,0,0,0,0,1,1
AT1G49100,,0,0,0,0,0,0
AT1G49110,,0,0,2,2,1,0
AT1G49120,ERF117,0,0,1,0,0,0
AT1G49130,,418,575,1214,815,787,662
AT1G49140,,304,352,716,767,565,532
AT1G49150,,0,0,1,2,2,2
AT1G49160,WNK7,24,58,93,146,79,95
AT1G49170,,47,65,131,82,64,60
AT1G49180,,62,66,161,139,103,126
AT1G49190,RR19,0,0,0,0,0,0
AT1G49200,ATL75,65,95,178,106,89,73
AT1G49210,ATL76,26,35,66,46,31,25
AT1G49220,ATL10,1,1,1,3,1,0
AT1G49230,ATL78,58,75,127,65,62,62
AT1G49240,ACT8,2711,3289,7687,4432,3241,3513
AT1G49245,,41,69,123,81,61,75
AT1G49250,,0,0,1,1,0,2
AT1G49260,,0,0,0,0,0,0
AT1G49270,PERK7,0,0,0,0,0,0
AT1G49280,,0,0,0,0,0,0
AT1G49290,,0,0,0,0,0,0
AT1G49300,RABG3E,473,634,1407,1674,1135,1159
AT1G49310,,39,54,122,92,52,53
AT1G49320,USPL1,27,31,89,37,18,29
AT1G49330,,0,0,1,1,2,1
AT1G49340,PI4KA1,269,310,611,534,403,480
AT1G49350,,50,52,122,106,71,91
AT1G49360,,58,83,195,156,113,157
AT1G49370,,0,2,6,13,5,5
AT1G49380,CCS1,140,180,488,292,226,209
AT1G49390,,5,11,13,6,2,5
AT1G49400,emb1129,99,142,247,195,141,142
AT1G49405,,5,5,10,2,2,7
AT1G49410,TOM6,131,147,386,234,203,165
AT1G49420,,0,0,0,0,0,0
AT1G49430,LACS2,115,137,317,502,282,231
AT1G49435,LCR16,0,0,0,0,0,0
AT1G49440,,0,0,0,0,0,0
AT1G49450,,1,4,7,1262,758,880
AT1G49460,,0,0,0,0,0,0
AT1G49470,,86,98,204,167,122,89
AT1G49475,,6,6,8,3,2,8
AT1G49480,REM19,332,383,877,625,456,528
AT1G49490,,63,66,148,64,74,72
AT1G49500,,510,835,2127,2654,2105,1830
AT1G49510,emb1273,83,108,238,162,119,116
AT1G49520,,17,18,48,43,43,49
AT1G49530,GGPP6,32,36,66,65,51,57
AT1G49540,ELP2,72,96,167,108,71,85
AT1G49550,,1,0,1,0,0,0
AT1G49560,HHO6,46,63,124,109,91,87
AT1G49570,PER10,826,1022,1933,205,128,178
AT1G49580,CRK8,118,125,328,220,146,189
AT1G49590,ZOP1,118,140,272,229,200,192
AT1G49600,ATRBP47A,576,703,1240,634,492,504
AT1G49610,,2,1,6,1,0,0
AT1G49620,KRP7,12,12,43,19,12,13
AT1G49630,PREP2,97,98,229,147,107,123
AT1G49640,CXE3,0,3,2,0,4,1
AT1G49650,CXE4,198,249,661,282,235,257
AT1G49660,CXE5,236,379,719,817,652,593
AT1G49670,NQR,219,263,569,862,664,675
AT1G49680,,0,0,0,0,0,0
AT1G49690,,0,0,0,0,0,0
AT1G49700,,25,25,50,43,28,36
AT1G49710,FUT12,119,129,295,290,220,241
AT1G49715,,0,0,0,0,0,0
AT1G49720,ABF1,227,294,635,789,615,673
AT1G49730,,183,218,550,273,216,183
AT1G49740,,122,138,348,541,325,307
AT1G49750,,786,913,2599,1458,1501,1278
AT1G49760,PAB8,531,649,1334,743,501,657
AT1G49770,BHLH95,0,0,0,0,0,0
AT1G49780,PUB26,73,116,235,152,138,135
AT1G49790,,8,7,11,13,11,9
AT1G49800,CEP16,0,0,1,0,1,0
AT1G49810,NHD2,0,0,0,0,0,0
AT1G49820,MTK,171,201,406,350,377,325
AT1G49830,,8,3,6,2,1,3
AT1G49832,,7,1,14,19,10,14
AT1G49840,,78,108,175,115,108,85
AT1G49850,RHY1A,75,124,242,182,137,129
AT1G49860,GSTF14,59,73,59,17,7,6
AT1G49870,,39,37,73,37,33,51
AT1G49880,ERV1,73,88,176,151,113,114
AT1G49890,QWRF2,120,134,275,181,137,157
AT1G49900,,2,1,5,23,19,28
AT1G49910,BUB3.2,8,16,29,8,9,15
AT1G49920,,2,5,3,2,2,2
AT1G49930,,0,0,0,0,0,0
AT1G49938,,1,1,1,0,0,0
AT1G49940,,10,17,30,24,21,23
AT1G49950,TRB1,210,256,554,452,355,354
AT1G49952,,0,0,0,0,0,0
AT1G49960,NAT4,23,27,49,165,78,113
AT1G49970,CLPR1,1522,1976,4240,4137,3320,3041
AT1G49975,,297,387,958,568,483,451
AT1G49980,,79,78,199,166,129,138
AT1G49990,,7,18,36,21,14,13
AT1G50000,,31,39,98,63,55,51
AT1G50010,TUBA4,2063,2295,5254,3410,2797,2758
AT1G50020,,289,415,902,1014,725,638
AT1G50030,TOR,287,292,655,588,429,509
AT1G50040,,154,189,421,289,182,186
AT1G50050,,2,3,4,0,3,2
AT1G50055,TAS1B,25,26,76,19,28,24
AT1G50060,,11,29,24,20,7,15
AT1G50070,,0,0,0,0,0,0
AT1G50080,,0,0,0,0,0,0
AT1G50090,BCAT7,7,8,4,1,4,4
AT1G50100,,0,0,0,0,0,0
AT1G50110,BCAT6,54,62,104,52,53,53
AT1G50120,,151,168,355,299,263,273
AT1G50130,,0,1,1,1,3,3
AT1G50140,,141,174,358,315,240,252
AT1G50160,,0,0,0,0,0,0
AT1G50170,SIRB,144,156,314,219,158,185
AT1G50180,,4,0,15,8,5,8
AT1G50190,,1,3,6,1,1,2
AT1G50200,ALATS,1003,1329,2542,2030,1457,1662
AT1G50210,,0,0,0,0,0,0
AT1G50220,,0,0,0,0,0,0
AT1G50240,TIO,45,50,67,54,34,51
AT1G50250,FTSH1,516,588,1446,1294,1049,798
AT1G50260,NTMC2TYPE5.1,27,37,85,148,104,110
AT1G50270,PCMP-E42,31,36,73,64,58,59
AT1G50280,,26,24,89,67,66,53
AT1G50290,,28,36,86,83,59,62
AT1G50300,TAF15,124,177,319,257,169,213
AT1G50310,STP9,5,0,4,2,3,2
AT1G50320,ATHX,690,907,2074,1443,1230,1242
AT1G50325,,0,0,0,0,0,0
AT1G50330,,0,0,0,0,0,0
AT1G50340,,0,0,0,0,0,0
AT1G50350,,0,0,2,0,1,0
AT1G50360,VIII-A,99,129,213,188,129,147
AT1G50370,FYPP1,216,219,489,451,360,322
AT1G50380,,102,114,265,223,202,177
AT1G50390,,7,2,6,6,5,6
AT1G50400,TOM40-2,2,2,9,3,5,1
AT1G50410,CHR28,86,102,214,164,140,111
AT1G50420,SCL3,124,180,304,321,206,259
AT1G50430,DWF5,478,631,1218,892,713,681
AT1G50440,,144,149,399,307,258,299
AT1G50450,,194,245,615,423,326,342
AT1G50460,HKL1,189,213,418,318,221,301
AT1G50470,,0,0,0,0,0,0
AT1G50480,THFS,1398,1689,3457,3325,2638,2599
AT1G50490,UBC20,231,284,520,422,280,297
AT1G50500,HIT1,223,246,523,412,371,377
AT1G50510,,117,130,296,256,223,212
AT1G50520,CYP705A27,30,36,42,27,29,34
AT1G50530,,0,0,0,0,0,0
AT1G50550,,0,0,0,0,1,0
AT1G50560,CYP705A25,21,27,37,16,13,12
AT1G50570,,281,269,582,590,466,481
AT1G50575,,44,44,80,81,58,58
AT1G50580,UGT79B5,6,14,10,5,0,1
AT1G50590,,6,7,23,18,12,5
AT1G50600,SCL5,242,316,583,586,437,449
AT1G50603,,0,0,0,0,0,0
AT1G50610,PRK5,1,0,2,1,0,2
AT1G50620,,97,104,260,206,161,166
AT1G50630,,48,55,126,210,151,177
AT1G50640,ERF3,450,578,1156,952,763,837
AT1G50650,,0,0,0,0,0,0
AT1G50659,,0,0,1,0,0,0
AT1G50660,,289,346,700,573,463,517
AT1G50670,,201,263,526,621,464,456
AT1G50680,,1,0,0,0,0,0
AT1G50690,,0,0,0,0,0,0
AT1G50691,,0,0,0,0,0,0
AT1G50700,CPK33,27,36,58,54,49,33
AT1G50710,04-Aug,68,111,203,138,119,150
AT1G50720,,0,2,0,0,0,0
AT1G50730,,94,96,199,213,181,176
AT1G50732,,143,128,335,343,251,239
AT1G50735,,0,0,0,0,0,0
AT1G50740,FAX5,128,135,294,378,311,295
AT1G50750,,6,10,13,27,26,26
AT1G50760,,1,0,1,4,1,1
AT1G50770,,0,0,1,0,0,0
AT1G50780,,0,0,1,0,0,0
AT1G50790,,2,6,28,20,14,8
AT1G50800,,0,0,0,0,0,0
AT1G50810,,0,0,0,0,0,0
AT1G50820,,0,0,2,0,0,0
AT1G50830,,0,1,2,0,5,3
AT1G50840,POLGAMMA2,144,207,375,270,150,170
AT1G50850,,0,0,0,0,0,0
AT1G50860,,0,0,0,0,0,0
AT1G50870,,0,0,0,0,0,1
AT1G50880,,0,0,0,0,0,0
AT1G50890,TOR1L1,27,43,59,46,37,41
AT1G50900,LTD,505,555,1367,825,704,646
AT1G50910,,19,23,43,19,19,28
AT1G50920,,502,685,1153,681,524,557
AT1G50930,,4,11,2,8,1,8
AT1G50940,ETFA,112,140,309,489,284,249
AT1G50950,,32,21,71,65,44,56
AT1G50954,,0,0,0,0,0,0
AT1G50960,GA2OX7,0,0,0,5,0,3
AT1G50970,,45,46,106,106,78,95
AT1G50980,,0,0,0,0,0,0
AT1G50990,,0,0,0,0,0,0
AT1G51000,,0,0,0,2,0,0
AT1G51010,,0,0,0,0,0,2
AT1G51020,,0,0,0,0,1,0
AT1G51030,,1,1,0,3,1,2
AT1G51035,,1,3,6,13,2,6
AT1G51040,PI4KA2,0,0,0,0,0,0
AT1G51050,,0,0,0,0,0,0
AT1G51055,,1,1,3,3,5,3
AT1G51060,HTA10,288,333,645,540,401,324
AT1G51070,bHLH115,443,517,988,919,706,744
AT1G51080,,39,34,85,71,84,64
AT1G51085,,0,0,0,0,0,0
AT1G51090,,11,10,18,247,195,198
AT1G51100,,78,93,237,200,139,138
AT1G51110,PAP12,228,247,690,613,429,419
AT1G51120,,0,0,0,0,0,0
AT1G51130,NSE4A,33,35,49,54,45,49
AT1G51140,BHLH122,44,58,114,921,691,714
AT1G51150,DEGP6,0,0,0,1,1,1
AT1G51160,,287,303,697,660,511,525
AT1G51170,UNC,86,80,171,107,98,106
AT1G51172,,0,0,0,0,0,0
AT1G51175,,0,0,0,0,0,0
AT1G51190,PLT2,6,19,13,9,7,5
AT1G51200,SAP2,1835,2271,5175,4457,3259,3609
AT1G51210,,0,0,0,0,0,0
AT1G51220,WIP5,1,0,0,0,0,0
AT1G51230,,0,0,0,0,0,0
AT1G51240,,0,0,0,0,0,0
AT1G51250,,0,0,0,0,0,0
AT1G51260,LPAT3,1,1,1,2,0,0
AT1G51270,,39,62,96,34,37,28
AT1G51290,FBX10,0,0,0,0,0,0
AT1G51300,,0,0,0,0,0,0
AT1G51310,,142,196,445,246,169,217
AT1G51320,FBX11,0,0,0,0,0,0
AT1G51330,,0,1,0,1,4,3
AT1G51340,DTX42,65,58,112,79,77,84
AT1G51350,,84,123,240,200,155,180
AT1G51355,SMR9,10,16,26,15,15,11
AT1G51360,DABB1,92,139,320,221,173,183
AT1G51370,,25,26,82,50,35,47
AT1G51380,RH34,11,15,32,10,9,9
AT1G51390,NIFU5,78,80,190,179,135,116
AT1G51400,,4274,4313,11400,10618,10003,7690
AT1G51402,,3,5,14,12,6,12
AT1G51405,,28,30,62,75,49,44
AT1G51410,,0,0,0,0,1,0
AT1G51420,ATSPP1,51,69,86,83,66,73
AT1G51430,,123,165,323,374,237,280
AT1G51440,,8,5,13,25,18,16
AT1G51450,TRO,46,57,81,85,65,52
AT1G51460,ABCG13,26,25,57,43,32,33
AT1G51470,TGG5,54,84,87,9,6,9
AT1G51480,,0,0,0,0,0,1
AT1G51490,BGLU36,0,0,0,0,0,0
AT1G51500,ABCG12,391,421,1095,1454,949,854
AT1G51510,Y14,296,293,662,518,369,410
AT1G51520,,8,17,44,28,31,31
AT1G51530,,0,2,2,1,2,1
AT1G51538,,0,2,1,1,1,0
AT1G51540,,105,108,224,198,130,146
AT1G51550,,61,88,164,148,135,126
AT1G51560,,138,181,377,377,255,265
AT1G51570,,744,861,2046,1490,1133,1139
AT1G51580,,167,180,435,351,284,272
AT1G51590,MNS1,140,166,327,304,221,229
AT1G51600,GATA28,96,95,242,217,159,145
AT1G51610,MTPC4,133,189,400,354,272,294
AT1G51620,,4,15,23,9,9,7
AT1G51630,,152,217,427,343,266,246
AT1G51640,ATEXO70G2,11,16,29,40,30,38
AT1G51645,,1,7,3,4,3,4
AT1G51650,,368,402,843,791,636,663
AT1G51660,MKK4,35,52,124,106,78,60
AT1G51670,HTT5,1,2,3,0,2,3
AT1G51680,4CL1,320,307,658,887,714,587
AT1G51690,ATB ALPHA,346,412,890,883,603,695
AT1G51700,DOF1.7,41,72,164,190,150,166
AT1G51710,UBP6,350,438,776,821,660,673
AT1G51720,,104,133,321,299,271,220
AT1G51730,,365,467,926,647,446,520
AT1G51740,SYP81,106,139,260,269,177,216
AT1G51745,,114,117,252,150,126,185
AT1G51750,,0,1,0,0,0,0
AT1G51760,ILL4,256,325,588,848,619,622
AT1G51770,,0,1,0,1,0,2
AT1G51780,ILL5,0,0,0,0,1,0
AT1G51790,,22,32,43,28,18,15
AT1G51800,IOS1,35,51,52,37,22,21
AT1G51802,,0,0,0,1,0,0
AT1G51805,,241,283,666,358,347,229
AT1G51810,,0,0,0,0,0,0
AT1G51820,,3,4,9,5,3,7
AT1G51823,,0,0,0,0,0,0
AT1G51830,,130,203,258,101,67,94
AT1G51840,,10,17,26,23,6,12
AT1G51850,,54,87,110,17,21,17
AT1G51860,,37,76,90,67,45,36
AT1G51870,,1,5,2,1,0,0
AT1G51880,RHS6,2,8,7,2,1,1
AT1G51890,,36,34,46,18,13,25
AT1G51900,,1,0,0,0,0,0
AT1G51910,,0,0,0,0,0,0
AT1G51913,,2,1,4,3,1,1
AT1G51915,,0,0,0,0,0,0
AT1G51920,,1,1,2,1,1,1
AT1G51930,,0,0,0,0,0,0
AT1G51940,LYK3,397,511,1254,1030,796,793
AT1G51950,IAA18,211,247,594,519,388,418
AT1G51960,IQD27,4,7,5,1,2,5
AT1G51965,ABO5,47,52,129,75,59,58
AT1G51970,,0,0,0,0,0,0
AT1G51980,,745,963,1666,1569,1208,1239
AT1G51990,,0,0,0,0,0,0
AT1G52000,JAL5,54,53,287,1026,809,564
AT1G52010,,0,0,0,0,0,0
AT1G52020,,0,0,0,0,0,0
AT1G52030,F-ATMBP,5,11,35,27,17,52
AT1G52040,MBP1,15,4,51,198,166,74
AT1G52050,JAL8,19,22,12,8,4,4
AT1G52060,JAL9,15,38,20,21,15,8
AT1G52070,JAL10,120,157,145,83,36,34
AT1G52080,AR791,32,43,65,138,106,95
AT1G52085,,0,0,0,0,0,0
AT1G52087,,0,0,0,0,0,0
AT1G52090,,0,0,0,0,0,0
AT1G52100,,23,20,64,78,49,57
AT1G52110,,0,1,0,0,0,0
AT1G52120,JAL12,2,5,2,0,1,1
AT1G52130,JAL13,1,1,1,0,1,0
AT1G52140,,136,165,323,328,199,197
AT1G52150,ATHB-15,159,226,430,412,295,332
AT1G52155,,20,23,61,54,40,53
AT1G52160,TRZ3,39,48,72,52,34,48
AT1G52170,,0,0,0,0,0,0
AT1G52180,,0,0,0,0,0,0
AT1G52185,MIR406,0,0,0,0,0,0
AT1G52190,NPF1.2,437,478,1050,594,392,378
AT1G52191,,0,0,0,0,0,0
AT1G52200,PCR8,116,208,245,296,146,137
AT1G52210,,0,0,2,0,0,1
AT1G52211,,0,0,0,0,0,0
AT1G52220,CURT1C,1072,1141,3342,2744,2268,1815
AT1G52230,PSAH2,5468,5976,18401,13496,13191,9562
AT1G52240,ROPGEF11,35,43,95,40,32,35
AT1G52260,PDIL1-5,52,52,116,60,75,77
AT1G52270,,13,6,30,9,12,8
AT1G52280,RABG3D,55,69,147,149,115,90
AT1G52290,PERK15,25,55,120,30,37,44
AT1G52300,RPL37B,1190,1450,2607,1782,1182,1431
AT1G52310,,108,90,246,196,135,153
AT1G52315,,10,12,25,14,3,12
AT1G52320,,199,218,456,395,296,301
AT1G52325,,0,0,0,0,1,0
AT1G52330,,30,30,64,55,43,45
AT1G52340,ABA2,41,58,132,126,92,97
AT1G52342,,55,74,184,616,386,409
AT1G52343,,10,10,19,8,4,6
AT1G52347,,57,67,140,157,105,158
AT1G52350,,0,0,0,0,0,0
AT1G52360,,352,443,851,707,592,638
AT1G52370,,99,123,229,341,231,238
AT1G52380,NUP50A,163,205,408,336,225,263
AT1G52390,,0,0,1,2,4,0
AT1G52400,BGLU18,395,347,909,1894,1228,1231
AT1G52410,TSA1,44,47,122,237,172,172
AT1G52415,,0,0,0,0,0,0
AT1G52420,,270,314,616,447,367,421
AT1G52430,,4,2,0,5,1,1
AT1G52440,,1,0,0,0,0,1
AT1G52450,,5,2,6,8,5,6
AT1G52460,,0,0,0,0,0,0
AT1G52470,,0,0,0,0,0,0
AT1G52490,,0,0,0,0,0,0
AT1G52500,FPG1,71,122,191,131,109,110
AT1G52510,,180,248,530,574,451,365
AT1G52520,FRS6,26,42,79,63,39,44
AT1G52530,,2,3,6,4,2,3
AT1G52540,,58,66,143,194,136,127
AT1G52550,,56,54,137,101,75,69
AT1G52560,HSP26.5,4,3,7,46,61,56
AT1G52565,,4,9,27,85,55,65
AT1G52570,PLDALPHA2,8,7,23,13,20,18
AT1G52580,RBL5,1,2,4,1,4,2
AT1G52590,,56,61,137,104,95,84
AT1G52600,,115,120,255,255,191,169
AT1G52610,,0,0,0,0,0,0
AT1G52615,,0,0,1,0,0,0
AT1G52618,,14,13,39,22,18,17
AT1G52620,,10,13,34,26,15,19
AT1G52630,,29,50,120,92,62,76
AT1G52640,,7,6,15,8,6,12
AT1G52650,,0,5,4,8,4,2
AT1G52660,,5,6,4,4,6,2
AT1G52670,,458,586,1284,925,724,668
AT1G52680,,0,0,0,1,0,4
AT1G52690,LEA7,4,4,12,5731,2873,3124
AT1G52695,,0,0,0,0,0,0
AT1G52696,,0,0,0,0,0,0
AT1G52700,,29,36,96,30,24,20
AT1G52710,,133,205,323,254,199,198
AT1G52720,,276,392,814,659,457,491
AT1G52730,,160,224,426,354,302,303
AT1G52740,HTA9,1101,1236,3044,2770,1809,2066
AT1G52750,,47,63,144,99,86,75
AT1G52760,CSE,400,399,727,795,573,580
AT1G52770,,3,14,19,20,25,14
AT1G52780,,98,96,213,224,172,158
AT1G52790,,0,0,2,2,2,1
AT1G52800,,0,2,0,3,0,2
AT1G52810,,0,0,0,1,0,0
AT1G52820,,12,10,13,29,15,18
AT1G52825,,28,37,58,62,46,43
AT1G52827,CDT1,19,27,59,222,107,114
AT1G52830,IAA6,7,4,20,16,17,16
AT1G52840,,0,0,0,0,0,0
AT1G52850,,0,0,0,0,0,0
AT1G52855,,1,5,3,32,20,18
AT1G52857,,1,0,4,4,1,4
AT1G52860,,0,0,0,0,0,0
AT1G52870,,199,221,621,539,428,386
AT1G52880,NAC018,30,35,68,120,97,121
AT1G52890,NAC019,4,16,31,1633,815,1042
AT1G52900,,0,0,0,0,0,0
AT1G52905,,42,83,114,106,74,67
AT1G52910,,51,54,133,93,78,62
AT1G52920,GCR2,4,5,5,11,8,9
AT1G52930,BRIX1-2,132,160,275,144,91,115
AT1G52940,PAP5,0,0,0,0,0,0
AT1G52942,,0,1,0,0,0,0
AT1G52950,,0,0,2,0,0,0
AT1G52960,,0,0,0,0,0,0
AT1G52970,DD11,0,0,0,0,0,0
AT1G52980,NUG2,507,695,1166,845,653,751
AT1G52990,,2,0,7,25,9,13
AT1G53000,KDSB,193,222,518,592,399,445
AT1G53010,ATL19,0,0,0,0,0,0
AT1G53020,,0,0,0,0,0,0
AT1G53023,UBC39,0,0,0,0,0,0
AT1G53025,,41,46,81,67,50,49
AT1G53030,COX17-2,85,123,230,231,183,228
AT1G53035,,27,21,46,55,60,54
AT1G53039,,0,0,0,0,0,0
AT1G53040,,100,152,279,220,174,160
AT1G53050,,211,232,479,411,350,348
AT1G53060,,28,23,63,36,58,30
AT1G53070,,39,61,100,90,63,68
AT1G53080,,1,0,4,6,8,5
AT1G53090,SPA4,18,26,70,114,69,79
AT1G53100,,5,7,16,189,108,98
AT1G53110,PPI4,31,49,111,147,117,95
AT1G53120,,83,101,237,182,139,160
AT1G53130,GRI,2,5,2,3,2,0
AT1G53140,DRP5A,34,28,64,52,22,37
AT1G53160,SPL4,31,34,79,47,47,64
AT1G53163,,5,6,12,2,6,3
AT1G53165,ATMAP4K ALPHA1,109,138,266,240,220,198
AT1G53170,ERF8,69,84,204,288,216,174
AT1G53180,,62,79,114,200,130,170
AT1G53190,,200,240,542,494,400,405
AT1G53200,,47,58,126,72,50,56
AT1G53210,NCL,1335,1664,3853,2867,2077,1932
AT1G53220,,0,0,0,0,0,0
AT1G53230,TCP3,63,81,248,157,100,138
AT1G53233,,14,19,29,19,12,16
AT1G53240,mMDH1,1078,1246,2490,1798,1385,1347
AT1G53250,,102,143,276,167,138,177
AT1G53260,,3,3,3,2,2,1
AT1G53265,,0,0,0,0,0,0
AT1G53270,ABCG10,8,13,22,58,44,56
AT1G53280,DJ1B,304,414,791,751,675,610
AT1G53282,,0,0,0,0,0,0
AT1G53285,,0,0,0,0,0,0
AT1G53290,B3GALT14,89,107,213,187,133,136
AT1G53300,TTL1,129,139,311,266,197,252
AT1G53310,PPC1,466,566,1026,902,796,742
AT1G53320,TULP7,499,676,1450,1653,1256,1370
AT1G53325,,0,0,0,0,0,0
AT1G53330,,5,3,13,5,1,3
AT1G53340,,11,14,19,5,10,9
AT1G53345,,14,23,26,20,13,7
AT1G53350,RPP8L2,41,63,123,75,79,65
AT1G53360,,0,0,0,1,0,0
AT1G53366,,0,0,0,0,0,0
AT1G53370,,0,0,0,0,0,0
AT1G53380,,135,149,311,232,166,186
AT1G53390,ABCG24,98,134,255,154,115,111
AT1G53400,,308,391,787,813,604,647
AT1G53410,,11,20,32,55,38,29
AT1G53420,,0,0,0,0,1,0
AT1G53430,,252,295,618,471,319,372
AT1G53440,,229,248,467,287,214,271
AT1G53450,,88,102,238,167,159,160
AT1G53460,,95,153,248,221,158,201
AT1G53470,MSL4,18,16,32,101,83,81
AT1G53480,MRD1,7,14,26,22,16,26
AT1G53490,HEI10,58,70,122,119,80,92
AT1G53500,RHM2,219,278,595,553,411,407
AT1G53510,MPK18,443,555,1100,837,619,792
AT1G53520,FAP3,127,158,352,296,240,189
AT1G53530,,41,52,91,64,41,47
AT1G53540,HSP17.6C,17,10,42,154,156,114
AT1G53541,,1,5,5,2,1,3
AT1G53542,,1,2,3,2,3,0
AT1G53543,,0,0,0,0,0,0
AT1G53550,,0,0,0,0,0,0
AT1G53560,,154,195,471,1100,713,636
AT1G53570,MAPKKK3,401,565,1080,1179,834,857
AT1G53580,GLY3,440,524,932,3184,2042,1837
AT1G53590,NTMC2T6.1,146,167,333,326,252,268
AT1G53600,PCMP-E63,5,9,11,9,5,1
AT1G53610,,2,5,11,2,0,1
AT1G53620,,2,0,0,6,0,1
AT1G53625,,9,8,16,75,37,36
AT1G53630,,1,0,0,0,0,0
AT1G53633,,3,10,21,14,14,6
AT1G53635,,2,3,7,0,0,0
AT1G53640,,0,1,6,0,0,1
AT1G53645,,104,124,252,113,89,98
AT1G53650,CID8,67,65,155,177,147,147
AT1G53660,,1,4,2,2,3,3
AT1G53670,MSRB1,348,427,1092,1276,970,871
AT1G53680,GSTU28,15,23,14,22,20,18
AT1G53683,MIR169D,0,0,0,0,0,0
AT1G53687,MIR169E,0,0,0,0,0,0
AT1G53690,,1,1,5,2,3,0
AT1G53700,WAG1,19,21,20,8,3,7
AT1G53705,,0,0,0,0,0,0
AT1G53708,RTFL9,2,2,3,0,0,1
AT1G53710,,65,90,176,152,99,113
AT1G53720,CYP59,132,175,278,239,181,186
AT1G53730,SRF6,504,589,1434,1229,864,973
AT1G53750,RPT1A,747,939,1827,2186,1531,1488
AT1G53760,,80,94,188,119,87,108
AT1G53770,,102,99,226,194,175,164
AT1G53780,,362,489,921,880,661,822
AT1G53785,,65,83,187,137,100,153
AT1G53790,,17,18,35,42,41,43
AT1G53800,,250,379,699,407,338,338
AT1G53801,,0,0,0,0,0,0
AT1G53810,,0,0,0,0,0,0
AT1G53815,,0,0,0,0,0,0
AT1G53820,ATL60,1,0,0,1,1,0
AT1G53830,PME2,44,50,98,93,63,72
