#age,6 (day),,,,,,,
#development stage,seedling,,,,,,,
#ecotype,Col-0,,,,,,,
#compound,,,1 micromolar indole-3-acetic acid,1 micromolar indole-3-acetic acid,none,1 micromolar indole-3-acetic acid,none,none
Gene ID,Gene Name,DesignElementAccession,Hybridization6,Hybridization4,Hybridization2,Hybridization5,Hybridization3,Hybridization1
AT1G04020,ATBARD1,265097_at,5.764025216,5.690140637,5.558257185,5.324183843,5.557352906,5.647072547
AT1G04030,,265096_at,6.020978954,6.253216732,5.814561904,6.129958374,5.895448582,6.062033756
AT1G04040,,265042_at,10.02443404,10.28173644,10.14622665,10.18342871,10.17699138,10.32674788
AT1G04050,SUVR1,257404_at,5.345922271,5.598786301,5.529889954,5.754236282,5.456499614,5.454429599
AT1G04050,SUVR1,265089_at,4.683235403,4.793303586,4.448690377,4.796871321,4.573786985,4.380366501
AT1G04070,TOM9-1,265041_at,6.641248743,6.921198064,6.549829617,6.99353417,6.453089853,6.807170092
AT1G04080,PRP39,265036_at,10.09008496,10.33339782,10.20265275,10.21249333,10.21377834,10.46219722
AT1G04090,,264320_at,5.018891177,4.881123655,4.747074527,4.822774946,4.878928368,5.160611211
AT1G04100,IAA10,264328_at,7.834039113,7.680852191,7.37465013,7.797629292,7.493414325,7.331352252
AT1G04110,SBT1.2,264319_at,4.511208093,4.550717064,4.416041568,4.601814387,4.57925737,4.455483436
AT1G04120,ABCC5,264330_at,9.195373427,9.15233944,9.25982189,9.234024899,9.169755322,9.504070222
AT1G04130,TPR2,264331_at,5.745373383,5.814728433,5.538011843,5.556142409,5.561453489,5.17226998
AT1G04140,,264329_at,10.76179882,10.72120202,10.96701005,10.89215201,10.87012393,11.17903007
AT1G04150,,264325_at,4.639956834,5.543140504,4.948719958,5.071409937,4.894138643,5.202530519
AT1G04160,XI-B,264324_at,5.128084026,4.945208364,4.758683174,4.776502204,5.191267981,4.847545412
AT1G04170,EIF2 GAMMA,264327_at,10.81832066,10.92837079,10.75677597,11.03039833,10.92331207,10.81041537
AT1G04180,YUC9,264323_at,4.327839674,4.04435738,4.174844125,4.369813786,4.15054078,4.352835192
AT1G04190,TPR3,264322_at,9.19526548,9.211272602,9.007131246,9.186014822,9.008603909,9.03963646
AT1G04200,,264321_at,7.666911012,7.662200708,7.912922317,7.558963305,7.593263503,7.509665398
AT1G04220,KCS2,264318_at,4.936859234,5.14861631,5.055040088,5.6665024,5.358832751,5.456575483
AT1G04230,,264326_at,7.539643198,7.577901422,7.613003119,7.479133295,7.759156152,7.813128887
AT1G04240,SHY2,263656_at,8.812072307,8.465360011,7.826764526,8.27895612,7.662223848,7.53459531
AT1G04250,IAA17,263664_at,9.629164483,9.709972931,8.867088124,9.422898914,8.723458074,8.215083028
AT1G04260,PRA1D,263660_at,9.325553903,9.258505177,9.039661865,9.301169193,9.257044202,9.290033053
AT1G04270,RPS15A,263667_at,12.17054527,12.15653215,12.09800843,12.11049751,12.18970077,12.16641744
AT1G04290,,263661_at,7.626668618,7.537251346,7.528747716,7.504283011,7.617192502,7.079388948
AT1G04300,,263654_at,10.41978807,10.26439699,10.39381893,10.23551021,10.39159612,10.67500235
AT1G04310,ERS2,263653_at,9.831900427,9.674155197,9.50366639,9.88375309,9.511357585,9.25090058
AT1G04330,,263652_at,3.973801183,4.156992899,3.944974809,4.127895786,3.933259157,4.31159927
AT1G04340,,263651_at,8.612699874,8.885854807,8.499878084,8.652733665,8.464059944,8.544461313
AT1G04350,,263668_at,8.378720929,8.551427669,8.643260419,8.390380894,8.539081273,8.578110077
AT1G04360,ATL1,263650_at,6.42076491,6.532750758,6.678592935,6.656434186,6.707779221,6.926237927
AT1G04380,,263649_at,3.770074757,3.901350668,3.655647394,3.877704704,3.782877064,3.819233956
AT1G04390,,263648_at,7.72431542,7.570146855,7.554810919,7.48821577,7.668009738,7.808411034
AT1G04400,CRY2,263669_at,11.73880714,11.66742777,11.695909,11.7728359,11.75560646,11.52685721
AT1G04410,MDH1,263663_at,13.14281594,13.0008343,12.96768321,13.1046403,12.95450136,13.2459172
AT1G04420,,263678_at,8.875877538,8.904369763,8.812077875,8.733868777,8.902218589,8.902581737
AT1G04430,,263662_at,11.29432497,11.0945021,11.16808079,11.10423326,11.2950266,11.25396021
AT1G04440,CKL13,263657_at,10.37971689,10.32193293,10.32912724,10.33164413,10.40286742,10.54247753
AT1G04470,,263659_at,3.575492071,3.73779655,3.692020596,3.891890691,3.642967232,3.737861562
AT1G04480,RPL23B,263665_at,11.36439141,11.4485014,11.29103202,11.42101376,11.17697885,10.78739568
AT1G04490,,263658_at,3.897458933,3.856149305,3.878094242,4.129781297,3.948837615,3.884410177
AT1G04500,,263655_at,4.472622588,4.248316025,4.220303749,4.31999838,4.136080222,4.530254443
AT1G04510,PRP19A,263666_at,10.00685796,9.950725721,10.06628972,10.07630914,9.924604179,10.244208
AT1G04520,CRRSP3,263677_at,6.098828464,5.810731346,5.53261859,5.717694533,5.876636187,5.229298431
AT1G04530,TPR4,264609_at,8.910505556,8.896558378,8.955832267,8.799183737,9.061241849,8.84878415
AT1G04540,,264601_at,5.782600127,5.843088889,5.733535889,6.04313424,5.753242106,5.86662425
AT1G04550,IAA12,264605_at,7.415114344,7.623241934,7.19737507,7.630145371,6.936286159,6.624020363
AT1G04560,,264612_at,5.257534075,5.379596776,4.965877379,4.933438042,5.182362498,5.21715225
AT1G04590,,264615_at,8.717333991,8.709505756,8.736370037,8.71692687,8.480390981,8.334033329
AT1G04600,XI-A,264599_at,3.733347884,3.794860961,3.669246651,3.705991564,3.72741434,3.622696703
AT1G04610,YUC3,264598_at,5.404105303,5.511091952,5.213623438,5.420999567,5.182291022,5.179413252
AT1G04620,HCAR,264597_at,8.909632878,8.905399767,8.902382357,9.134020039,8.944895263,9.20204669
AT1G04625,,264596_at,4.007738267,3.984453633,3.969093895,4.037967838,4.079103911,3.985169977
AT1G04640,LIP2,264613_at,7.722783817,7.729599152,7.775684151,7.909118503,8.079609659,7.795580209
AT1G04645,SPH5,264610_at,4.360265328,3.943430126,4.268377828,4.021984467,3.908213436,3.953333952
AT1G04650,,264604_at,4.271914596,4.509393812,4.392572726,4.620860015,4.457909419,4.553631
AT1G04660,,264606_at,6.421721888,6.910513646,6.648404114,6.779213777,6.600680232,6.925994369
AT1G04670,,264603_at,3.63997251,3.526347537,3.518903278,3.49088925,3.499555166,3.75483654
AT1G04680,,264611_at,10.05392883,9.980724385,9.324541647,10.19421964,9.10917501,9.613086153
AT1G04690,KAB1,264607_at,10.85685962,11.07617264,10.91830119,10.99594088,10.8334538,10.81009708
AT1G04700,,264602_at,4.711582747,4.704030488,4.616879466,4.785364112,4.390813956,4.516769898
AT1G04710,KAT1,264608_at,7.39553361,7.685863349,7.646699043,7.739016888,7.508903392,7.544223638
AT1G04730,CTF18,264600_at,5.977223013,5.959524551,6.072191408,5.90876486,5.965303537,5.727695912
AT1G04750,VAMP721,264595_at,10.35261372,10.2995244,10.17429644,10.25579813,10.32513314,10.12891584
AT1G04760,VAMP726,261178_at,4.6887212,4.729597723,4.582980027,4.640853613,4.630351282,4.429456022
AT1G04770,,261177_at,7.85884568,7.81623604,7.674891487,7.970174548,7.758444341,7.366925957
AT1G04780,,261176_at,9.278005586,9.304375075,9.225001117,9.229264734,9.166972312,9.321073335
AT1G04790,,261127_at,8.037045522,8.477278562,8.266306406,8.288420248,8.451770422,8.614509013
AT1G04800,,261175_at,7.851866887,8.232153967,8.283991695,8.057112169,8.072209971,8.105812396
AT1G04810,RPN2B,261174_at,9.613602609,9.55402571,9.682539031,9.716883892,9.668881263,10.04188644
AT1G04820,TUBA4,261129_at,11.37983146,11.12938789,11.30176044,11.35419512,11.07276012,11.3331055
AT1G04830,,261173_at,9.457334266,9.638578861,9.349155776,9.42321714,9.474904488,9.676692532
AT1G04840,PCMP-H64,261172_at,4.257452503,4.219158085,4.286623998,4.315260937,4.312277275,4.256150271
AT1G04850,,261153_at,9.590769476,9.541433804,9.5754141,9.370258864,9.575059956,9.557143323
AT1G04860,UBP2,261128_at,8.46731926,8.408217292,8.476893695,8.328856975,8.507427353,8.44392594
AT1G04870,PRMT10,261130_at,9.401634244,9.715513611,9.247640943,9.552156881,9.181320183,9.313605712
AT1G04880,HMGB15,261171_at,4.930883912,4.912424616,4.875126602,5.117149532,4.959710727,4.926757653
AT1G04900,,261124_at,7.120026734,7.265029969,7.010988401,7.063022888,7.064696644,7.184010804
AT1G04910,,261170_at,8.757262484,8.808537495,8.557538368,8.629132969,8.693756992,8.717976497
AT1G04920,SPS3,261169_at,5.380287925,5.59924373,5.622372675,5.374054787,5.297885119,5.684035194
AT1G04930,,261152_at,6.730708307,7.087242708,6.784696047,6.918301675,6.40543162,6.641188129
AT1G04945,,261168_at,7.701792961,7.766885516,7.4113346,8.108775461,7.334131807,7.375035873
AT1G04950,TAF6,261126_at,9.323036418,9.572402448,9.454151367,9.431134062,9.410381917,9.380127455
AT1G04960,,261155_at,9.248575693,9.257044202,9.265776427,9.109624115,9.365039858,9.059837455
AT1G04970,,261154_at,9.975128661,9.97323519,9.793995508,9.964282233,9.798990075,9.645591178
AT1G04980,PDIL2-2,261167_at,7.566372982,6.880744447,7.535666215,7.649206725,7.148671318,7.14969855
AT1G04985,,261179_at,9.371005352,9.493969594,9.443695666,9.400516701,9.304786337,8.915440025
AT1G04990,,261125_at,7.095264044,7.294213675,6.887141639,7.230014667,6.635386587,7.034572906
AT1G05000,,265214_at,7.081040394,7.14003997,6.799092816,7.376964199,6.48840956,6.393826855
AT1G05010,ACO4,265194_at,13.02249736,13.19285315,13.07086018,13.0865364,13.08575261,12.6365366
AT1G05020,AP180,265213_at,7.621447278,7.906465255,7.683220811,7.714340717,7.731634731,7.671150349
AT1G05030,,265212_at,8.346679688,8.546894009,8.353485593,8.356323922,8.322052605,8.224038784
AT1G05040,,265215_at,4.341672343,4.20118851,4.395715343,4.266221071,4.27746392,4.411214128
AT1G05055,GTF2H2,265218_at,8.095051686,8.17803611,8.096599936,8.118751703,8.002639136,8.126369556
AT1G05060,,265192_at,9.18923792,9.181618606,9.338308466,9.401512562,9.117600255,8.89804729
AT1G05070,,265193_at,8.826813699,9.061720157,8.559977565,8.901968621,8.69607821,8.557224641
AT1G05100,MAPKKK18,265216_at,5.824422488,5.825940395,5.620316023,5.4379156,5.671585262,5.694190498
AT1G05120,,265191_at,7.281378635,7.017652605,7.577712644,7.369971199,7.336841942,6.942991129
AT1G05140,ARASP2,264584_at,9.078710034,8.913872326,8.971650979,9.103570372,8.978531938,9.465668069
AT1G05150,,264568_at,9.235252282,9.384319728,9.417125913,9.31789849,9.384991367,9.380821326
AT1G05160,KAO1,264586_at,8.403939245,8.748578255,8.694046731,8.684184904,8.865256659,8.888996003
AT1G05170,B3GALT2,264583_at,7.000304528,6.950101557,7.02463312,6.570329239,6.87368941,6.692661033
AT1G05180,AXR1,264585_at,9.700996375,9.720254813,9.585164454,9.64453155,9.684164316,9.749930898
AT1G05190,RPL6,264575_at,11.49145133,11.20862205,11.52108647,11.40088591,11.48282322,11.27708708
AT1G05200,GLR3.4,264587_at,7.620216705,7.563462731,7.523886024,7.610626098,7.736595874,7.895326186
AT1G05205,,264579_at,8.446340554,8.645804169,8.217078551,8.377738551,8.285758973,8.304821743
AT1G05210,,264581_at,6.802092604,6.67053017,6.59592487,6.702437075,6.72749111,6.708957522
AT1G05230,HDG2,264582_at,8.034390114,8.005492333,8.254397262,8.064047035,8.144520206,8.198997834
AT1G05260,PER3,264577_at,7.939787966,7.999448924,8.547251173,8.015172166,8.397621476,8.765199224
AT1G05270,,264566_at,8.716407063,8.72528696,8.828404416,8.826881209,8.94246623,8.632037008
AT1G05280,,264565_at,4.64011324,4.492169222,4.863759256,4.544906815,4.744128821,4.718303158
AT1G05290,,264564_at,3.878246444,4.058487359,3.974118139,3.848682528,4.211677913,3.921624142
AT1G05300,ZIP5,264574_at,7.423593779,7.837529344,8.355799491,8.209892689,8.475114516,8.693619171
AT1G05310,PME8,264573_at,4.28717852,4.334296745,4.346845367,4.510026571,4.591944679,4.568687143
AT1G05320,,264572_at,8.154272656,8.160720187,8.244389057,7.727501661,8.006135517,7.941097139
AT1G05330,,264571_at,5.050002731,5.317485465,5.181794945,5.07332482,4.882876002,4.982719248
AT1G05340,,264580_at,10.61111152,10.46901909,10.74783434,10.15359945,10.66056434,10.16061656
AT1G05350,,264570_at,8.793258766,8.533375048,8.809934036,8.722749546,8.676619519,8.719439568
AT1G05360,KMS2,264576_at,9.115749075,9.252936471,9.304545048,9.223063891,9.398578837,9.256255103
AT1G05370,,264578_at,5.756374715,6.003031132,5.799344547,5.811147661,5.880930898,5.567109111
AT1G05380,,261383_at,9.430835172,9.474238268,9.541729474,9.605539043,9.604267644,9.840935411
AT1G05385,PSB27-2,261388_at,8.687560112,8.848995415,8.946670817,8.582597062,8.878353742,8.534801311
AT1G05400,,261380_at,5.990266504,6.32354821,5.903629297,5.876948344,5.975887649,6.299476522
AT1G05410,,261387_at,8.197094168,8.200764378,8.070898063,8.070299479,8.168366845,7.928002938
AT1G05430,,261386_at,8.211077893,7.966674413,8.029046237,8.014283985,8.148740937,7.788332534
AT1G05440,,261384_at,4.617024901,4.545012523,4.640725823,4.695209805,4.549858325,4.589480103
AT1G05450,,261385_at,4.559539182,4.878700768,4.564619186,4.568966641,4.630490403,4.457519315
AT1G05460,SDE3,261381_at,5.409866831,5.677125791,5.386926243,5.71585817,5.253378705,5.977788606
AT1G05470,IP5P6,261382_at,6.06837424,6.125976862,6.219168601,6.175272803,5.92611749,6.025770353
AT1G05490,CLSY3,263203_at,3.995594682,3.879352642,3.719242306,4.136805919,3.704818073,4.050395193
AT1G05490,CLSY3,263204_at,4.4706287,4.393920962,4.178346378,4.59486952,4.654192802,4.243464337
AT1G05500,SYT5,263205_at,8.065085387,8.135886278,8.274356803,8.2887056,8.028423939,8.378352041
AT1G05510,OBAP1A,263175_at,5.957248938,5.831438143,5.377826747,5.586642055,5.78508293,5.633439478
AT1G05520,,263185_at,9.197405335,9.383837839,9.150411138,9.48328917,9.313018494,9.376735967
AT1G05530,UGT75B2,263176_at,4.069005061,4.097097706,3.989383911,4.027510659,4.013010177,3.993210944
AT1G05540,,263177_at,6.67390339,6.827722894,6.528964421,6.590554959,6.517265717,6.780381304
AT1G05550,,263178_at,4.289235377,4.304162355,4.143256389,4.134230372,4.437457826,4.205413131
AT1G05560,UGT1,263184_at,6.557530275,5.978060631,6.313244592,6.575651094,5.287302657,5.971088278
AT1G05570,CALS1,263183_at,9.94166751,10.09493184,10.03873631,9.830402241,9.928886511,10.44428067
AT1G05575,,263182_at,8.741172273,8.386384681,9.609798464,8.955268581,9.483597151,8.567853461
AT1G05577,,263233_at,4.777608826,4.811430732,4.638115312,4.716197104,4.346970231,4.530259678
AT1G05590,HEXO2,263199_at,5.731781989,5.680041686,5.742212775,5.843678525,5.671831546,6.071485485
AT1G05600,,263200_at,8.15378788,7.922627839,8.292686259,8.100745179,8.203198021,7.976677057
AT1G05610,APS2,263201_at,4.375580249,4.344224672,4.404403317,4.559481643,4.469887809,4.700682205
AT1G05620,URH2,263180_at,8.377677774,8.688482358,8.586775006,8.612567243,8.265268299,8.547359178
AT1G05630,AT5PTASE13,263202_at,5.910312293,6.267754304,6.326230278,6.433237717,6.360980408,6.454358861
AT1G05670,,263230_at,5.003246839,5.087862874,5.020831303,5.196781679,5.064459293,4.796426668
AT1G05680,UGT74E2,263231_at,8.84992703,7.510979496,6.167568284,8.767169122,5.695510919,6.113212107
AT1G05690,BT3,257451_at,5.887647329,5.924631685,6.059276491,6.243732928,6.264686179,6.260768446
AT1G05700,,263232_at,8.024097846,7.750602141,7.815353029,7.824950309,8.172753236,8.287791925
AT1G05710,,263179_at,7.577318931,7.789382947,7.217159163,7.698651716,7.127474765,6.905825627
AT1G05720,,263181_at,9.386257287,9.58647133,9.50895906,9.500339826,9.405434176,9.267435266
AT1G05740,,257452_at,4.716345831,4.622255306,4.488769522,4.52888638,4.405031184,4.490316197
AT1G05750,PDE247,261310_at,6.767912612,6.836843288,6.817423076,6.959278886,6.923053315,6.755284965
AT1G05760,RTM1,261256_at,7.468886917,7.388446658,7.553213866,7.718619029,7.617192502,7.637912805
AT1G05770,JAL2,261311_at,5.43895112,5.59657657,5.593333796,5.401083154,5.610736226,5.635043639
AT1G05790,,261312_at,8.99242365,8.967766119,8.951351883,9.033220939,9.124478006,9.0252769
AT1G05800,DGL,261278_at,4.45027465,4.44809212,4.523479592,4.746973694,4.547502886,4.326383004
AT1G05805,BHLH128,261254_at,8.842776067,9.08189134,9.421733531,9.069405457,9.33844148,9.238792701
AT1G05810,ARA,261252_at,9.958642133,9.680033735,9.905358351,9.596330639,9.88044347,9.418001738
AT1G05840,,261253_at,10.60020853,10.38937112,10.53721153,10.34922905,10.57892179,10.38505114
AT1G05850,CTL1,261279_at,12.59185581,12.4281477,12.5576771,12.47321995,12.60074051,12.65963507
AT1G05860,,261280_at,6.662794226,6.853638613,6.947241803,6.881264758,6.831621721,7.043423005
AT1G05880,ARI12,261249_at,7.65040893,6.980210265,8.671275575,7.688675039,8.047683709,7.736285502
AT1G05890,ARI5,261250_at,10.21130718,10.12086649,10.07668395,9.915613939,10.11476507,10.12820891
AT1G05900,NTH2,261255_at,6.268718524,6.651230599,6.559278145,6.439752551,6.554838963,6.406917695
AT1G05910,,261257_at,8.007040153,7.909032817,7.949994106,8.209172979,7.896513487,7.983655057
AT1G05920,,261251_at,5.305618243,5.488992947,5.077995566,4.899179636,5.295404624,5.216962649
AT1G05940,CAT9,260927_at,10.09078301,10.30721151,10.10548157,10.22574394,10.15863075,10.3477056
AT1G05950,,260945_at,5.032946531,5.13397509,5.071204271,5.236743669,5.20669367,5.16109386
AT1G05960,,260961_at,9.634181629,9.723848206,9.670988254,9.66036561,9.373283982,9.697459484
AT1G05990,CML7,260960_at,3.878845167,4.136156608,4.032351512,3.943942349,3.975545503,4.030564508
AT1G06000,UGT89C1,260955_at,6.073615573,6.121961383,6.4219528,6.475190052,6.014424101,6.350637811
AT1G06010,,260946_at,9.076822918,8.993689235,9.096641618,8.942926003,9.060051391,8.622493138
AT1G06020,,260947_at,4.349654013,4.545858465,4.299950937,4.407215305,4.752959502,4.529548517
AT1G06040,BBX24,260956_at,10.5234218,10.68019366,10.72796151,10.706159,10.70355843,10.76918706
AT1G06050,,260959_at,7.843591993,7.889340367,7.954151926,7.607238398,7.848203235,7.606405442
AT1G06060,,260958_at,9.386329436,9.515275873,9.415827084,9.48182265,9.381495319,9.488500892
AT1G06070,,260953_at,8.982452085,8.922540152,8.904657517,9.04665532,8.883036709,9.097075522
AT1G06080,ADS1,260957_at,6.545909172,7.223375598,6.652811001,6.977225361,6.597539621,6.803284176
AT1G06100,,260948_at,5.159154578,4.76608611,4.866689771,5.059487196,5.05369393,4.955160018
AT1G06110,SKIP16,260949_at,10.19429346,10.15104281,10.16343929,10.20638346,10.27263157,10.22676852
AT1G06130,GLX2-4,260954_at,8.336302331,8.335135,8.569134619,8.544233613,8.520226264,8.678917805
AT1G06140,PCMP-E61,260952_at,5.351396249,5.265471204,5.203984941,5.309515343,5.282690611,5.207937961
AT1G06150,EMB1444,260951_at,5.641855404,5.816835996,5.483483036,5.865072708,5.553149987,5.747706708
AT1G06160,ERF094,260783_at,6.068234296,6.362025025,6.217979682,6.416083023,6.383836146,6.26252909
AT1G06170,BHLH89,257491_at,3.742011581,3.530651994,3.616378345,3.728484626,3.584333736,3.650929132
AT1G06180,ATMYB13,260784_at,8.279839693,7.885308622,7.687319393,8.130027103,7.796237511,7.327266638
AT1G06190,,260793_at,9.234001138,9.308047051,9.397073225,9.223072207,9.334745507,9.176090576
AT1G06200,,260785_at,10.67117794,10.94331421,10.85971211,10.87265786,10.68397565,10.79977439
AT1G06210,TOL2,260794_at,8.580211493,8.261729066,8.319818184,8.422022947,8.413882322,8.301829121
AT1G06225,CLE3,260795_at,3.910835153,3.700319781,3.860235082,3.659805452,3.727129327,3.642778033
AT1G06230,GTE4,260787_at,9.359104752,9.210168996,9.403392468,9.349152205,9.391015354,9.194785734
AT1G06240,,260790_at,7.328394742,7.410443337,7.496208874,7.608089225,7.340935605,7.562105981
AT1G06250,,260791_at,4.147145765,4.114323417,3.98359173,4.126631966,4.163548945,4.37123506
AT1G06260,,260788_at,4.723100263,4.878376481,4.652582777,4.859135852,4.822255311,4.925156888
AT1G06270,,260792_at,6.308646357,6.281281018,6.091674442,6.398043027,6.179891683,6.104346737
AT1G06310,ACX3.2,259419_at,4.481693379,4.346009673,4.548619411,4.347717466,4.261207772,4.471063245
AT1G06320,,259389_at,5.412516995,5.333878965,5.07585027,5.395820741,5.383076229,5.462597923
AT1G06340,,259390_at,4.224698893,4.340933192,4.152891689,4.166567649,4.321729348,4.507254605
AT1G06380,,259392_at,7.707287647,7.360428712,7.120753495,7.736800054,7.285201086,6.984303381
AT1G06390,ASK9,259396_at,10.18716241,10.05924879,10.2307363,10.15373495,10.16988344,10.25062776
AT1G06400,RABA1A,259395_at,11.79960027,11.72393332,11.68796187,11.44587828,11.70190554,11.34048713
AT1G06410,TPS7,259393_at,9.880114659,10.01780655,10.05395143,9.794042002,9.930733319,9.512787574
AT1G06420,,259394_at,3.990506454,4.249601964,4.271152004,4.232468891,4.125457569,4.169847192
AT1G06430,FTSH8,262626_at,9.627875962,9.578864154,9.602753131,9.773047889,9.593313866,9.703559689
AT1G06440,,262625_at,4.553695638,4.591944679,4.676864924,4.728413401,4.368206856,4.514061366
AT1G06450,CAF1-1,262624_at,7.818713546,7.64326334,7.573881001,8.052335946,7.620788414,8.037331175
AT1G06460,ACD32.1,262629_at,9.158332652,9.240860753,9.580483663,9.330535808,9.382433297,9.446414444
AT1G06470,,262623_at,8.335324658,8.372739904,8.590808831,8.328180005,8.418356582,8.405417823
AT1G06490,CALS7,262628_at,5.983212577,6.337038975,6.274836753,6.409994526,6.346442755,6.511359678
AT1G06500,,262631_at,7.413129451,7.23091897,7.175464429,7.162248649,7.225174888,7.372319741
AT1G06510,,262622_at,7.468251308,7.60568829,7.352130681,7.40968337,7.560938401,7.080685176
AT1G06520,GPAT1,262630_at,6.476576245,6.646886591,7.37400366,6.478521754,7.186032796,7.351964262
AT1G06530,PMD2,262621_at,10.51298565,10.27454502,10.34369946,10.18947335,10.36623235,10.01757588
AT1G06540,,262620_at,5.145654762,4.870048848,5.025690225,4.921656263,5.100755956,4.870048848
